Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
0,298.9,308.7,1356,50.7,185,9379.5,7199.399388672513,9.800000000000011
0,301.6,311.1,1680,29.2,111,3241.2,5137.132307150029,9.5
1,296.9,307.5,1332,51.1,121,6183.1,7127.771076170666,10.600000000000025
2,299.8,310.6,1423,44.6,116,5173.6,6646.123034473303,10.800000000000011
1,297.4,308.3,1444,44.0,18,792.0,6653.474361282703,10.900000000000034
1,298.3,307.7,1717,27.1,7,189.7,4872.683509546353,9.399999999999975
1,300.7,311.7,1412,49.1,219,10752.9,7260.136846641916,11.0
0,300.6,309.5,2025,21.4,64,1369.6,4538.030588110456,8.899999999999977
2,303.7,312.6,1711,27.6,170,4692.0,4945.243827868766,8.900000000000034
0,296.7,307.8,1505,39.4,236,9298.4,6209.567319330466,11.100000000000025
0,301.3,310.8,1560,38.5,52,2002.0,6289.468492486765,9.5
0,298.8,309.1,1350,52.5,111,5827.5,7422.012644105886,10.300000000000011
0,300.0,310.2,1760,26.9,193,5191.7,4957.852086385173,10.199999999999989
1,298.2,308.8,1626,40.4,20,808.0,6879.082601712497,10.600000000000025
0,297.2,307.9,1493,38.4,146,5606.4,6003.709224716238,10.699999999999989
0,298.0,309.6,1536,37.3,120,4476.0,5999.687986119642,11.600000000000025
0,298.0,307.8,1453,37.7,119,4486.3,5736.349217920235,9.800000000000011
0,299.1,309.0,1450,43.0,40,1720.0,6529.276731710787,9.899999999999975
2,297.3,308.4,1531,35.6,16,569.6,5707.603645139888,11.099999999999966
0,299.4,308.6,1415,56.4,175,9870.0,8357.264777079568,9.200000000000044
0,298.1,308.7,1642,30.3,3,90.9,5210.080088566384,10.599999999999966
1,300.2,311.3,1587,31.2,73,2277.6,5185.1358428968815,11.100000000000025
0,299.2,308.5,1821,26.1,69,1800.9,4977.130993302702,9.300000000000011
0,298.3,308.1,1326,58.4,90,5256.0,8109.33028485826,9.800000000000011
0,297.4,309.2,1420,45.6,193,8800.800000000001,6780.813583508209,11.800000000000011
2,301.8,311.1,1463,50.1,149,7464.900000000001,7675.570587177119,9.300000000000011
0,303.1,311.3,1657,31.8,217,6900.6,5517.956168618184,8.199999999999989
0,300.4,311.5,1596,32.5,154,5005.0,5431.813698056752,11.100000000000025
0,298.8,308.9,1402,37.9,2,75.8,5564.367964087217,10.099999999999966
0,303.1,312.4,1407,41.2,107,4408.400000000001,6070.436652678486,9.299999999999956
0,298.2,308.1,1379,62.3,149,9282.7,8996.652185913674,9.900000000000034
0,296.8,307.6,1547,36.5,179,6533.5,5913.053332709149,10.800000000000011
1,298.1,309.0,1533,36.1,189,6822.900000000001,5795.327384003627,10.899999999999975
1,298.5,308.0,1461,51.9,157,8148.3,7940.469679727809,9.5
0,298.7,309.7,1547,37.4,0,0.0,6058.85464776225,11.0
0,300.9,310.9,1601,34.0,181,6154.0,5700.315150183559,10.0
0,296.9,308.1,1422,48.7,215,10470.5,7251.989649693608,11.200000000000044
0,301.7,309.9,1607,37.7,93,3506.1000000000004,6344.331172193955,8.199999999999989
0,299.6,310.9,1487,42.5,164,6970.0,6618.026724174698,11.299999999999956
1,301.8,310.2,1437,42.3,0,0.0,6365.400786924031,8.399999999999977
2,298.6,309.5,1523,34.2,119,4069.8,5454.4959970156715,10.899999999999975
0,299.8,309.2,1439,36.1,203,7328.3,5439.971366980574,9.399999999999975
0,300.6,309.4,1410,40.6,99,4019.4,5994.787101580044,8.799999999999955
0,299.7,309.3,1574,35.8,6,214.8,5900.874425188732,9.600000000000025
2,300.3,311.7,1432,47.7,61,2909.7000000000003,7153.029481105529,11.399999999999975
0,301.4,310.6,1578,33.0,181,5973.0,5453.176528101163,9.200000000000044
0,299.2,310.5,1705,29.5,95,2802.5,5267.1418831310875,11.300000000000011
1,300.8,312.4,1465,43.7,139,6074.3,6704.2110826381795,11.599999999999966
0,297.6,308.6,1664,30.1,81,2438.1,5245.035542825327,11.0
0,300.4,311.7,1515,47.4,170,8058.0,7520.030334897888,11.300000000000011
0,301.6,311.2,1408,42.9,89,3818.1,6325.408312443833,9.599999999999966
2,298.7,309.8,1422,40.7,85,3459.5000000000005,6060.697715452357,11.100000000000025
0,302.7,312.1,1688,32.0,155,4960.0,5656.542292543542,9.400000000000034
0,298.0,308.1,1819,23.4,78,1825.2,4457.35448876627,10.100000000000025
1,301.3,311.0,1410,52.7,161,8484.7,7781.410843676558,9.699999999999989
1,301.3,311.0,1495,40.8,148,6038.4,6387.486183278767,9.699999999999989
0,301.8,310.7,1597,30.8,74,2279.2000000000003,5150.9134269237775,8.899999999999977
0,297.3,308.1,1458,45.7,202,9231.4,6977.540115476003,10.800000000000011
1,303.4,311.6,1446,50.0,163,8150.0,7571.238295151401,8.200000000000045
1,297.6,308.6,1492,35.5,88,3124.0,5546.5865496679,11.0
0,301.7,311.3,1421,45.9,85,3901.5,6830.230835949177,9.600000000000025
0,299.1,310.3,1727,28.7,43,1234.1,5190.424190530424,11.199999999999989
0,297.7,308.9,1742,26.3,24,631.2,4797.693692905164,11.199999999999989
1,301.9,310.7,1405,47.9,80,3832.0,7047.587159675543,8.800000000000011
2,302.1,311.6,1701,26.2,46,1205.2,4666.961550613781,9.5
1,299.7,309.1,1576,36.4,149,5423.599999999999,6007.39536009645,9.400000000000034
0,300.9,310.9,1228,66.4,109,7237.6,8538.765056652963,10.0
0,303.6,312.7,1429,47.7,198,9444.6,7138.044084147905,9.099999999999966
0,297.5,308.9,1459,48.5,193,9360.5,7410.126951899804,11.399999999999975
1,304.4,313.6,1510,38.9,199,7741.099999999999,6151.1336959736955,9.200000000000044
0,298.7,309.9,1446,43.3,46,1991.8,6556.692363601113,11.199999999999989
0,297.2,308.1,1712,30.9,204,6303.599999999999,5539.758821634097,10.900000000000034
1,299.0,310.0,1486,34.6,91,3148.6,5384.229041330379,11.0
0,298.0,309.1,1473,44.3,124,5493.2,6833.372428602766,11.100000000000025
1,300.4,311.2,1366,56.1,177,9929.7,8024.94710618284,10.800000000000011
0,301.5,310.6,1490,48.1,81,3896.1,7505.160129670896,9.100000000000025
1,297.8,308.4,1579,36.6,152,5563.2,6051.9012560223055,10.599999999999966
0,300.7,310.3,1458,40.0,207,8280.0,6107.256118578558,9.600000000000025
1,303.0,312.6,1392,42.9,94,4032.6,6253.528672529698,9.600000000000025
0,297.9,307.6,1481,38.0,40,1520.0,5893.418378624212,9.700000000000044
1,302.6,310.2,1631,31.0,100,3100.0,5294.735538605118,7.599999999999966
1,297.4,308.4,1789,25.0,210,5250.0,4683.5910477267835,11.0
0,298.8,308.4,1473,41.1,128,5260.8,6339.765390870739,9.599999999999966
1,301.8,310.7,1465,35.8,82,2935.6,5492.236996760796,8.899999999999977
0,304.0,313.0,2354,15.0,117,1755.0,3697.6545532751866,9.0
0,299.7,309.2,1620,30.0,168,5040.0,5089.380098815465,9.5
0,298.0,308.2,1620,35.8,5,179.0,6073.326917919787,10.199999999999989
2,298.5,309.4,1573,36.0,97,3492.0,5930.070292916093,10.899999999999975
1,303.7,312.4,1474,38.8,139,5393.2,5989.048458999486,8.699999999999989
0,299.9,311.3,1802,24.4,151,3684.4,4604.401968905296,11.400000000000034
0,300.1,311.4,1660,31.4,38,1193.2,5458.412515857146,11.299999999999956
1,300.3,309.1,1458,44.3,175,7752.499999999999,6763.786151325752,8.800000000000011
0,302.3,311.7,1465,43.5,117,5089.5,6673.528194388117,9.399999999999975
0,298.0,308.9,1607,37.7,49,1847.3,6344.331172193955,10.899999999999975
0,300.4,310.1,1544,41.9,184,7709.599999999999,6774.697949809221,9.700000000000044
1,298.2,308.7,1269,60.9,163,9926.7,8092.962587133058,10.5
1,297.0,308.1,1573,34.9,93,3245.7,5748.8737006325455,11.100000000000025
1,299.3,310.9,1826,25.1,2,50.2,4799.57864849732,11.599999999999966
1,298.1,308.8,1811,25.4,147,3733.8,4817.045903651277,10.699999999999989
1,300.4,311.3,1350,56.5,31,1751.5,7987.49932175205,10.900000000000034
0,299.0,310.1,1699,32.9,87,2862.2999999999997,5853.530623899134,11.100000000000025
0,298.4,309.5,1357,50.1,125,6262.5,7119.445855638653,11.100000000000025
0,297.1,308.4,1543,39.6,205,8118.0,6398.670253125547,11.299999999999956
0,302.2,311.4,1510,44.9,33,1481.7,7099.894677357813,9.199999999999989
0,298.0,309.0,1679,32.4,90,2916.0,5696.712790607444,11.0
1,298.0,307.8,1492,40.2,197,7919.400000000001,6280.923360469003,9.800000000000011
0,302.3,310.9,1587,36.6,20,732.0,6082.563200321342,8.599999999999966
0,299.2,308.5,1370,52.4,61,3196.4,7517.621780530136,9.300000000000011
0,302.8,312.2,1458,51.0,42,2142.0,7786.751551187661,9.399999999999975
0,295.6,306.2,1569,35.1,140,4914.0,5767.1158819743905,10.599999999999966
0,300.2,309.1,1479,47.0,22,1034.0,7279.3843376329105,8.900000000000034
0,297.2,308.5,1588,40.4,190,7676.0,6718.316833652797,11.300000000000011
1,300.7,309.6,1536,37.2,19,706.8000000000001,5983.603031733264,8.900000000000034
1,299.2,309.0,1597,30.3,115,3484.5,5067.294702460728,9.800000000000011
0,304.2,313.3,1410,51.6,47,2425.2000000000003,7618.990503485967,9.100000000000025
0,299.9,309.4,1363,60.9,57,3471.2999999999997,8692.441297291061,9.5
0,300.2,311.7,1640,30.8,191,5882.8,5289.604270604254,11.5
0,302.9,312.3,1435,47.7,173,8252.1,7168.014878063152,9.400000000000034
1,299.2,310.0,1349,50.4,226,11390.4,7119.854262683619,10.800000000000011
0,298.1,309.5,1467,41.8,48,2006.4,6421.478215790609,11.399999999999975
0,303.4,312.8,1376,53.4,98,5233.2,7694.640054584408,9.400000000000034
0,298.0,308.6,1532,42.6,54,2300.4,6834.34632232538,10.600000000000025
0,298.8,310.0,1412,46.3,107,4954.099999999999,6846.116822800829,11.199999999999989
0,298.5,308.2,1595,32.3,46,1485.8,5395.004704132191,9.699999999999989
0,297.2,307.9,1337,58.1,184,10690.4,8134.599161768635,10.699999999999989
0,298.9,309.1,1383,54.9,145,7960.5,7951.025431043871,10.200000000000044
2,298.8,309.9,1439,45.2,40,1808.0,6811.266088297007,11.099999999999966
1,299.3,308.5,1386,42.2,30,1266.0,6124.974701144804,9.199999999999989
0,299.9,309.5,1451,39.4,18,709.1999999999999,5986.765568337878,9.600000000000025
0,300.8,311.2,1397,48.7,111,5405.700000000001,7124.493347835421,10.399999999999975
0,303.3,312.2,1506,40.0,50,2000.0,6308.318048408304,8.899999999999977
0,297.9,308.6,1468,36.0,168,6048.0,5534.22961856378,10.700000000000044
0,297.8,309.0,1340,56.9,6,341.4,7984.462448853579,11.199999999999989
1,300.2,311.6,1467,40.7,23,936.1,6252.491946954015,11.400000000000034
2,300.7,310.3,1369,50.7,12,608.4000000000001,7268.420179271881,9.600000000000025
0,301.8,310.1,1738,28.0,58,1624.0,5096.082163143123,8.300000000000011
1,297.4,308.4,1675,29.5,59,1740.5,5174.464899850189,11.0
0,302.3,311.6,1665,34.3,139,4767.7,5980.492855006209,9.300000000000011
0,300.2,311.6,1827,27.0,22,594.0,5165.720800297697,11.400000000000034
0,297.6,308.7,1476,39.0,44,1716.0,6028.087983708096,11.099999999999966
0,301.6,310.9,1706,29.5,193,5693.5,5270.231115907117,9.299999999999956
0,302.4,312.1,1455,40.4,28,1131.2,6155.63664544384,9.700000000000044
1,298.7,309.8,1570,42.1,200,8420.0,6921.661654144152,11.100000000000025
0,300.7,309.3,1425,45.3,100,4530.0,6759.921992361837,8.600000000000023
0,300.6,310.0,1505,35.9,95,3410.5,5657.956009237658,9.399999999999975
0,295.9,306.6,1412,41.0,109,4469.0,6062.436063387344,10.700000000000044
0,298.6,309.5,1483,43.2,92,3974.4,6708.933943594076,10.899999999999975
0,300.7,310.6,1491,43.2,187,8078.400000000001,6745.12509096343,9.900000000000034
0,301.3,310.9,1509,41.7,16,667.2,6589.522006831127,9.599999999999966
0,298.7,309.1,1607,32.7,2,65.4,5502.907939807489,10.400000000000034
2,297.2,308.1,1770,27.2,140,3808.0,5041.6278904809,10.900000000000034
1,299.3,308.7,1289,51.5,185,9527.5,6951.663863985934,9.399999999999975
0,301.9,310.8,1465,44.3,57,2525.1,6796.259747388359,8.900000000000034
2,297.6,308.7,1659,32.1,49,1572.9,5576.73536716685,11.099999999999966
0,301.4,310.3,1374,47.6,176,8377.6,6848.9233122380365,8.900000000000034
1,300.6,310.0,1542,33.9,100,3390.0,5474.09953517407,9.399999999999975
1,298.9,308.9,1487,39.5,30,1185.0,6150.871896585896,10.0
2,303.4,311.8,1693,28.3,175,4952.5,5017.322435317627,8.400000000000034
1,300.8,310.8,1461,41.3,53,2188.8999999999996,6318.7167200916865,10.0
2,297.0,308.1,1517,41.4,222,9190.8,6576.798556584088,11.100000000000025
1,300.7,310.6,1778,27.1,215,5826.5,5045.7957367346635,9.900000000000034
0,297.5,309.4,1443,45.4,70,3178.0,6860.421541350175,11.899999999999975
1,300.2,311.6,1608,35.0,212,7420.0,5893.627818134452,11.400000000000034
1,300.3,310.2,1442,39.5,4,158.0,5964.732531860701,9.899999999999975
1,297.2,308.3,1429,42.0,6,252.0,6285.07026277174,11.100000000000025
0,302.6,312.3,1660,30.3,36,1090.8,5267.194243008647,9.699999999999989
0,302.4,310.2,1400,53.7,175,9397.5,7872.831189896022,7.800000000000011
2,298.3,308.1,2636,12.8,84,1075.2,3533.3283135414167,9.800000000000011
0,300.6,311.9,1463,38.2,41,1566.2,5852.431066470379,11.299999999999956
1,301.9,311.1,1380,51.6,184,9494.4,7456.8843225607325,9.200000000000044
0,300.6,310.6,1508,34.8,62,2157.6,5495.525197071553,10.0
0,300.4,309.3,1671,35.0,209,7315.0,6124.534878173302,8.900000000000034
0,299.3,308.5,1485,44.7,78,3486.6000000000004,6951.244984965456,9.199999999999989
0,302.3,311.0,1561,37.2,180,6696.000000000001,6080.992403994547,8.699999999999989
1,301.1,311.1,1384,42.5,185,7862.5,6159.615996138387,10.0
0,300.8,311.2,1397,48.7,111,5405.700000000001,7124.493347835421,10.399999999999975
0,299.3,308.3,1651,28.0,6,168.0,4840.984839671632,9.0
0,299.8,311.1,1300,64.2,165,10593.0,8739.910762286805,11.300000000000011
0,300.7,309.9,1775,26.6,149,3963.4,4944.343237974736,9.199999999999989
0,298.0,308.6,1626,33.3,50,1664.9999999999998,5670.134916758074,10.600000000000025
0,300.3,311.5,1695,25.6,43,1100.8,4543.999614152276,11.199999999999989
1,298.7,309.6,1686,26.2,189,4951.8,4625.806686851754,10.900000000000034
0,302.4,311.8,1648,30.0,122,3660.0,5177.34469311598,9.400000000000034
0,300.2,311.5,1549,37.2,67,2492.4,6034.245505309131,11.300000000000011
0,299.0,310.3,1584,34.4,83,2855.2,5706.137568568213,11.300000000000011
0,297.2,308.5,1550,41.5,125,5187.5,6736.098248072115,11.300000000000011
0,303.8,312.5,1372,45.7,180,8226.0,6565.970533904716,8.699999999999989
0,298.5,309.4,1517,40.2,45,1809.0,6386.16671436426,10.899999999999975
2,299.7,309.2,1554,41.6,62,2579.2000000000003,6769.755177367574,9.5
1,301.0,311.6,1609,35.8,156,5584.799999999999,6032.088278353665,10.600000000000025
1,298.1,308.1,1456,43.7,80,3496.0,6663.024802949616,10.0
1,299.4,309.0,1381,44.9,88,3951.2,6493.347383729231,9.600000000000025
0,300.5,311.6,1497,40.5,180,7290.0,6349.0016732722925,11.100000000000025
2,300.8,312.1,1527,35.1,164,5756.400000000001,5612.738018976989,11.300000000000011
1,300.7,311.1,1608,35.3,167,5895.099999999999,5944.144628004175,10.400000000000034
0,297.3,308.3,1333,55.2,11,607.2,7705.447133312758,11.0
1,301.5,310.8,1452,44.1,157,6923.7,6705.541023528199,9.300000000000011
0,299.1,310.5,1628,35.9,174,6246.599999999999,6120.367031919539,11.399999999999975
2,303.3,311.3,1502,39.5,38,1501.0,6212.918351494295,8.0
0,302.6,310.4,1514,42.7,75,3202.5,6769.901785024742,7.799999999999955
2,296.4,307.5,1556,38.0,62,2356.0,6191.869680715243,11.100000000000025
0,297.2,308.8,1451,43.1,68,2930.8,6548.974517648794,11.600000000000025
0,300.6,309.6,1426,53.6,66,3537.6,8004.107874914028,9.0
0,301.5,310.6,1405,42.3,83,3510.8999999999996,6223.6521263940585,9.100000000000025
0,296.4,307.3,1487,37.5,83,3112.5,5839.435344860028,10.900000000000034
0,300.5,309.9,1423,47.9,114,5460.599999999999,7137.876532539713,9.399999999999975
0,301.0,310.8,1527,45.3,8,362.4,7243.790092867736,9.800000000000011
0,302.8,312.4,1523,39.7,239,9488.3,6331.681025775501,9.599999999999966
0,300.4,311.4,1936,23.9,131,3130.8999999999996,4845.424957288705,11.0
0,297.9,307.7,1546,37.6,72,2707.2000000000003,6087.3174772037755,9.800000000000011
0,302.4,310.2,1400,53.7,175,9397.5,7872.831189896022,7.800000000000011
0,300.4,309.8,1314,63.1,146,9212.6,8682.6709441384,9.400000000000034
0,297.9,307.6,1550,39.0,35,1365.0,6330.309196983433,9.700000000000044
0,300.6,310.5,1470,37.7,98,3694.6,5803.464108976425,9.899999999999975
1,299.2,308.4,1396,48.5,5,242.5,7090.155740131684,9.199999999999989
0,300.9,310.7,1352,46.4,212,9836.8,6569.363453970593,9.800000000000011
0,298.8,309.8,1508,36.3,69,2504.7,5732.401283152223,11.0
0,302.4,310.6,1445,40.3,162,6528.599999999999,6098.197859760707,8.200000000000045
0,303.2,311.4,1514,41.2,230,9476.0,6532.083221147995,8.199999999999989
0,302.4,311.0,1610,33.1,161,5329.1,5580.620470081789,8.600000000000023
0,302.1,311.4,1686,30.9,106,3275.3999999999996,5455.626970370963,9.299999999999956
0,296.9,308.0,1521,34.5,84,2898.0,5495.116790026586,11.100000000000025
1,297.5,309.2,1804,27.4,215,5891.0,5176.255607662734,11.699999999999989
0,298.0,308.2,1489,40.4,11,444.4,6299.479701076206,10.199999999999989
2,302.0,310.5,1841,23.6,119,2808.4,4549.82203253693,8.5
1,299.3,308.5,1404,49.4,93,4594.2,7263.110887687314,9.199999999999989
0,298.3,309.1,1403,45.1,138,6223.8,6626.173921123008,10.800000000000011
0,300.9,312.7,1416,43.8,112,4905.599999999999,6494.802988325394,11.800000000000011
0,299.8,309.2,1439,36.1,203,7328.3,5439.971366980574,9.399999999999975
1,298.0,308.7,1377,48.5,181,8778.5,6993.656485788918,10.699999999999989
1,299.4,309.3,1485,47.1,209,9843.9,7324.466192211923,9.900000000000034
0,301.5,310.9,1400,50.8,2,101.6,7447.668984110203,9.399999999999975
2,300.4,309.4,1530,40.4,112,4524.8,6472.93750345641,9.0
0,298.3,308.4,1593,37.0,174,6438.0,6172.287086507867,10.099999999999966
0,298.1,307.7,1537,40.8,169,6895.2,6566.933955651816,9.599999999999966
1,300.4,311.7,1555,38.7,5,193.5,6301.877783468446,11.300000000000011
0,296.8,308.3,1506,45.9,182,8353.8,7238.794960548529,11.5
0,300.9,309.6,1384,42.4,131,5554.4,6145.122782029826,8.700000000000045
1,300.3,311.1,1350,58.7,130,7631.0,8298.516994457439,10.800000000000011
0,302.4,310.8,1686,28.8,150,4320.0,5084.856205394296,8.400000000000034
1,296.8,307.5,1443,39.2,13,509.6,5923.5357801966275,10.699999999999989
0,302.3,311.0,1446,37.6,75,2820.0,5693.571197953855,8.699999999999989
0,298.7,309.5,1673,30.8,141,4342.8,5396.041429707877,10.800000000000011
2,297.8,308.4,1550,38.2,185,7067.000000000001,6200.456700635055,10.599999999999966
1,301.6,310.8,1343,49.5,140,6930.0,6961.612240722302,9.199999999999989
0,300.8,309.7,1481,38.1,153,5829.3,5908.927374357434,8.899999999999977
1,298.2,308.7,1269,60.9,163,9926.7,8092.962587133058,10.5
0,301.9,310.8,1400,58.2,79,4597.8,8532.565647149877,8.900000000000034
1,302.1,310.7,1608,30.3,81,2454.3,5102.1977968421115,8.599999999999966
1,299.7,309.2,1597,32.9,135,4441.5,5502.112069668579,9.5
2,301.3,310.8,1434,39.5,18,711.0,5931.6410892428885,9.5
1,300.1,309.4,1569,31.6,124,3918.4,5192.047346734779,9.299999999999956
1,300.7,309.4,1589,35.0,52,1820.0,5823.989180979877,8.699999999999989
0,299.2,308.6,1582,38.8,156,6052.799999999999,6427.866120852908,9.400000000000034
0,300.4,309.6,1543,38.1,209,7962.900000000001,6156.296379901095,9.200000000000044
1,300.8,312.0,1450,45.0,183,8235.0,6832.9640215578,11.199999999999989
0,295.5,306.1,1650,32.8,67,2197.6,5667.433147075985,10.600000000000025
0,297.1,308.1,1584,36.8,215,7911.999999999999,6104.240189631111,11.0
0,298.3,307.9,1766,26.5,145,3842.5,4900.779819844958,9.599999999999966
0,298.7,309.9,1446,43.3,46,1991.8,6556.692363601113,11.199999999999989
0,298.3,308.0,1442,47.3,65,3074.5,7142.578449544585,9.699999999999989
2,299.0,308.7,1940,19.9,98,1950.2,4042.8108661495858,9.699999999999989
0,298.0,307.7,1479,42.5,47,1997.5,6582.422007434014,9.699999999999989
0,300.6,309.5,1516,39.0,142,5538.0,6191.450801694765,8.899999999999977
0,297.0,307.9,1493,46.1,173,7975.3,7207.578001547359,10.899999999999975
0,301.3,311.0,1542,35.1,204,7160.400000000001,5667.8729700474905,9.699999999999989
0,298.3,308.3,1597,32.4,69,2235.6,5418.493345205531,10.0
0,300.3,309.6,1326,52.4,57,2986.7999999999997,7276.179913126248,9.300000000000011
2,300.2,311.0,1777,27.5,151,4152.5,5117.392633309974,10.800000000000011
0,302.8,310.6,1617,37.9,207,7845.299999999999,6417.6768886797645,7.800000000000011
1,302.3,311.1,1295,57.1,146,8336.6,7743.449932445682,8.800000000000011
0,300.7,310.7,1541,41.3,82,3386.6,6664.710791007043,10.0
0,298.4,309.3,1395,47.6,24,1142.4,6953.601179455649,10.900000000000034
0,300.5,311.9,1546,39.4,203,7998.2,6378.731611750763,11.399999999999975
2,298.9,310.3,1243,63.0,163,10269.0,8200.499303665438,11.400000000000034
0,299.7,309.2,1620,30.0,168,5040.0,5089.380098815465,9.5
1,298.8,308.5,1711,28.5,140,3990.0,5106.50177877753,9.699999999999989
0,298.4,307.9,1981,23.2,16,371.2,4812.8361694954665,9.5
0,297.5,308.6,1437,43.3,34,1472.1999999999998,6515.883075030983,11.100000000000025
1,300.5,311.2,1551,36.6,205,7503.0,5944.58445097568,10.699999999999989
0,303.7,312.8,1627,31.7,40,1268.0,5401.015618076061,9.100000000000025
1,302.3,311.7,1639,36.6,121,4428.6,6281.865838265078,9.399999999999975
0,302.3,311.3,1652,32.8,108,3542.3999999999996,5674.302763011836,9.0
0,302.2,311.2,1451,41.8,66,2758.7999999999997,6351.44164356658,9.0
2,300.8,311.2,2237,17.0,95,1615.0,3982.387567445541,10.399999999999975
0,300.7,312.3,1548,37.9,58,2198.2,6143.824257066342,11.600000000000025
0,301.0,310.9,1492,44.6,15,669.0,6968.387608878544,9.899999999999975
2,299.9,310.5,1549,42.8,208,8902.4,6942.626549119107,10.600000000000025
2,297.3,308.7,1430,42.8,153,6548.4,6409.267892343656,11.399999999999975
0,300.5,312.0,1478,39.0,153,5967.0,6036.256124607428,11.5
2,297.9,307.6,1418,43.0,207,8901.0,6385.182348666134,9.700000000000044
0,297.7,309.0,1874,24.4,28,683.1999999999999,4788.373634699515,11.300000000000011
0,301.6,310.9,1632,31.6,189,5972.400000000001,5400.523435226999,9.299999999999956
0,301.2,311.0,1567,35.1,64,2246.4,5759.764555164991,9.800000000000011
0,303.2,312.6,1281,57.0,144,8208.0,7646.322359572197,9.400000000000034
0,302.5,311.9,1354,49.4,117,5779.8,7004.453092541754,9.399999999999975
2,297.0,307.8,1404,40.7,184,7488.8,5983.980022851695,10.800000000000011
1,302.8,312.2,1469,36.9,143,5276.7,5676.449517991789,9.399999999999975
0,302.2,310.6,1386,50.0,132,6600.0,7257.079029792422,8.400000000000034
0,300.6,310.7,1440,52.5,200,10500.0,7916.813487046279,10.099999999999966
0,302.2,311.1,1351,48.6,110,5346.0,6875.752513499694,8.900000000000034
1,296.3,307.2,1286,51.1,177,9044.7,6881.616819786394,10.899999999999975
0,302.8,312.3,1764,29.9,162,4843.8,5523.296876129287,9.5
2,298.0,309.2,1520,37.9,89,3373.1,6032.69565293336,11.199999999999989
1,302.1,311.3,1511,45.0,204,9180.0,7120.4197493612655,9.199999999999989
2,297.8,307.3,1555,35.8,190,6801.999999999999,5829.644047756339,9.5
0,297.3,308.5,1514,44.5,177,7876.5,7055.284061676838,11.199999999999989
0,298.4,309.5,1376,50.4,202,10180.8,7262.356905450452,11.100000000000025
2,300.9,311.2,1518,35.0,90,3150.0,5563.760589507524,10.300000000000011
0,302.7,312.2,1336,46.8,179,8377.199999999999,6547.581744905703,9.5
1,300.8,311.4,1852,22.2,53,1176.6,4305.48989989174,10.599999999999966
2,297.3,308.4,1531,35.6,16,569.6,5707.603645139888,11.099999999999966
0,299.0,310.3,1868,24.0,221,5304.0,4694.796061524587,11.300000000000011
0,298.6,309.5,1450,44.3,7,310.09999999999997,6726.673470111345,10.899999999999975
0,299.6,310.9,1472,40.9,137,5603.3,6304.631913028092,11.299999999999956
1,300.3,309.6,1488,41.3,172,7103.599999999999,6435.489719025619,9.300000000000011
0,300.3,310.2,1471,45.2,48,2169.6000000000004,6962.732742102083,9.899999999999975
1,298.0,308.9,1339,51.4,68,3495.2,7207.295258208535,10.899999999999975
0,304.1,313.4,1374,56.6,115,6509.0,8143.887804047749,9.299999999999956
2,298.8,308.5,1359,47.6,85,4046.0,6774.153407082599,9.699999999999989
1,301.8,311.3,1542,40.1,142,5694.2,6475.262282020067,9.5
0,299.4,310.6,1418,53.1,10,531.0,7884.957737538878,11.200000000000044
2,297.3,308.3,1506,37.0,54,1998.0,5835.194194777681,11.0
2,301.2,310.5,1505,43.6,78,3400.8,6871.500891441834,9.300000000000011
2,298.8,310.2,1663,30.4,209,6353.599999999999,5294.128164025423,11.399999999999975
1,300.5,311.4,1390,51.9,68,3529.2,7554.587854087376,10.899999999999975
0,301.5,310.4,1329,46.6,24,1118.4,6485.441042217698,8.899999999999977
1,298.6,309.9,1818,24.9,9,224.1,4740.474818707782,11.299999999999956
1,298.5,309.3,1498,34.6,46,1591.6,5427.708683656062,10.800000000000011
1,302.1,311.3,1511,45.0,204,9180.0,7120.4197493612655,9.199999999999989
0,299.7,309.4,1650,29.8,93,2771.4,5149.07035923367,9.699999999999989
1,302.2,311.4,1372,55.1,9,495.9,7916.520271731944,9.199999999999989
0,297.6,308.6,1351,51.0,37,1887.0,7215.2958474996785,11.0
0,301.6,310.9,1532,43.6,15,654.0,6994.776987168699,9.299999999999956
0,298.1,308.7,1341,55.7,30,1671.0,7821.905972981331,10.599999999999966
0,300.7,309.6,1661,30.3,129,3908.7,5270.367251588773,8.900000000000034
0,297.5,308.5,1340,57.4,143,8208.199999999999,8054.624684783751,11.0
0,302.4,310.0,1426,46.6,102,4753.2,6958.795279309585,7.600000000000023
1,300.3,309.4,1612,33.1,150,4965.0,5587.55291787071,9.099999999999966
0,297.9,308.0,1490,46.2,6,277.20000000000005,7208.69850292714,10.100000000000025
0,300.9,310.8,1571,39.9,51,2034.9,6564.137938190121,9.900000000000034
0,302.0,310.9,1539,34.2,13,444.6,5511.798647017148,8.899999999999977
2,297.3,308.6,1376,53.5,112,5992.0,7709.049492888874,11.300000000000011
1,301.5,311.1,1402,40.0,94,3760.0,5872.68386711052,9.600000000000025
1,298.9,309.8,1353,53.7,71,3812.7,7608.528999949513,10.900000000000034
0,299.7,309.6,1359,50.7,161,8162.700000000001,7215.327263426214,9.900000000000034
2,302.7,311.5,1556,35.0,164,5740.0,5703.037863816671,8.800000000000011
0,302.3,311.8,1435,44.8,98,4390.4,6732.223617132686,9.5
