Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
2.0,298.9,310.1,1366.0,62.7,161.0,10094.7,8969.058530439645,11.200000000000044
1.0,299.2,309.1,1503.0,34.7,6.0,208.2,5461.564580486248,9.900000000000034
1.0,300.2,310.3,1478.0,38.1,45.0,1714.5,5896.957906347257,10.100000000000025
1.0,298.5,308.3,1381.0,50.5,22.0,1111.0,7303.208081922633,9.800000000000011
0.0,302.4,310.4,1456.0,47.6,127.0,6045.2,7257.665460421093,8.0
0.0,302.1,311.2,1519.0,39.3,155.0,6091.5,6251.423805451793,9.099999999999966
1.0,300.3,309.9,1611.0,29.0,177.0,5133.0,4892.402239435384,9.599999999999966
1.0,299.4,308.6,1455.0,42.7,183.0,7814.1,6506.081305951783,9.200000000000044
2.0,302.3,311.7,1482.0,39.0,127.0,4953.0,6052.5924064060955,9.399999999999975
2.0,301.9,311.0,1672.0,29.9,13.0,388.7,5235.233773746126,9.100000000000025
2.0,302.2,311.1,1628.0,30.6,105.0,3213.0,5216.803096845067,8.900000000000034
0.0,300.8,311.2,1492.0,39.0,109.0,4251.0,6093.4331109027635,10.399999999999975
0.0,301.6,311.1,1408.0,44.4,106.0,4706.4,6546.576435256555,9.5
0.0,301.6,310.2,1384.0,57.1,68.0,3882.8,8275.625255988281,8.599999999999966
1.0,300.5,311.4,2072.0,18.8,75.0,1410.0,4079.211453029179,10.899999999999975
1.0,298.1,309.1,1572.0,37.5,126.0,4725.0,6173.229564303943,11.0
1.0,295.7,306.2,1423.0,42.5,121.0,5142.5,6333.188990249224,10.5
0.0,301.9,310.9,1616.0,34.5,46.0,1587.0,5838.335787431272,9.0
0.0,298.8,309.8,1599.0,33.6,131.0,4401.6,5626.215451460888,11.0
2.0,298.2,307.9,1462.0,45.5,171.0,7780.5,6966.062830314888,9.699999999999989
0.0,301.5,310.7,1423.0,44.0,222.0,9768.0,6556.713307552138,9.199999999999989
1.0,295.5,305.9,1453.0,47.3,9.0,425.7,7197.064138133344,10.399999999999975
0.0,302.0,311.2,1270.0,65.3,182.0,11884.6,8684.514011828503,9.199999999999989
0.0,303.9,313.2,1540.0,44.4,119.0,5283.599999999999,7160.317976061856,9.300000000000011
0.0,299.4,309.0,1613.0,32.2,178.0,5731.6,5438.997473257961,9.600000000000025
0.0,297.0,307.7,1867.0,22.8,118.0,2690.4,4457.668648031629,10.699999999999989
0.0,298.8,309.7,1374.0,58.6,123.0,7207.8,8431.657691116574,10.899999999999975
1.0,298.1,307.8,1514.0,43.5,78.0,3393.0,6896.738352425673,9.699999999999989
0.0,297.1,308.5,1425.0,40.0,35.0,1400.0,5969.026041820606,11.399999999999975
0.0,302.1,310.8,1772.0,27.1,233.0,6314.3,5028.768304552205,8.699999999999989
1.0,300.7,311.6,1348.0,62.5,36.0,2250.0,8822.639368831335,10.900000000000034
1.0,300.5,309.8,1555.0,38.9,166.0,6457.4,6334.44562731066,9.300000000000011
0.0,302.6,311.0,1284.0,68.0,114.0,7752.0,9143.291259007734,8.399999999999977
1.0,299.1,310.5,1428.0,43.0,53.0,2279.0,6430.211843367589,11.399999999999975
0.0,296.5,307.6,1607.0,33.5,104.0,3484.0,5637.535656989324,11.100000000000025
0.0,297.9,307.7,1517.0,44.4,67.0,2974.7999999999997,7053.378162133659,9.800000000000011
0.0,300.4,309.7,1740.0,31.1,113.0,3514.3,5666.804828545269,9.300000000000011
2.0,298.5,308.7,1450.0,43.9,28.0,1229.2,6665.936012141943,10.199999999999989
0.0,302.6,311.0,1537.0,35.5,91.0,3230.5,5713.876358471555,8.399999999999977
1.0,297.6,308.8,1357.0,49.7,104.0,5168.8,7062.603972559703,11.199999999999989
0.0,297.8,307.8,1383.0,56.5,98.0,5537.0,8182.749305172654,10.0
0.0,298.5,309.3,1590.0,33.9,107.0,3627.3,5644.499520704781,10.800000000000011
0.0,298.6,309.6,1611.0,35.7,23.0,821.1,6022.715860270457,11.0
0.0,297.9,309.0,1290.0,49.8,43.0,2141.4,6727.406508397182,11.100000000000025
0.0,297.3,308.0,1447.0,49.0,61.0,2989.0,7424.944797249236,10.699999999999989
0.0,303.2,311.5,1513.0,37.9,0.0,0.0,6004.913501900114,8.300000000000011
0.0,302.2,311.4,1754.0,26.9,33.0,887.6999999999999,4940.95031790886,9.199999999999989
1.0,296.9,307.8,1426.0,50.7,130.0,6591.0,7571.049799592186,10.900000000000034
0.0,298.9,310.6,1387.0,52.7,2.0,105.4,7654.48002849602,11.700000000000044
0.0,300.3,309.9,1393.0,56.1,12.0,673.2,8183.5661192625885,9.599999999999966
0.0,299.3,309.1,1399.0,52.1,27.0,1406.7,7632.80303918625,9.800000000000011
0.0,297.1,308.4,1726.0,28.4,202.0,5736.799999999999,5133.194844357529,11.299999999999956
1.0,300.0,309.3,1407.0,43.9,138.0,6058.2,6468.25653040256,9.300000000000011
0.0,301.6,310.6,1321.0,60.8,73.0,4438.4,8410.755627994691,9.0
0.0,304.0,313.3,1530.0,34.8,211.0,7342.799999999999,5575.698641591164,9.300000000000011
0.0,300.8,310.2,1850.0,22.8,33.0,752.4,4417.079270947249,9.399999999999975
1.0,297.2,308.5,1604.0,40.7,158.0,6430.6,6836.398829525726,11.300000000000011
0.0,300.8,309.4,1489.0,38.4,109.0,4185.599999999999,5987.6242703298585,8.599999999999966
0.0,299.1,308.3,1533.0,42.4,48.0,2035.2,6806.700306973788,9.199999999999989
0.0,297.4,309.2,1459.0,37.9,191.0,7238.9,5790.5940510722185,11.800000000000011
0.0,298.3,308.1,1586.0,35.5,0.0,0.0,5896.036372502204,9.800000000000011
0.0,299.6,310.2,1468.0,48.0,9.0,432.0,7378.972824751706,10.599999999999966
0.0,298.0,308.0,1615.0,29.5,15.0,442.5,4989.110933288391,10.0
0.0,297.5,309.1,1611.0,30.2,211.0,6372.2,5094.846470032711,11.600000000000025
0.0,303.7,313.1,1496.0,47.4,48.0,2275.2,7425.7197234371215,9.400000000000034
0.0,303.5,313.0,1393.0,51.6,80.0,4128.0,7527.130334295,9.5
1.0,297.6,309.2,1442.0,48.1,0.0,0.0,7263.383159050626,11.599999999999966
1.0,300.6,309.5,1550.0,40.2,96.0,3859.2,6525.087941506002,8.899999999999977
0.0,302.1,311.4,1549.0,44.6,31.0,1382.6,7234.606170343744,9.299999999999956
2.0,302.3,310.6,1525.0,48.7,114.0,5551.8,7777.274413349332,8.300000000000011
0.0,297.6,309.2,1611.0,33.1,155.0,5130.5,5584.08669397625,11.599999999999966
1.0,301.8,310.9,1881.0,20.9,23.0,480.7,4116.837261043672,9.099999999999966
0.0,298.4,309.2,2118.0,17.7,210.0,3717.0,3925.7970117788777,10.800000000000011
2.0,297.4,308.2,1359.0,46.9,199.0,9333.1,6674.533504037267,10.800000000000011
0.0,301.0,311.4,1478.0,39.5,75.0,2962.5,6113.644023640857,10.399999999999975
1.0,298.1,309.6,1549.0,38.7,43.0,1664.1,6277.561856329661,11.5
0.0,300.4,311.2,1351.0,62.0,18.0,1116.0,8771.536128332942,10.800000000000011
0.0,299.0,308.5,1604.0,34.7,159.0,5517.3,5828.575906254119,9.5
2.0,300.2,309.9,1906.0,22.9,165.0,3778.499999999999,4570.7450396098375,9.699999999999989
1.0,298.1,309.0,1533.0,36.1,189.0,6822.900000000001,5795.327384003627,10.899999999999975
0.0,302.4,311.0,1475.0,47.9,79.0,3784.1,7398.712498591762,8.600000000000023
0.0,296.2,307.3,1475.0,37.0,44.0,1628.0,5715.080635655432,11.100000000000025
0.0,299.3,308.7,1393.0,54.2,80.0,4336.0,7906.404343387385,9.399999999999975
0.0,296.7,307.9,1420.0,50.1,138.0,6913.8,7449.972818722835,11.199999999999989
1.0,300.6,311.7,1389.0,52.1,210.0,10941.0,7578.2440467689075,11.099999999999966
0.0,298.1,308.4,1335.0,40.2,109.0,4381.8,5619.9950980067815,10.299999999999956
0.0,298.8,309.1,1362.0,45.4,113.0,5130.2,6475.3251138731375,10.300000000000011
0.0,296.9,307.5,2721.0,9.3,18.0,167.4,2649.9648192295267,10.600000000000025
0.0,301.5,310.6,1522.0,41.0,114.0,4674.0,6534.722158977009,9.100000000000025
1.0,303.5,312.3,1624.0,34.8,121.0,4210.799999999999,5918.2579045385955,8.800000000000011
0.0,300.4,311.7,1444.0,51.2,174.0,8908.800000000001,7742.224711310782,11.300000000000011
1.0,301.2,309.9,1456.0,50.8,15.0,762.0,7745.575743474611,8.699999999999989
1.0,299.5,311.0,1451.0,43.3,136.0,5888.799999999999,6579.364190584519,11.5
1.0,302.0,309.7,1386.0,62.7,142.0,8903.4,9100.377103359697,7.699999999999989
0.0,302.2,311.5,1744.0,31.2,172.0,5366.4,5698.095091375023,9.300000000000011
2.0,299.3,310.4,1510.0,45.5,27.0,1228.5,7194.770775496224,11.099999999999966
0.0,300.0,310.4,1505.0,44.9,133.0,5971.7,7076.385092333449,10.399999999999975
1.0,298.9,309.8,1353.0,53.7,71.0,3812.7,7608.528999949513,10.900000000000034
2.0,302.6,310.3,1721.0,27.4,79.0,2164.6,4938.101940569603,7.699999999999989
1.0,300.1,311.5,1343.0,46.2,28.0,1293.6,6497.504758007483,11.399999999999975
1.0,298.0,308.7,1430.0,51.9,47.0,2439.2999999999997,7771.986065715789,10.699999999999989
1.0,300.1,309.3,1469.0,43.9,20.0,878.0,6753.282759887251,9.199999999999989
1.0,302.3,310.7,1559.0,33.9,119.0,4034.1,5534.449530049531,8.399999999999977
0.0,299.2,308.5,1544.0,41.6,146.0,6073.6,6726.191759237796,9.300000000000011
0.0,299.8,309.7,1429.0,42.6,127.0,5410.2,6374.856980811337,9.899999999999975
0.0,302.4,311.8,1451.0,42.0,110.0,4620.0,6381.8313165023055,9.400000000000034
0.0,297.3,308.3,1504.0,36.3,45.0,1633.4999999999998,5717.1959747088495,11.0
0.0,301.4,310.7,1657.0,28.7,108.0,3099.6,4980.042202495028,9.300000000000011
2.0,300.4,310.1,1484.0,38.0,198.0,7524.0,5905.356430707853,9.700000000000044
0.0,301.6,310.9,1532.0,43.6,15.0,654.0,6994.776987168699,9.299999999999956
0.0,301.7,310.6,1660.0,28.7,66.0,1894.2,4989.058573410831,8.900000000000034
1.0,297.6,308.4,1507.0,46.0,51.0,2346.0,7259.3828644050545,10.799999999999956
0.0,300.8,311.2,1397.0,48.7,111.0,5405.700000000001,7124.493347835421,10.399999999999975
0.0,300.3,311.5,1466.0,46.2,62.0,2864.4,7092.58523845046,11.199999999999989
0.0,298.4,308.2,1282.0,60.7,216.0,13111.2,8149.019072048613,9.800000000000011
0.0,298.3,307.9,1507.0,41.2,149.0,6138.8,6501.882043771484,9.599999999999966
0.0,299.9,310.4,1497.0,47.0,150.0,7050.0,7367.977250464142,10.5
0.0,297.1,308.4,1488.0,42.5,146.0,6205.0,6622.477313767285,11.299999999999956
0.0,299.1,310.5,1532.0,36.6,62.0,2269.2000000000003,5871.762333265467,11.399999999999975
1.0,302.2,311.4,1626.0,31.6,62.0,1959.2,5380.668569656311,9.199999999999989
0.0,300.7,311.0,1318.0,48.2,128.0,6169.6,6652.594715339698,10.300000000000011
1.0,300.8,311.2,1592.0,32.9,82.0,2697.7999999999997,5484.885669951395,10.399999999999975
1.0,296.8,307.9,1683.0,31.8,76.0,2416.8,5604.538462151119,11.099999999999966
0.0,299.0,310.4,1504.0,34.3,48.0,1646.4,5402.198951308912,11.399999999999975
0.0,299.3,309.1,1493.0,38.0,151.0,5738.0,5941.170586958778,9.800000000000011
1.0,304.1,313.5,1428.0,39.9,88.0,3511.2,5966.638431403878,9.399999999999975
0.0,302.3,312.0,1354.0,52.2,165.0,8613.0,7401.466628151409,9.699999999999989
1.0,297.4,308.6,1604.0,32.8,85.0,2787.9999999999995,5509.431980551443,11.200000000000044
0.0,298.8,310.1,1607.0,39.5,105.0,4147.5,6647.243535853083,11.300000000000011
2.0,299.0,308.5,1623.0,33.5,154.0,5159.0,5693.665445733462,9.5
0.0,301.0,312.3,1424.0,43.5,136.0,5916.0,6486.760511132205,11.300000000000011
1.0,302.3,311.9,1508.0,42.3,159.0,6725.7,6679.905627474905,9.599999999999966
0.0,300.7,310.6,1616.0,29.6,47.0,1391.2,5009.1228784917585,9.900000000000034
0.0,300.5,309.7,1841.0,24.6,143.0,3517.8,4742.611101712225,9.199999999999989
0.0,300.3,311.7,1635.0,31.8,156.0,4960.8,5444.69422793647,11.399999999999975
0.0,303.8,312.5,1368.0,52.6,123.0,6469.8,7535.298475194334,8.699999999999989
1.0,299.5,309.3,1902.0,24.0,151.0,3624.0,4780.247381702229,9.800000000000011
1.0,301.4,310.6,1459.0,46.9,27.0,1266.3,7165.66915554847,9.200000000000044
0.0,300.8,310.8,1689.0,32.9,151.0,4967.9,5819.077824464766,10.0
0.0,300.5,310.0,1451.0,48.6,208.0,10108.8,7384.69052338124,9.5
1.0,302.0,310.6,1539.0,37.4,96.0,3590.3999999999996,6027.522497030449,8.600000000000023
0.0,298.5,309.6,1582.0,40.3,103.0,4150.9,6676.366099751861,11.100000000000025
1.0,300.2,309.7,1413.0,43.0,137.0,5891.0,6362.667601315408,9.5
0.0,299.9,309.6,1280.0,59.3,163.0,9665.9,7948.648292602655,9.700000000000044
2.0,298.9,309.6,1600.0,33.5,175.0,5862.5,5612.978874413764,10.700000000000044
2.0,297.2,308.5,2440.0,14.0,166.0,2324.0,3577.2268348875778,11.300000000000011
1.0,300.7,311.7,1532.0,40.0,0.0,0.0,6417.22659373275,11.0
0.0,298.0,309.1,1820.0,23.6,120.0,2832.0,4497.922921899627,11.100000000000025
1.0,297.6,308.7,1475.0,46.6,54.0,2516.4,7197.912368149814,11.099999999999966
1.0,299.0,310.1,1487.0,47.5,123.0,5842.5,7396.618103489369,11.100000000000025
0.0,300.7,311.0,1969.0,20.7,109.0,2256.2999999999997,4268.199195093629,10.300000000000011
1.0,298.4,309.5,1514.0,38.8,128.0,4966.4,6151.573518945197,11.100000000000025
2.0,303.3,312.5,1328.0,49.8,120.0,5976.0,6925.578172985626,9.199999999999989
0.0,299.2,308.4,1434.0,46.8,2.0,93.6,7027.86842978651,9.199999999999989
1.0,299.2,308.9,1573.0,37.4,212.0,7928.799999999999,6160.684137640608,9.699999999999989
1.0,301.1,310.5,1646.0,30.7,76.0,2333.2,5291.719609657671,9.399999999999975
0.0,298.0,308.5,1395.0,46.2,122.0,5636.400000000001,6749.083497706953,10.5
0.0,301.7,310.6,1447.0,56.9,47.0,2674.2999999999997,8622.027733948604,8.900000000000034
1.0,298.2,307.9,1403.0,45.1,193.0,8704.300000000001,6626.173921123008,9.699999999999989
0.0,301.1,311.4,1531.0,38.7,55.0,2128.5,6204.614074913306,10.299999999999956
1.0,298.9,310.5,1525.0,38.5,27.0,1039.5,6148.358622463024,11.600000000000025
0.0,300.7,310.6,1491.0,43.2,187.0,8078.400000000001,6745.12509096343,9.900000000000034
1.0,300.2,309.7,1408.0,44.0,144.0,6336.0,6487.598269173162,9.5
0.0,300.7,310.9,1535.0,37.1,113.0,4192.3,5963.632974431944,10.199999999999989
0.0,300.7,310.8,1689.0,28.9,100.0,2890.0,5111.591158876345,10.100000000000025
1.0,297.9,308.9,1547.0,44.0,72.0,3168.0,7128.064291485001,11.0
2.0,297.4,309.3,1365.0,52.4,76.0,3982.4,7490.185204688784,11.900000000000034
1.0,303.3,311.8,1583.0,33.3,72.0,2397.6,5520.186699402232,8.5
0.0,299.4,309.2,1556.0,35.7,75.0,2677.5,5817.098621093005,9.800000000000011
0.0,304.0,312.9,1363.0,62.5,200.0,12500.0,8920.814139256017,8.899999999999977
0.0,298.9,308.6,1522.0,46.4,2.0,92.8,7395.392882354469,9.700000000000044
0.0,300.0,309.5,1925.0,21.9,9.0,197.1,4414.723076457057,9.5
1.0,300.5,311.6,1577.0,36.5,4.0,146.0,6027.721464565176,11.100000000000025
2.0,297.8,307.3,1516.0,40.1,166.0,6656.6,6366.081465332309,9.5
0.0,300.9,310.4,1541.0,39.1,17.0,664.7,6309.689877200373,9.5
0.0,302.2,311.3,1382.0,46.4,94.0,4361.599999999999,6715.133353097159,9.100000000000025
0.0,299.1,310.1,1367.0,45.6,44.0,2006.4,6527.726879335017,11.0
0.0,298.2,307.9,1785.0,23.4,181.0,4235.4,4374.039451593069,9.699999999999989
1.0,301.5,310.6,1447.0,41.9,140.0,5866.0,6349.085449076388,9.100000000000025
1.0,299.6,311.1,1649.0,33.8,133.0,4495.4,5836.681215300381,11.5
0.0,299.0,310.4,1565.0,36.1,127.0,4584.7,5916.299645117859,11.399999999999975
0.0,301.2,311.6,1461.0,52.9,208.0,11003.2,8093.465241957632,10.400000000000034
1.0,299.8,309.4,1439.0,47.4,57.0,2701.7999999999997,7142.7878890548245,9.599999999999966
0.0,299.3,310.5,1505.0,38.8,30.0,1164.0,6115.005380457412,11.199999999999989
0.0,299.2,310.2,1697.0,30.6,12.0,367.2000000000001,5437.908387804718,11.0
0.0,295.7,306.2,1458.0,40.6,103.0,4181.8,6198.864960357237,10.5
1.0,297.9,309.8,1693.0,29.9,35.0,1046.5,5300.987307985762,11.900000000000034
0.0,300.6,310.1,1656.0,32.7,44.0,1438.8000000000002,5670.700403435721,9.5
1.0,298.3,309.0,1526.0,36.9,20.0,738.0,5896.70657893497,10.699999999999989
0.0,303.7,312.4,1404.0,46.6,119.0,5545.400000000001,6851.436586360908,8.699999999999989
0.0,295.8,306.4,1399.0,47.6,84.0,3998.4,6973.539820830431,10.599999999999966
2.0,301.3,310.8,1434.0,39.5,18.0,711.0,5931.6410892428885,9.5
0.0,296.8,307.8,1573.0,36.4,126.0,4586.4,5995.9599628373835,11.0
2.0,300.5,311.6,1476.0,41.7,97.0,4044.9,6445.417151810963,11.100000000000025
0.0,298.9,310.0,1693.0,28.8,56.0,1612.8,5105.967708026419,11.100000000000025
0.0,302.6,310.3,1479.0,40.4,105.0,4242.0,6257.1729200078635,7.699999999999989
1.0,303.4,311.8,1341.0,47.0,210.0,9870.0,6600.172005926796,8.400000000000034
2.0,302.2,311.1,1476.0,39.6,96.0,3801.6,6120.827798842065,8.900000000000034
0.0,300.1,309.2,1326.0,55.9,55.0,3074.5,7762.184296636588,9.099999999999966
0.0,297.6,308.3,1424.0,53.9,132.0,7114.8,8037.618196552317,10.699999999999989
1.0,300.8,309.9,1444.0,46.0,180.0,8280.0,6955.90501406828,9.099999999999966
0.0,299.6,309.1,1574.0,39.2,83.0,3253.6000000000004,6461.292666687104,9.5
2.0,297.7,308.9,1479.0,40.9,87.0,3558.2999999999997,6334.613178918851,11.199999999999989
2.0,297.9,307.7,1618.0,35.9,92.0,3302.7999999999997,6082.772639831582,9.800000000000011
0.0,303.5,311.9,1344.0,49.3,93.0,4584.9,6938.64719842456,8.399999999999977
1.0,299.7,309.6,1534.0,39.1,176.0,6881.6,6281.028080224121,9.900000000000034
1.0,300.3,309.6,1524.0,38.4,54.0,2073.6,6128.367621210681,9.300000000000011
1.0,297.4,308.2,1401.0,51.9,117.0,6072.3,7614.3723622851885,10.800000000000011
0.0,301.8,311.0,1529.0,41.6,12.0,499.2000000000001,6660.846632043128,9.199999999999989
0.0,298.7,309.7,1293.0,59.1,125.0,7387.5,8002.296223150458,11.0
2.0,297.8,307.9,1600.0,33.5,13.0,435.5,5612.978874413764,10.099999999999966
1.0,300.8,311.9,1621.0,28.3,211.0,5971.3,4803.945462285808,11.099999999999966
0.0,300.3,311.4,1544.0,41.6,97.0,4035.2,6726.191759237796,11.099999999999966
1.0,300.8,309.6,1404.0,38.7,44.0,1702.8000000000002,5689.92695047569,8.800000000000011
1.0,300.6,311.7,1424.0,50.8,182.0,9245.6,7575.343309552091,11.099999999999966
1.0,298.0,308.7,1614.0,30.7,106.0,3254.2,5188.842922228117,10.699999999999989
1.0,299.3,309.1,1385.0,45.6,34.0,1550.4,6613.680854337233,9.800000000000011
2.0,298.8,309.2,1425.0,53.9,135.0,7276.5,8043.262591353267,10.399999999999975
0.0,303.4,312.3,1680.0,30.6,67.0,2050.2000000000003,5383.433171191469,8.900000000000034
0.0,300.4,312.0,1631.0,34.9,115.0,4013.5,5960.847428945761,11.600000000000025
1.0,303.5,312.4,1606.0,30.1,98.0,2949.8,5062.215794337425,8.899999999999977
1.0,298.5,309.7,1552.0,34.0,205.0,6970.0,5525.852038154207,11.199999999999989
1.0,301.7,310.9,1435.0,48.0,66.0,3168.0,7213.096732642165,9.199999999999989
0.0,300.7,310.3,1662.0,34.4,57.0,1960.8,5987.121615505283,9.600000000000025
0.0,298.1,309.0,1592.0,33.9,85.0,2881.5,5651.599520101894,10.899999999999975
2.0,300.6,309.4,1555.0,37.9,24.0,909.6,6171.606408099588,8.799999999999955
1.0,297.6,308.6,1254.0,45.8,31.0,1419.8,6014.3906397384435,11.0
0.0,297.3,308.6,1586.0,37.7,155.0,5843.5,6261.424542065722,11.300000000000011
2.0,298.0,309.4,1562.0,38.1,58.0,2209.8,6232.103010632217,11.399999999999975
1.0,297.0,307.9,1414.0,46.2,165.0,7623.000000000001,6841.0064987509895,10.899999999999975
0.0,297.5,308.5,1373.0,39.9,110.0,4389.0,5736.8309287937855,11.0
0.0,301.3,310.1,1531.0,41.6,9.0,374.4,6669.559315669083,8.800000000000011
1.0,301.0,309.7,1288.0,58.4,162.0,9460.8,7876.936204296712,8.699999999999989
0.0,298.8,308.5,1736.0,29.0,31.0,899.0,5272.011351744151,9.699999999999989
0.0,302.5,310.3,1592.0,32.6,174.0,5672.400000000001,5434.871514906247,7.800000000000011
0.0,300.7,309.5,1592.0,29.0,17.0,493.0,4834.701654364452,8.800000000000011
1.0,300.9,310.7,1452.0,47.3,25.0,1182.5,7192.110893716183,9.800000000000011
0.0,301.3,310.3,1626.0,31.3,180.0,5634.0,5329.586273108941,9.0
0.0,298.9,310.3,1484.0,43.8,124.0,5431.2,6806.700306973788,11.400000000000034
1.0,302.1,311.2,1616.0,35.1,57.0,2000.7,5939.872061995295,9.099999999999966
0.0,301.7,311.0,1715.0,24.8,17.0,421.6,4453.94062474937,9.300000000000011
1.0,299.4,309.1,1461.0,48.6,70.0,3402.0,7435.584324369395,9.700000000000044
0.0,299.0,309.4,1419.0,48.3,91.0,4395.3,7177.251160464705,10.399999999999975
1.0,297.5,308.7,1697.0,28.1,107.0,3006.7000000000003,4993.63482670956,11.199999999999989
1.0,300.2,311.4,1570.0,35.3,138.0,4871.4,5803.673548486663,11.199999999999989
0.0,298.9,309.0,1601.0,32.3,202.0,6524.599999999999,5415.299392674381,10.100000000000025
0.0,301.0,310.9,1828.0,25.1,166.0,4166.6,4804.835580204325,9.899999999999975
1.0,297.5,308.9,1280.0,48.5,19.0,921.5,6501.002397828478,11.399999999999975
0.0,298.3,308.4,1490.0,41.7,170.0,7089.000000000001,6506.552544849821,10.099999999999966
0.0,301.6,310.9,1492.0,45.2,155.0,7006.0,7062.132733661664,9.299999999999956
1.0,302.1,310.7,1376.0,46.3,210.0,9723.0,6671.56993496738,8.599999999999966
2.0,299.9,311.2,1364.0,49.6,50.0,2480.0,7084.752200767511,11.300000000000011
0.0,299.0,310.1,1416.0,45.9,47.0,2157.2999999999997,6806.197652149215,11.100000000000025
0.0,302.0,310.4,1568.0,39.2,112.0,4390.400000000001,6436.66258028296,8.399999999999977
0.0,300.9,310.7,1389.0,50.0,214.0,10700.0,7272.786993060371,9.800000000000011
0.0,299.6,310.8,1400.0,40.8,118.0,4814.4,5981.592412434966,11.199999999999989
0.0,302.4,310.2,1331.0,45.5,53.0,2411.5,6341.880729924156,7.800000000000011
0.0,297.9,308.5,1472.0,45.1,70.0,3157.0,6952.051327079877,10.600000000000025
1.0,303.0,311.1,1526.0,37.3,176.0,6564.799999999999,5960.6275174600105,8.100000000000023
0.0,298.9,308.9,1450.0,47.5,9.0,427.5,7212.573133866566,10.0
2.0,297.8,307.3,1555.0,35.8,190.0,6801.999999999999,5829.644047756339,9.5
0.0,301.0,312.2,1510.0,39.9,61.0,2433.9,6309.260526204382,11.199999999999989
0.0,302.3,311.4,1845.0,21.9,27.0,591.3,4231.254065487413,9.099999999999966
0.0,300.7,310.6,1520.0,45.9,146.0,6701.4,7306.087875188422,9.900000000000034
2.0,302.3,311.6,1441.0,53.9,74.0,3988.6,8133.572908168461,9.300000000000011
1.0,300.7,311.9,1366.0,55.1,36.0,1983.6,7881.899920689384,11.199999999999989
2.0,302.8,312.3,1336.0,57.5,187.0,10752.5,8044.571588292264,9.5
0.0,297.7,308.7,1688.0,27.2,125.0,3400.0,4808.060948662011,11.0
0.0,300.2,310.1,1649.0,30.5,43.0,1311.5,5266.827723865728,9.900000000000034
0.0,301.4,311.3,1397.0,42.3,48.0,2030.4,6188.214961261567,9.900000000000034
0.0,296.9,308.1,1741.0,28.8,60.0,1728.0,5250.732297503837,11.200000000000044
0.0,301.2,310.7,1551.0,41.2,82.0,3378.4,6691.718015852403,9.5
1.0,303.4,312.2,1615.0,35.7,56.0,1999.2000000000005,6037.669841301545,8.800000000000011
0.0,297.3,308.7,1551.0,40.0,125.0,5000.0,6496.813607623692,11.399999999999975
1.0,300.5,311.5,1378.0,48.2,82.0,3952.4,6955.444247145755,11.0
2.0,297.7,308.4,1418.0,51.9,77.0,3996.3,7706.766602227264,10.699999999999989
1.0,299.7,309.6,1313.0,60.0,186.0,11160.0,8249.822308326797,9.900000000000034
0.0,300.7,310.3,1592.0,36.0,14.0,504.0,6001.698605417941,9.600000000000025
0.0,297.5,309.4,1650.0,34.6,142.0,4913.2,5978.450819781376,11.899999999999975
2.0,302.6,311.0,1438.0,51.0,106.0,5406.0,7679.937400965608,8.399999999999977
0.0,298.1,309.9,1642.0,30.4,58.0,1763.1999999999998,5227.2750723570325,11.799999999999956
0.0,302.2,310.6,1462.0,43.6,0.0,0.0,6675.172294543498,8.400000000000034
0.0,302.5,311.6,1595.0,29.5,35.0,1032.5,4927.326277767791,9.100000000000025
0.0,300.6,310.8,1375.0,53.2,179.0,9522.8,7660.250087003112,10.199999999999989
0.0,300.3,311.3,1525.0,40.7,105.0,4273.5,6499.693400889484,11.0
0.0,300.4,312.0,1366.0,43.0,117.0,5031.0,6151.028976218576,11.600000000000025
0.0,301.3,311.0,1856.0,21.9,189.0,4139.099999999999,4256.481054495738,9.699999999999989
2.0,303.8,313.2,1506.0,46.9,154.0,7222.599999999999,7396.502911758736,9.399999999999975
1.0,300.6,310.2,1233.0,52.3,23.0,1202.9,6752.947656670867,9.599999999999966
0.0,300.8,311.7,1753.0,29.0,8.0,232.0,5323.6381910181435,10.899999999999975
1.0,298.2,307.7,1681.0,31.0,84.0,2604.0,5457.05115904059,9.5
1.0,297.5,308.4,1685.0,28.1,15.0,421.5,4958.323325283211,10.899999999999975
0.0,300.6,310.2,1447.0,45.9,17.0,780.3,6955.203391708978,9.599999999999966
0.0,300.3,311.1,1606.0,30.9,156.0,4820.4,5196.7597357151635,10.800000000000011
1.0,300.8,310.7,1572.0,36.2,167.0,6045.400000000001,5959.224272741407,9.899999999999975
0.0,303.4,311.6,1712.0,30.1,182.0,5478.2,5396.3346450222125,8.200000000000045
1.0,297.5,309.2,1804.0,27.4,215.0,5891.0,5176.255607662734,11.699999999999989
0.0,297.9,307.6,1481.0,38.0,40.0,1520.0,5893.418378624212,9.700000000000044
1.0,301.8,310.8,1618.0,37.8,59.0,2230.2,6404.702111020439,9.0
2.0,297.9,307.6,1493.0,36.0,161.0,5796.0,5628.477398171473,9.700000000000044
0.0,300.7,310.7,1450.0,43.4,80.0,3472.0,6590.01418968019,10.0
1.0,302.0,310.5,1639.0,32.9,94.0,3092.6,5646.813827292925,8.5
2.0,296.3,307.2,1424.0,42.0,196.0,8232.0,6263.079114196612,10.899999999999975
