Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
2,297.3,308.4,1531,35.6,16,569.6,5707.603645139888,11.099999999999966
1,300.5,309.4,1877,23.8,31,737.8000000000001,4678.103732558512,8.899999999999977
0,298.9,309.3,1665,32.5,93,3022.5,5666.647748912589,10.400000000000034
1,301.8,311.0,1839,23.6,30,708.0,4544.879260095282,9.199999999999989
2,299.0,308.7,1940,19.9,98,1950.1999999999998,4042.8108661495853,9.699999999999989
1,299.6,309.4,1283,62.1,83,5154.3,8343.47318533031,9.799999999999955
2,301.1,312.2,1491,42.6,52,2215.2000000000003,6651.442798033382,11.099999999999966
0,302.2,311.4,1397,53.0,17,901.0,7753.555388814729,9.199999999999989
0,301.6,310.4,1561,35.3,156,5506.799999999999,5770.404082285148,8.799999999999955
2,300.7,309.6,1390,48.5,7,339.5,7059.682291391863,8.900000000000034
2,297.2,308.6,1486,46.6,98,4566.8,7251.591714624153,11.400000000000034
0,302.5,310.2,1454,43.0,108,4644.0,6547.288529591368,7.699999999999989
2,298.5,308.2,1563,44.6,163,7269.8,7299.993185440459,9.699999999999989
0,304.2,313.2,1464,44.9,37,1661.3,6883.606495133666,9.0
2,301.7,310.1,1660,29.3,72,2109.6,5093.3594495100115,8.400000000000034
0,297.5,308.9,1466,43.0,15,645.0,6601.3239232331125,11.399999999999977
0,303.5,312.4,1481,43.7,20,874.0,6777.431135417845,8.899999999999977
0,300.2,309.8,1430,55.0,102,5610.0,8236.20874016124,9.600000000000023
0,300.7,310.9,1723,31.0,73,2263.0,5593.396280206388,10.199999999999989
0,300.5,311.9,1431,49.4,37,1827.8,7402.786097065916,11.399999999999977
2,297.8,308.9,1650,32.2,195,6279.000000000001,5563.760589507524,11.099999999999966
0,298.7,308.5,1480,42.2,58,2447.6000000000004,6540.377025753472,9.800000000000011
0,300.5,311.6,1528,42.4,163,6911.2,6784.499718888421,11.100000000000023
1,299.0,310.2,1598,33.4,44,1469.6,5589.228433952624,11.199999999999989
0,298.4,309.6,1477,35.6,101,3595.6000000000004,5506.290387897855,11.200000000000045
1,298.1,308.2,1736,26.8,27,723.6,4872.065662991147,10.099999999999966
1,295.6,306.1,1669,29.0,161,4669.0,5068.540867546652,10.5
2,304.1,313.2,1590,43.4,52,2256.7999999999997,7226.291421787242,9.099999999999966
1,298.1,307.8,1608,32.6,57,1858.2,5489.493339176662,9.699999999999989
0,298.2,307.9,1551,36.0,186,6696.0,5847.1322468613225,9.699999999999989
0,299.7,309.2,1620,30.0,168,5040.0,5089.380098815465,9.5
0,296.9,308.3,1555,38.2,175,6685.000000000001,6220.45817386291,11.400000000000034
1,296.9,308.0,1409,50.7,43,2180.1,7480.791842654551,11.100000000000023
1,300.7,311.9,1697,28.2,191,5386.2,5011.405769153366,11.199999999999989
1,298.6,309.4,1465,41.1,30,1233.0,6305.3335353873945,10.799999999999955
0,297.3,308.4,1491,46.5,29,1348.5,7260.377702078692,11.099999999999966
0,297.3,308.6,1385,55.2,156,8611.2,8006.034718408229,11.300000000000011
1,302.6,310.4,1451,43.1,35,1508.5,6548.974517648794,7.7999999999999545
0,300.4,311.5,1596,32.5,154,5005.0,5431.813698056752,11.100000000000023
1,303.7,312.7,1532,42.7,194,8283.800000000001,6850.389388809711,9.0
0,298.3,309.3,1401,51.9,14,726.6,7614.3723622851885,11.0
0,303.9,313.2,1393,46.5,9,418.5,6783.1697779984015,9.300000000000011
1,297.7,309.0,1504,40.4,35,1414.0,6362.9398726787185,11.300000000000011
1,303.5,312.7,1402,47.0,23,1081.0,6900.403543854861,9.199999999999989
0,299.3,309.2,1775,24.2,125,3025.0,4498.237081164985,9.899999999999977
0,303.4,311.8,1499,45.0,16,720.0,7063.87108159665,8.400000000000034
0,296.9,307.6,1514,35.7,100,3570.0000000000005,5660.081820266587,10.700000000000045
0,301.1,311.1,1570,41.6,202,8403.2,6839.456646375219,10.0
1,299.2,308.6,1586,35.7,138,4926.6,5929.25347882616,9.400000000000034
0,298.9,309.8,1287,61.9,216,13370.4,8342.530707534232,10.900000000000034
0,298.1,307.9,1502,41.8,79,3302.2,6574.683217530672,9.799999999999955
0,301.8,310.7,1523,43.3,60,2598.0,6905.8384991455705,8.899999999999977
0,298.2,309.1,1569,35.2,199,7004.8,5783.5464115526665,10.900000000000034
2,298.9,310.6,1615,33.0,221,7293.0,5581.039349102268,11.700000000000045
2,298.7,310.2,1613,36.0,0,0.0,6080.866740288404,11.5
1,299.5,310.7,1423,56.5,7,395.5,8419.415951743085,11.199999999999989
0,300.1,311.3,2579,12.5,64,800.0,3375.903105670032,11.199999999999989
2,300.2,311.5,1432,43.6,127,5537.2,6538.198854846982,11.300000000000011
1,298.9,309.0,1924,22.6,193,4361.8,4553.4662800150945,10.100000000000023
2,297.2,308.1,1770,27.2,140,3808.0,5041.6278904809,10.900000000000034
0,298.4,308.2,1471,47.0,214,10058.0,7240.009709707917,9.800000000000011
0,299.8,309.5,1641,27.1,16,433.6,4657.002701901903,9.699999999999989
0,301.5,310.4,1918,21.8,9,196.20000000000002,4378.584288965262,8.899999999999977
1,297.3,308.0,1598,29.4,148,4351.2,4919.85975922776,10.699999999999989
1,301.6,310.8,1664,32.0,58,1856.0,5576.117520611644,9.199999999999989
0,300.5,309.8,1421,49.6,211,10465.6,7380.815892441812,9.300000000000011
1,298.4,309.0,1507,36.1,191,6895.1,5697.037421848316,10.600000000000023
1,298.4,309.7,1870,22.5,170,3825.0,4406.083696659684,11.300000000000011
1,297.2,308.3,1604,39.4,9,354.59999999999997,6618.037196150211,11.100000000000023
0,297.5,308.9,1443,43.5,0,0.0,6573.3113887386035,11.399999999999977
1,298.7,309.2,1410,45.6,47,2143.2000000000003,6733.061375173645,10.5
1,298.7,309.9,1458,40.2,137,5507.400000000001,6137.7923991714515,11.199999999999989
0,302.3,311.2,1386,50.3,110,5533.0,7300.621503971177,8.899999999999977
0,300.4,310.0,1423,44.2,189,8353.800000000001,6586.516549859193,9.600000000000023
1,298.8,308.6,1707,28.1,103,2894.3,5023.0610778981845,9.800000000000011
2,298.9,310.3,1243,63.0,163,10269.0,8200.499303665438,11.400000000000034
1,300.3,311.7,1236,57.5,12,690.0,7442.43299635422,11.399999999999977
1,299.3,308.4,1468,42.2,83,3502.6000000000004,6487.346941760875,9.099999999999966
0,296.9,307.9,1626,29.9,177,5292.3,5091.202222554547,11.0
1,301.8,311.3,1542,40.1,142,5694.2,6475.262282020067,9.5
1,297.7,308.8,1350,57.0,105,5985.0,8058.18515645782,11.100000000000023
0,300.3,309.9,1527,41.4,2,82.8,6620.152535203627,9.599999999999966
0,297.2,308.6,1413,49.8,12,597.5999999999999,7368.856896407146,11.400000000000034
1,303.7,312.9,1566,32.6,9,293.40000000000003,5346.111050466823,9.199999999999989
0,302.0,310.6,1467,44.9,86,3861.4,6897.712246148286,8.600000000000023
0,301.8,310.3,1341,50.5,64,3232.0,7091.674176580919,8.5
0,300.3,310.2,1471,45.2,48,2169.6000000000004,6962.732742102083,9.899999999999977
0,300.4,311.2,1406,43.6,22,959.2,6419.488540443335,10.800000000000011
0,303.3,311.7,1539,38.5,221,8508.5,6204.8025704725205,8.399999999999977
0,298.2,308.8,1354,60.9,32,1948.8,8635.044399509976,10.600000000000023
0,300.3,310.3,1704,29.5,0,0.0,5264.052650355058,10.0
0,301.6,311.2,1525,43.7,91,3976.7000000000003,6978.786280561926,9.599999999999966
0,304.1,313.1,1550,30.9,9,278.09999999999997,5015.552671456105,9.0
0,297.1,308.2,1402,51.2,186,9523.2,7517.035349901466,11.099999999999966
1,302.2,311.4,1432,45.3,33,1494.8999999999999,6793.128626710281,9.199999999999989
0,298.1,308.0,1638,35.1,38,1333.8,6020.736656898695,9.899999999999977
0,300.3,309.2,1532,40.2,194,7798.8,6449.312726701415,8.899999999999977
0,300.8,310.7,1461,42.8,173,7404.4,6548.210063436421,9.899999999999977
0,297.6,309.0,1528,33.8,22,743.5999999999999,5408.398360811995,11.399999999999977
0,298.7,309.9,1371,51.3,201,10311.3,7365.181233002447,11.199999999999989
1,302.3,311.0,1578,33.5,158,5293.0,5535.800414890575,8.699999999999989
1,298.5,308.3,1440,43.6,5,218.0,6574.725105432719,9.800000000000011
0,298.7,309.9,1404,47.1,64,3014.4,6924.949854454911,11.199999999999989
1,302.7,312.2,1439,42.5,164,6970.0,6404.398423730593,9.5
2,297.8,309.0,1410,48.8,23,1122.3999999999999,7205.556910273549,11.199999999999989
1,300.7,310.8,1469,46.4,75,3480.0,7137.866060564201,10.100000000000023
0,297.2,308.5,1550,41.5,125,5187.5,6736.098248072115,11.300000000000011
0,299.0,310.4,1452,46.2,168,7761.6,7024.852500839066,11.399999999999977
1,300.1,309.4,1569,31.6,124,3918.4,5192.047346734779,9.299999999999955
0,300.5,310.5,2633,12.2,17,207.39999999999998,3363.870805806783,10.0
0,298.6,309.5,1450,44.3,7,310.09999999999997,6726.673470111345,10.899999999999977
0,298.3,308.9,1695,30.7,174,5341.8,5449.249537284176,10.599999999999966
0,297.0,307.6,1513,42.4,124,5257.599999999999,6717.897954632318,10.600000000000023
1,301.5,310.8,1628,36.4,167,6078.8,6205.608912586942,9.300000000000011
0,303.2,312.5,1518,39.9,146,5825.4,6342.687072038577,9.300000000000011
0,302.1,311.5,1727,27.7,50,1385.0,5009.573173438772,9.399999999999977
0,304.2,313.4,1482,41.4,32,1324.8,6425.059631415701,9.199999999999989
0,299.6,310.2,1333,51.2,40,2048.0,7147.081399014732,10.599999999999966
0,299.0,309.9,1548,34.5,214,7383.0,5592.66324192055,10.899999999999977
1,302.6,310.2,1563,39.0,97,3783.0,6383.402112829101,7.599999999999966
0,302.3,311.1,1589,29.9,141,4215.9,4975.350757465667,8.800000000000011
1,300.9,310.8,1452,43.6,185,8066.0,6629.514481311326,9.900000000000034
1,302.1,311.5,1866,23.1,159,3672.9,4513.903156530887,9.399999999999977
0,298.0,308.2,1357,48.2,7,337.40000000000003,6849.446911013635,10.199999999999989
0,302.3,311.6,1544,34.3,0,0.0,5545.874455333086,9.300000000000011
1,301.2,310.7,1527,41.1,53,2178.3,6572.180415383312,9.5
0,300.7,309.3,1425,45.3,100,4530.0,6759.921992361837,8.600000000000023
1,301.8,310.2,1437,42.3,0,0.0,6365.400786924031,8.399999999999977
1,302.2,310.1,1572,34.6,17,588.2,5695.83314466444,7.900000000000034
0,297.5,309.3,1732,29.9,32,956.8,5423.101014430796,11.800000000000011
0,302.1,311.0,1364,50.0,205,10250.0,7141.887299160796,8.899999999999977
2,302.6,311.5,1629,34.4,228,7843.2,5868.243749493446,8.899999999999977
1,296.9,307.9,1385,44.8,144,6451.2,6497.651365664648,11.0
0,303.5,311.9,1493,38.7,14,541.8000000000001,6050.613203034334,8.399999999999977
1,298.0,308.1,1403,44.8,148,6630.4,6582.097376193142,10.100000000000023
1,301.9,310.8,1563,39.2,39,1528.8000000000002,6416.1375082795075,8.900000000000034
1,297.5,309.2,1347,55.8,188,10490.4,7871.009066156938,11.699999999999989
0,298.3,310.1,1408,45.3,78,3533.3999999999996,6679.277308944187,11.800000000000011
0,302.6,310.8,1486,36.4,160,5824.0,5664.333442324444,8.199999999999989
1,298.9,310.0,1487,36.6,129,4721.400000000001,5699.288896583387,11.100000000000023
0,297.7,307.6,1921,22.9,68,1557.1999999999998,4606.716275493441,9.900000000000034
0,303.7,312.7,1335,51.1,161,8227.1,7143.824614630511,9.0
0,300.3,311.6,1374,47.4,197,9337.8,6820.146323531154,11.300000000000011
2,298.4,308.7,1344,52.9,130,6877.0,7445.323261595521,10.300000000000011
0,297.9,307.9,1426,43.6,89,3880.4,6510.804166907678,10.0
0,299.5,310.0,1379,50.4,85,4284.0,7278.1905324245445,10.5
0,299.0,310.2,1533,43.5,159,6916.5,6983.289230032071,11.199999999999989
1,300.0,310.2,1393,51.2,190,9728.0,7468.7804867423265,10.199999999999989
0,303.0,311.0,1359,44.2,115,5083.0,6290.285306576699,8.0
0,298.1,307.7,1537,40.8,169,6895.2,6566.933955651816,9.599999999999966
0,300.9,312.0,1441,43.8,210,9198.0,6609.471120181422,11.100000000000023
0,302.2,311.4,1987,19.9,200,3979.9999999999995,4140.755253113002,9.199999999999989
1,301.8,310.0,1781,23.9,198,4732.2,4457.490624447925,8.199999999999989
1,297.4,308.3,1774,28.9,166,4797.4,5368.8352373277885,10.900000000000034
0,296.9,307.8,1400,57.1,202,11534.2,8371.297224265601,10.900000000000034
1,302.4,311.4,1508,41.2,60,2472.0,6506.196497682414,9.0
2,298.9,308.4,1449,42.4,149,6317.599999999999,6433.73042713961,9.5
0,300.5,311.5,1651,36.9,65,2398.5,6379.7264494244,11.0
0,302.7,311.1,1730,28.1,135,3793.5,5090.74145563202,8.400000000000034
0,300.3,311.8,1360,48.0,119,5712.0,6836.10561421139,11.5
1,296.9,307.8,1477,37.2,160,5952.0,5753.764113196635,10.900000000000034
0,298.3,309.2,1456,45.5,75,3412.5,6937.47433716722,10.899999999999977
0,300.7,310.7,1507,46.1,209,9634.9,7275.164131501587,10.0
0,300.6,311.6,1455,48.0,203,9744.0,7313.627697557038,11.0
0,300.8,312.4,1465,59.1,91,5378.1,9066.793477892823,11.599999999999966
0,297.9,308.6,1468,36.0,168,6048.0,5534.22961856378,10.700000000000045
0,297.2,308.1,1446,38.5,164,6314.0,5829.853487266579,10.900000000000034
1,301.1,310.7,1367,43.4,111,4817.4,6212.792687788151,9.599999999999966
1,303.6,311.8,1627,30.8,104,3203.2000000000003,5247.674480654342,8.199999999999989
0,298.3,309.1,1395,49.8,133,6623.4,7274.986107917884,10.800000000000011
0,302.4,311.8,1320,56.4,100,5640.0,7796.17632914843,9.400000000000034
1,299.1,308.8,1725,26.6,172,4575.2,4805.065963665589,9.699999999999989
0,301.9,310.4,1884,23.4,163,3814.2,4616.6332363032725,8.5
0,299.4,308.9,1550,33.7,174,5863.8,5470.036408675429,9.5
0,301.3,310.4,1346,46.7,90,4203.0,6582.495311262598,9.099999999999966
0,297.6,309.3,1610,35.0,6,210.0,5900.958200992828,11.699999999999989
1,301.0,309.6,1397,48.0,135,6480.0,7022.087899303906,8.600000000000023
0,298.0,309.1,1473,44.3,124,5493.2,6833.372428602766,11.100000000000023
0,302.6,312.1,1519,38.1,178,6781.8,6060.540635819678,9.5
1,297.4,308.3,1535,34.6,51,1764.6000000000001,5561.77091416025,10.900000000000034
1,300.5,311.6,1658,30.4,170,5168.0,5278.210761247235,11.100000000000023
0,303.6,312.6,1502,39.5,103,4068.5,6212.918351494295,9.0
0,300.2,309.8,1557,33.8,19,642.1999999999999,5511.044664780286,9.600000000000023
0,302.0,311.0,1550,35.2,184,6476.8,5713.509839328637,9.0
1,301.8,309.6,1436,49.0,214,10486.0,7368.50084923974,7.800000000000011
1,297.6,308.7,1392,41.2,178,7333.6,6005.719844014536,11.099999999999966
0,301.4,310.1,1502,46.6,37,1724.2,7329.67076404137,8.700000000000045
1,297.2,308.6,1404,43.7,160,6992.0,6425.059631415702,11.400000000000034
0,297.9,307.8,1505,37.3,100,3729.9999999999995,5878.60053327478,9.900000000000034
0,298.7,310.0,1555,32.6,197,6422.200000000001,5308.558546280912,11.300000000000011
0,301.8,310.3,1765,27.3,29,791.7,5045.869040563247,8.5
1,303.4,311.4,1606,29.6,122,3611.2000000000003,4978.125830976339,8.0
2,298.9,308.5,1415,54.0,6,324.0,8001.636488693202,9.600000000000023
0,297.6,308.8,1475,43.0,119,5117.0,6641.85046846442,11.199999999999989
1,302.7,310.5,1880,22.7,207,4698.9,4469.0202694866,7.800000000000011
0,295.8,306.5,1358,49.2,63,3099.6000000000004,6996.7038306629,10.699999999999989
0,297.5,308.4,1384,56.0,73,4088.0,8116.19990079411,10.899999999999977
1,299.5,308.7,1321,51.9,114,5916.599999999999,7179.575939028361,9.199999999999989
0,298.5,308.8,1670,29.6,13,384.8,5176.506935075022,10.300000000000011
2,297.9,308.4,1637,34.5,191,6589.5,5914.205250015465,10.5
0,297.6,309.5,1373,50.6,55,2783.0,7275.279323232219,11.899999999999977
1,297.6,308.2,1995,20.5,10,205.0,4282.776185006285,10.599999999999966
0,298.4,310.0,1559,44.2,23,1016.6,7216.007941834492,11.600000000000023
0,298.8,310.6,1602,39.1,211,8250.1,6559.456965136273,11.800000000000011
0,297.5,309.2,1426,44.8,24,1075.1999999999998,6690.00061186844,11.699999999999989
2,297.3,308.6,1431,42.0,109,4578.0,6293.866722201792,11.300000000000011
0,303.6,312.2,1696,30.7,5,153.5,5452.4644337663485,8.599999999999966
1,298.5,309.4,1521,37.5,94,3525.0,5972.953032637594,10.899999999999977
0,302.0,309.7,1551,34.8,207,7203.599999999999,5652.227838632612,7.699999999999989
1,300.4,311.9,1335,58.3,9,524.6999999999999,8150.39090084068,11.5
0,298.6,309.8,1370,56.0,0,0.0,8034.099612780297,11.199999999999989
1,303.9,313.2,1624,39.8,107,4258.599999999999,6768.582316110233,9.300000000000011
0,298.9,310.6,1406,43.8,12,525.5999999999999,6448.935735582983,11.700000000000045
1,301.7,311.0,1510,47.8,27,1290.6,7558.462485026803,9.300000000000011
1,297.5,308.5,1447,41.6,118,4908.8,6303.626603378944,11.0
0,298.8,309.9,1482,39.1,45,1759.5,6068.111874114829,11.099999999999966
0,297.5,309.3,1623,33.4,74,2471.6,5676.669429477541,11.800000000000011
2,301.9,311.0,1871,26.0,132,3432.0,5094.197207550969,9.100000000000023
0,300.0,311.3,1407,47.3,208,9838.4,6969.214894943988,11.300000000000011
0,300.3,311.9,1692,31.5,187,5890.5,5581.353508367626,11.599999999999966
2,303.3,311.4,1651,30.6,50,1530.0,5290.504860498284,8.099999999999966
1,298.2,307.8,1411,53.4,110,5874.0,7890.361276903052,9.600000000000023
1,303.4,312.7,1576,49.9,28,1397.2,8235.41287002233,9.300000000000011
0,301.2,310.6,1670,30.0,40,1200.0,5246.459731494954,9.400000000000034
1,298.4,310.2,1725,32.0,80,2560.0,5780.530482605219,11.800000000000011
0,302.7,310.5,1446,40.9,211,8629.9,6193.2729254338465,7.800000000000011
0,303.7,313.0,1457,44.1,40,1764.0,6728.631729532083,9.300000000000011
0,301.8,311.2,1417,55.9,156,8720.4,8294.883218954787,9.399999999999977
0,301.9,310.7,1429,51.0,76,3876.0,7631.871033365684,8.800000000000011
0,300.4,311.4,1662,29.3,129,3779.7000000000003,5099.496027160024,11.0
0,302.9,312.5,1550,45.5,72,3276.0,7385.360729814006,9.600000000000023
1,304.1,313.5,1587,33.6,108,3628.8,5583.992446196642,9.399999999999977
0,299.0,308.1,1242,60.9,117,7125.3,7920.771893789803,9.100000000000023
0,297.8,307.8,1761,28.9,128,3699.2,5329.492025329332,10.0
2,302.6,310.4,1614,36.0,74,2664.0,6084.6366514727115,7.7999999999999545
0,301.0,311.6,1440,43.3,131,5672.299999999999,6529.486171221025,10.600000000000023
0,300.7,309.5,1479,34.5,197,6796.5,5343.377864858199,8.800000000000011
0,298.9,308.7,1564,34.1,99,3375.9,5584.955867943743,9.800000000000011
0,300.3,310.4,1493,37.5,219,8212.5,5862.997289761951,10.099999999999966
0,303.4,311.8,2268,15.8,20,316.0,3752.569592859936,8.400000000000034
0,298.2,307.6,1368,51.8,5,259.0,7420.693175191378,9.400000000000034
1,299.4,310.9,1473,40.1,7,280.7,6185.51319157948,11.5
0,297.6,309.4,1491,40.2,231,9286.2,6276.713626313192,11.799999999999955
0,301.0,311.0,1437,56.0,33,1848.0,8427.00813398926,10.0
1,298.3,307.7,1602,33.4,106,3540.3999999999996,5603.218993236611,9.399999999999977
0,302.7,312.4,1444,48.7,9,438.3,7364.18639532881,9.699999999999989
1,302.0,310.4,1608,33.1,97,3210.7000000000003,5573.6880222928685,8.399999999999977
2,296.7,307.5,1607,33.6,38,1276.8,5654.364121637054,10.800000000000011
2,301.2,309.9,1362,50.7,25,1267.5,7231.255138179915,8.699999999999989
0,297.8,308.8,1421,49.6,101,5009.6,7380.815892441812,11.0
0,301.7,311.3,1584,38.8,132,5121.599999999999,6435.992373850194,9.600000000000023
1,300.4,309.7,1367,51.2,143,7321.6,7329.377548727036,9.300000000000011
1,297.5,308.6,1349,51.5,21,1081.5,7275.247907305684,11.100000000000023
1,300.8,309.4,1342,62.4,113,7051.2,8769.316069524406,8.599999999999966
1,297.9,309.1,1558,39.2,59,2312.8,6395.612436276054,11.200000000000045
1,300.2,310.1,1485,40.5,188,7614.0,6298.107872284138,9.900000000000034
0,298.9,309.8,1411,56.3,84,4729.2,8318.864042877189,10.900000000000034
0,302.2,311.5,1616,34.0,19,646.0,5753.722225294586,9.300000000000011
0,298.3,308.0,1361,56.9,81,4608.9,8109.59208424606,9.699999999999989
1,301.4,310.7,1375,42.0,168,7056.0,6047.565858160352,9.300000000000011
0,301.4,310.4,1388,45.3,188,8516.4,6584.401210805775,9.0
1,297.1,308.4,1432,53.4,199,10626.6,8007.794010294239,11.299999999999955
0,298.3,307.6,1942,20.6,176,3625.6000000000004,4189.334747513013,9.300000000000011
1,301.6,310.5,1414,49.3,106,5225.799999999999,7300.035073342506,8.899999999999977
0,304.2,313.4,1740,23.7,86,2038.2,4318.433261624529,9.199999999999989
1,297.6,308.6,1595,36.9,25,922.5,6163.333547445135,11.0
1,301.4,310.8,1782,26.5,6,159.0,4945.180996015693,9.400000000000034
0,298.3,309.6,1420,44.1,197,8687.7,6557.760505103334,11.300000000000011
1,302.2,311.3,1577,29.8,112,3337.6,4921.263003946363,9.100000000000023
1,297.1,308.5,1621,32.4,194,6285.599999999999,5499.923426786579,11.399999999999977
0,303.1,311.3,1657,31.8,217,6900.6,5517.956168618184,8.199999999999989
1,299.3,310.6,1457,42.1,104,4378.400000000001,6423.478363113395,11.300000000000011
1,300.6,310.3,1614,32.7,0,0.0,5526.87829175438,9.699999999999989
0,298.8,309.7,1225,63.4,37,2345.7999999999997,8133.059781368375,10.899999999999977
0,297.9,309.0,1532,37.6,47,1767.2,6032.192998108786,11.100000000000023
2,298.8,308.9,1466,44.1,184,8114.400000000001,6770.195000339076,10.099999999999966
1,299.8,311.1,1452,44.3,167,7398.099999999999,6735.951640414947,11.300000000000011
0,299.4,310.5,1749,28.1,179,5029.900000000001,5146.6513328904075,11.100000000000023
1,301.0,310.7,1493,48.1,145,6974.5,7520.2711903346635,9.699999999999989
0,300.9,310.3,1446,44.5,135,6007.5,6738.402082684747,9.400000000000034
0,297.8,309.0,1456,41.2,0,0.0,6281.844894314055,11.199999999999989
0,297.4,308.5,1569,34.2,72,2462.4,5619.24111576992,11.100000000000023
1,299.1,310.3,1233,59.0,81,4779.0,7618.048025689889,11.199999999999989
0,300.9,310.3,1440,47.6,140,6664.0,7177.91089492196,9.400000000000034
1,300.4,310.5,1540,33.4,32,1068.8,5386.36532433482,10.100000000000023
1,298.5,309.0,1921,22.0,196,4312.0,4425.6662908670605,10.5
0,302.3,311.4,1609,32.3,49,1582.6999999999998,5442.358977397302,9.099999999999966
1,299.1,310.2,1711,28.1,17,477.70000000000005,5034.831578373634,11.099999999999966
0,299.4,310.7,1551,41.2,3,123.60000000000001,6691.718015852403,11.300000000000011
0,300.1,311.5,1659,31.1,203,6313.3,5403.0052934233345,11.399999999999977
1,298.1,308.7,1581,47.4,51,2417.4,7847.635616814231,10.599999999999966
0,297.9,307.7,1590,34.6,57,1972.2,5761.052608152963,9.800000000000011
1,298.7,309.6,1452,42.7,180,7686.000000000001,6492.666705320954,10.900000000000034
0,299.5,308.8,1965,20.4,164,3345.6,4197.796103726681,9.300000000000011
0,300.1,311.5,1471,47.2,201,9487.2,7270.818261664122,11.399999999999977
1,301.7,310.1,1431,44.0,61,2684.0,6593.574661354258,8.400000000000034
0,298.4,308.6,1491,42.0,120,5040.0,6557.760505103334,10.200000000000045
0,301.4,310.5,1571,33.9,208,7051.2,5577.049526432208,9.100000000000023
0,297.1,308.4,1543,39.6,205,8118.0,6398.670253125547,11.299999999999955
2,303.7,311.9,1332,52.7,66,3478.2000000000003,7350.949818281686,8.199999999999989
0,300.4,309.7,1685,31.3,152,4757.6,5522.972244888416,9.300000000000011
1,303.9,313.1,1473,42.8,97,4151.599999999999,6601.994129665878,9.200000000000045
1,300.4,309.8,1725,30.4,195,5928.0,5491.503958474958,9.400000000000034
0,296.8,308.2,1643,34.7,191,6627.700000000001,5970.293150857556,11.399999999999977
0,302.7,310.7,1398,57.7,19,1096.3,8447.177158825309,8.0
0,298.1,307.8,1565,35.3,119,4200.7,5785.190511708043,9.699999999999989
2,301.8,310.6,1441,46.3,100,4630.0,6986.724037999997,8.800000000000011
0,303.3,311.7,1508,35.5,217,7703.5,5606.067370575866,8.399999999999977
0,298.4,308.3,1473,39.9,184,7341.599999999999,6154.662751721228,9.900000000000034
1,300.2,311.6,1415,55.8,82,4575.599999999999,8268.357704982976,11.400000000000034
2,300.3,309.7,1582,30.8,144,4435.2,5102.532900058493,9.399999999999977
0,296.5,307.6,1541,38.5,98,3773.0,6212.865991616735,11.100000000000023
2,300.6,309.7,1470,43.8,18,788.4,6742.486153134413,9.099999999999966
1,300.8,312.4,1465,43.7,139,6074.3,6704.2110826381795,11.599999999999966
0,301.8,311.3,1471,44.2,148,6541.6,6808.689982321063,9.5
1,301.8,311.1,1663,31.6,199,6288.400000000001,5503.106907342217,9.300000000000011
0,297.6,308.7,1476,39.0,44,1716.0,6028.087983708096,11.099999999999966
0,300.8,311.7,1490,46.4,217,10068.8,7239.904989952798,10.899999999999977
0,298.8,308.3,1634,27.9,12,334.79999999999995,4774.0270282481215,9.5
0,300.1,309.3,1570,36.8,189,6955.2,6050.288571793461,9.199999999999989
0,299.1,310.4,1428,46.9,87,4080.2999999999997,7013.417103579997,11.299999999999955
0,301.0,311.4,1484,36.2,188,6805.6,5625.629020832219,10.399999999999977
0,299.1,308.3,1601,31.4,121,3799.3999999999996,5264.408697522464,9.199999999999989
0,298.2,308.0,1535,38.0,179,6802.0,6108.303316129754,9.800000000000011
0,300.4,311.8,1367,57.2,10,572.0,8188.288980218485,11.400000000000034
1,300.4,310.0,1560,42.3,186,7867.799999999999,6910.247200836109,9.600000000000023
0,300.0,309.1,1489,40.3,7,282.09999999999997,6283.886929538888,9.100000000000023
1,297.3,308.2,1846,24.5,41,1004.5,4736.160364796853,10.899999999999977
0,300.4,311.9,1868,21.3,92,1959.6000000000001,4166.63150460307,11.5
1,302.5,311.9,1414,51.6,205,10578.0,7640.604660942665,9.399999999999977
2,303.1,311.3,1494,42.7,221,9436.7,6680.471114152551,8.199999999999989
0,297.3,308.7,1491,40.2,112,4502.400000000001,6276.713626313192,11.399999999999977
1,297.1,308.6,1717,31.3,61,1909.3,5627.859551616267,11.5
0,301.5,310.8,1367,49.0,193,9457.0,7014.44335718017,9.300000000000011
1,296.4,307.5,1684,31.4,72,2260.7999999999997,5537.329323315322,11.100000000000023
2,300.8,310.8,1618,32.8,40,1312.0,5557.519292102391,10.0
1,297.8,308.3,1567,35.6,131,4663.6,5841.812483301244,10.5
0,298.3,308.0,2886,3.8,57,216.6,1148.4406104462846,9.699999999999989
0,302.6,310.5,1461,45.4,0,0.0,6945.99852523396,7.899999999999977
1,302.2,311.7,1653,31.4,2,62.8,5435.395113681845,9.5
0,300.6,309.4,1468,44.1,76,3351.6,6779.43128274063,8.799999999999955
0,301.6,310.6,1613,42.5,97,4122.5,7178.801012840476,9.0
0,299.4,308.9,1451,40.5,168,6804.0,6153.908769484366,9.5
1,299.8,309.3,1470,42.7,119,5081.3,6573.154309105925,9.5
0,297.4,308.8,1473,46.2,167,7715.400000000001,7126.451607256159,11.400000000000034
2,298.1,309.1,1425,44.5,49,2180.5,6640.541471525426,11.0
0,296.5,307.5,1340,59.1,89,5259.900000000001,8293.176286946336,11.0
