Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
2,299.6,309.2,1597,36.3,35,1270.5,6070.719396017308,9.599999999999966
2,301.4,310.6,1674,33.6,49,1646.4,5890.109234362431,9.200000000000045
1,298.0,309.0,1439,38.5,34,1309.0,5801.631513261831,11.0
2,302.3,310.1,1688,30.4,115,3496.0,5373.715177916365,7.800000000000011
0,298.9,310.0,1719,27.3,58,1583.4,4914.361972083978,11.100000000000023
1,302.9,312.4,1421,46.0,206,9476.0,6845.111513151681,9.5
0,299.3,309.2,1541,37.2,118,4389.6,6003.080906185521,9.899999999999977
0,302.4,310.2,2224,16.0,154,2464.0,3726.3477661779734,7.800000000000011
1,302.5,312.0,1451,43.2,189,8164.8,6564.169354116658,9.5
0,297.9,307.7,1567,34.7,74,2567.8,5694.126212655989,9.800000000000011
2,298.6,309.5,1420,50.4,82,4132.8,7494.583434403811,10.899999999999977
1,300.2,311.0,2370,14.7,144,2116.7999999999997,3648.3315486138267,10.800000000000011
0,298.2,308.1,1618,34.7,39,1353.3000000000002,5879.4487632912505,9.900000000000034
2,298.0,308.7,1503,36.3,5,181.5,5713.394647598005,10.699999999999989
0,300.5,311.9,1546,39.4,203,7998.2,6378.731611750763,11.399999999999977
0,301.6,310.6,1562,34.4,162,5572.8,5626.885657893654,9.0
1,298.4,307.8,1617,31.6,173,5466.8,5350.886271300279,9.400000000000034
0,299.0,310.3,1472,36.1,97,3501.7000000000003,5564.724011254625,11.300000000000011
2,298.1,309.9,1686,29.1,60,1746.0,5137.823457533819,11.799999999999955
0,299.3,309.0,1473,46.3,146,6759.799999999999,7141.876827185284,9.699999999999989
0,302.9,312.2,1571,40.6,139,5643.400000000001,6679.298252895212,9.300000000000011
1,301.6,310.6,1553,38.9,0,0.0,6326.29843036235,9.0
0,300.7,309.6,1661,30.3,129,3908.7000000000003,5270.367251588773,8.900000000000034
0,297.1,308.5,1578,35.6,46,1637.6000000000001,5882.820739406104,11.399999999999977
1,300.5,309.4,2179,16.3,59,961.7,3719.4048464135403,8.899999999999977
0,297.4,308.6,1446,48.1,88,4232.8,7283.531239935649,11.200000000000045
0,302.7,310.4,1489,42.7,33,1409.1000000000001,6658.113446434505,7.699999999999989
0,300.0,309.5,1641,30.1,35,1053.5,5172.5380563559875,9.5
0,299.8,309.1,1612,35.4,205,7257.0,5975.811881952361,9.300000000000011
1,301.7,311.1,1578,40.5,174,7047.0,6692.534829942336,9.400000000000034
1,298.3,308.4,1486,44.2,196,8663.2,6878.119179965396,10.099999999999966
0,303.4,312.7,1363,45.5,26,1183.0,6494.3526933783805,9.300000000000011
1,298.4,309.5,1519,35.4,133,4708.2,5631.053504147417,11.100000000000023
1,300.1,309.1,1533,38.0,26,988.0,6100.34461474066,9.0
1,297.4,308.8,1359,48.7,220,10714.0,6930.6989690109785,11.400000000000034
1,300.5,309.3,1589,34.9,91,3175.9,5807.349211891365,8.800000000000011
0,298.3,309.2,1562,37.6,137,5151.2,6150.316881883762,10.899999999999977
1,299.3,308.7,1459,35.6,87,3097.2000000000003,5439.185968817177,9.399999999999977
1,299.0,310.2,1625,31.8,89,2830.2000000000003,5411.393345808418,11.199999999999989
0,297.9,309.7,2194,16.8,27,453.6,3859.886397906564,11.800000000000011
0,297.4,308.6,1609,36.2,116,4199.200000000001,6099.48591274868,11.200000000000045
2,297.6,308.6,1480,39.8,19,756.1999999999999,6168.412455568438,11.0
0,300.5,310.5,1515,36.6,54,1976.4,5806.605701630015,10.0
0,298.3,308.5,1664,31.6,144,4550.400000000001,5506.416051603998,10.199999999999989
0,298.8,310.1,1653,30.3,119,3605.7000000000003,5244.983182947767,11.300000000000011
0,302.0,311.0,1686,32.5,25,812.5,5738.118981781757,9.0
0,298.9,309.9,1517,36.6,117,4282.2,5814.271187704774,11.0
0,298.2,308.4,1477,49.9,72,3592.7999999999997,7718.086807755701,10.199999999999989
2,301.2,310.6,1352,52.0,69,3588.0,7362.217663932561,9.400000000000034
0,301.6,310.8,1418,44.7,46,2056.2000000000003,6637.619790357587,9.199999999999989
0,301.7,310.6,1406,46.0,112,5152.0,6772.854882119116,8.900000000000034
1,298.8,309.7,1392,48.7,133,6477.1,7098.994087463784,10.899999999999977
0,298.3,309.1,1616,31.1,195,6064.5,5262.963564901814,10.800000000000011
1,295.6,306.2,1435,51.6,126,6501.6,7754.078987590327,10.599999999999966
0,301.1,311.3,1268,60.0,53,3180.0,7967.078969503715,10.199999999999989
0,299.3,308.6,1520,33.7,76,2561.2000000000003,5364.164736249453,9.300000000000011
2,298.4,309.3,1694,30.9,111,3429.8999999999996,5481.513693836543,10.900000000000034
0,299.3,308.6,1605,37.0,78,2886.0,6218.782657780996,9.300000000000011
1,300.7,310.3,1659,29.8,6,178.8,5177.156197556764,9.600000000000023
0,297.5,308.3,1596,36.8,77,2833.6,6150.484433491953,10.800000000000011
1,300.5,309.3,1539,39.1,216,8445.6,6301.500792350014,8.800000000000011
0,301.0,310.1,1558,32.6,0,0.0,5318.800138331616,9.100000000000023
1,298.4,309.5,1344,45.3,122,5526.599999999999,6375.6737949012695,11.100000000000023
1,300.2,309.1,1406,42.2,40,1688.0,6213.358174465798,8.900000000000034
1,301.7,311.0,1311,55.8,39,2176.2,7660.648022072567,9.300000000000011
1,302.4,310.9,1435,42.3,83,3510.8999999999996,6356.541495640907,8.5
2,299.0,310.0,1458,44.9,221,9922.9,6855.394993104431,11.0
0,300.4,309.6,1543,38.1,209,7962.900000000001,6156.296379901095,9.200000000000045
0,300.7,309.9,1775,26.6,149,3963.4,4944.343237974736,9.199999999999989
1,297.0,307.9,1493,34.7,57,1977.9,5425.226825459727,10.899999999999977
2,301.8,310.8,1470,37.6,204,7670.400000000001,5788.070304973835,9.0
1,299.8,309.2,1678,29.8,202,6019.6,5236.448522905515,9.399999999999977
0,301.3,310.7,1536,39.3,31,1218.3,6321.387073847237,9.399999999999977
0,299.1,309.0,1405,53.8,18,968.4,7915.661569739963,9.899999999999977
0,298.9,309.9,1590,31.3,98,3067.4,5211.588053040107,11.0
0,301.3,310.8,1531,53.4,57,3043.7999999999997,8561.405467709832,9.5
0,298.8,309.1,1393,52.6,167,8784.2,7673.004953176687,10.300000000000011
0,299.1,310.2,1317,54.8,231,12658.8,7557.792278594036,11.099999999999966
0,302.6,311.5,1599,37.0,211,7807.0,6195.534872144431,8.899999999999977
0,302.2,311.3,1602,32.8,120,3935.9999999999995,5502.562364615594,9.100000000000023
0,296.8,307.9,1448,48.8,31,1512.8,7399.749224167446,11.099999999999966
0,301.5,310.4,1629,34.1,151,5149.1,5817.067205166469,8.899999999999977
0,299.7,309.2,1401,54.1,118,6383.8,7937.139591515005,9.5
2,302.2,310.8,1397,47.6,11,523.6,6963.570500143039,8.600000000000023
1,300.3,309.6,1509,46.6,95,4427.0,7363.830348161404,9.300000000000011
2,302.5,311.3,1393,47.5,130,6175.0,6929.044396880087,8.800000000000011
1,300.3,311.4,1371,50.2,109,5471.8,7207.253370306487,11.099999999999966
0,296.9,307.6,1435,45.0,119,5355.0,6762.27818685203,10.700000000000045
1,302.9,312.6,1394,46.4,82,3804.7999999999997,6773.441312747786,9.700000000000045
2,303.0,312.5,1507,37.9,163,6177.7,5981.100229585903,9.5
2,298.4,308.3,1458,42.9,15,643.5,6550.032187175503,9.900000000000034
2,297.0,308.1,1517,41.4,222,9190.8,6576.798556584088,11.100000000000023
1,304.2,313.1,1608,31.1,20,622.0,5236.909289828041,8.900000000000034
1,301.5,310.5,1308,60.5,139,8409.5,8286.893101639156,9.0
0,296.3,307.2,1646,35.0,192,6720.0,6032.9050924436,10.899999999999977
0,300.7,311.1,2478,13.4,170,2278.0,3477.240412699327,10.400000000000034
0,302.3,310.8,1650,32.4,26,842.4,5598.318108697012,8.5
0,300.1,309.6,1649,33.6,168,5644.8,5802.144640061917,9.5
0,301.7,310.1,2695,12.6,10,126.0,3555.968724598287,8.400000000000034
2,302.7,312.1,1478,36.0,191,6876.0,5571.928730406857,9.400000000000034
2,300.9,310.4,1457,43.8,69,3022.2,6682.85872456928,9.5
1,300.2,309.4,1752,27.8,208,5782.400000000001,5100.438504956101,9.199999999999989
1,301.2,310.1,1295,56.6,39,2207.4,7675.643891005702,8.900000000000034
0,300.9,312.2,1811,23.2,72,1670.3999999999999,4399.82145530353,11.300000000000011
1,298.1,308.9,1353,46.2,173,7992.6,6545.885284872766,10.799999999999955
0,298.4,309.1,1362,46.1,37,1705.7,6575.164928404222,10.700000000000045
0,303.0,312.3,1533,38.5,134,5159.0,6180.612307039879,9.300000000000011
2,297.6,308.3,1400,44.3,43,1904.8999999999999,6494.719212521299,10.699999999999989
0,300.9,310.9,1477,41.5,100,4150.0,6418.849749937105,10.0
0,304.1,313.3,1452,43.9,182,7989.8,6675.130406641448,9.199999999999989
1,297.6,309.3,1464,46.2,218,10071.6,7082.9091330774045,11.699999999999989
0,301.5,310.8,1417,49.7,5,248.5,7374.878282326529,9.300000000000011
1,297.2,308.5,1611,31.6,197,6225.200000000001,5331.031405729592,11.300000000000011
1,302.8,312.3,1432,49.0,218,10682.0,7347.975777236287,9.5
1,300.8,310.3,1270,61.0,54,3294.0,8112.639429120042,9.5
1,298.8,309.9,1495,35.2,60,2112.0,5510.772393416976,11.099999999999966
1,298.1,307.8,1384,43.7,200,8740.0,6333.534565441119,9.699999999999989
0,299.2,309.9,1516,41.4,219,9066.6,6572.463158722135,10.699999999999989
2,300.6,309.5,1495,36.5,79,2883.5,5714.295237492034,8.899999999999977
1,298.1,308.8,2206,16.3,195,3178.5,3765.4920106417026,10.699999999999989
0,300.3,311.3,1505,39.6,107,4237.2,6241.087965621483,11.0
1,303.0,311.1,1490,43.0,108,4644.0,6709.394710516602,8.100000000000023
1,300.7,310.0,1641,34.6,178,6158.8,5945.841088037115,9.300000000000011
1,300.9,312.1,1851,23.0,156,3588.0,4458.234134709275,11.200000000000045
2,301.6,311.2,1395,46.8,95,4446.0,6836.733932742107,9.599999999999966
0,297.4,308.3,1632,33.5,39,1306.5,5725.238451902039,10.900000000000034
0,303.4,311.7,1793,25.8,161,4153.8,4844.2730399823895,8.300000000000011
1,299.1,310.8,1517,38.4,185,7104.0,6100.218951034516,11.699999999999989
1,300.2,310.0,1664,30.7,179,5495.3,5349.587746336795,9.800000000000011
0,300.1,309.6,1760,25.4,55,1397.0,4681.39193286927,9.5
0,302.3,310.8,1421,41.4,102,4222.8,6160.600361836512,8.5
0,297.9,307.5,1602,38.3,21,804.3,6425.248126974916,9.600000000000023
0,301.2,310.6,1409,50.9,66,3359.4,7510.301869647271,9.400000000000034
0,301.9,309.6,1410,49.0,223,10927.0,7235.087881217293,7.7000000000000455
1,297.3,309.0,1556,39.5,168,6636.0,6436.285589164529,11.699999999999989
1,297.1,308.4,1588,33.4,204,6813.599999999999,5554.252035742658,11.299999999999955
1,300.8,311.2,1434,39.1,82,3206.2000000000003,5871.573837706252,10.399999999999977
0,300.6,311.9,1472,44.2,126,5569.200000000001,6813.318595497351,11.299999999999955
1,296.9,307.5,1556,31.2,116,3619.2,5083.850895745146,10.600000000000023
1,302.6,310.5,1524,33.7,204,6874.8,5378.280959239582,7.899999999999977
0,301.3,311.0,1542,33.6,80,2688.0,5425.656176455716,9.699999999999989
0,302.0,310.4,1357,58.0,108,6264.0,8242.073046447942,8.399999999999977
0,304.1,313.4,1374,56.6,115,6509.0,8143.887804047749,9.299999999999955
2,303.8,313.2,1379,50.2,178,8935.6,7249.308823962544,9.399999999999977
0,300.3,310.3,1483,51.6,50,2580.0,8013.4488770707,10.0
1,298.2,309.0,1508,40.5,192,7776.0,6395.654324178101,10.800000000000011
0,299.3,308.6,1403,50.6,189,9563.4,7434.243911503862,9.300000000000011
1,297.5,308.9,1436,44.8,2,89.6,6736.915062162047,11.399999999999977
0,298.9,309.1,2861,4.6,143,657.8,1378.1748092277944,10.200000000000045
0,298.1,308.4,1438,45.6,105,4788.0,6866.767558510427,10.299999999999955
2,296.7,307.4,1661,34.2,109,3727.8,5948.731353278417,10.699999999999989
0,299.8,310.8,1376,48.6,159,7727.400000000001,7002.98701597008,11.0
0,298.7,309.8,1402,54.3,128,6950.4,7972.168349602531,11.100000000000023
2,296.8,307.5,1695,30.0,33,990.0,5324.999547834699,10.699999999999989
0,300.0,311.4,1927,24.6,132,3247.2000000000003,4964.1562156433765,11.399999999999977
1,297.2,308.5,1425,45.8,109,4992.2,6834.534817884593,11.300000000000011
1,298.9,310.1,1484,40.4,61,2464.4,6278.326310542034,11.200000000000045
1,300.4,310.2,1613,36.9,231,8523.9,6232.888408795613,9.800000000000011
0,298.2,308.2,1466,42.4,164,6953.599999999999,6509.212426629861,10.0
1,298.5,309.3,1488,43.7,189,8259.300000000001,6809.464908508949,10.800000000000011
0,301.7,311.2,1418,38.0,166,6308.0,5642.719284867748,9.5
0,299.7,309.1,1475,40.0,123,4920.0,6178.465552059927,9.400000000000034
0,298.0,307.7,1606,30.8,17,523.6,5179.941743042947,9.699999999999989
0,301.5,310.5,1702,28.7,135,3874.5,5115.287766232069,9.0
0,299.1,308.9,1467,47.2,218,10289.6,7251.0471718975305,9.799999999999955
0,302.5,311.9,1452,47.4,77,3649.7999999999997,7207.31620215956,9.399999999999977
1,303.7,312.4,1474,38.8,139,5393.2,5989.048458999486,8.699999999999989
0,300.6,309.6,1682,30.7,78,2394.6,5407.455883015919,9.0
1,302.5,310.3,1488,41.8,160,6688.0,6513.401216834646,7.800000000000011
0,300.5,309.3,1373,48.8,211,10296.8,7016.474920429491,8.800000000000011
1,300.1,309.2,1457,44.3,98,4341.4,6759.147066173952,9.099999999999966
0,297.4,308.5,1389,39.2,54,2116.8,5701.8650025593315,11.100000000000023
1,300.7,309.6,1421,49.8,165,8217.0,7410.577246846819,8.900000000000034
2,299.0,310.0,1387,45.2,110,4972.0,6565.132775863759,11.0
0,301.3,310.4,1414,51.4,199,10228.6,7610.9899141948235,9.099999999999966
1,298.2,308.0,1969,21.7,32,694.4,4474.392392924239,9.800000000000011
1,302.3,311.8,1475,48.0,180,8640.0,7414.158662471911,9.5
0,300.5,311.6,1744,26.8,94,2519.2000000000003,4894.517578488802,11.100000000000023
1,301.5,310.6,1638,31.9,137,4370.3,5471.837588463486,9.100000000000023
2,297.5,308.8,1430,49.4,2,98.8,7397.612941163005,11.300000000000011
1,300.8,309.6,1546,42.3,186,7867.799999999999,6848.232161854246,8.800000000000011
1,297.8,307.3,1315,54.0,180,9720.0,7436.14981104704,9.5
0,303.4,311.7,1476,42.3,180,7613.999999999999,6538.156966944934,8.300000000000011
0,302.4,310.1,1709,31.8,100,3180.0,5691.1207556840545,7.7000000000000455
1,296.9,308.1,1357,41.8,127,5308.599999999999,5939.9767817504135,11.200000000000045
0,297.7,308.9,1742,26.3,24,631.2,4797.693692905164,11.199999999999989
0,300.3,309.2,1649,32.4,50,1620.0,5594.925188631135,8.899999999999977
1,298.9,310.2,1603,36.1,126,4548.6,6059.9542051910075,11.300000000000011
1,299.6,310.1,1455,46.1,76,3503.6,7024.129934528739,10.5
0,297.9,307.6,1298,52.7,132,6956.400000000001,7163.31296105828,9.700000000000045
1,298.0,309.0,1393,55.9,79,4416.099999999999,8154.391195486251,11.0
0,297.8,308.8,1579,32.9,70,2303.0,5440.0970306867175,11.0
0,297.3,308.3,2188,17.0,32,544.0,3895.156011430865,11.0
1,298.2,309.0,1410,47.6,76,3617.6,7028.371084611085,10.800000000000011
0,301.9,310.9,1542,36.7,101,3706.7000000000003,5926.237549878714,9.0
0,298.9,308.7,1504,41.8,165,6896.999999999999,6583.437789058675,9.800000000000011
1,299.0,310.0,1337,57.4,146,8380.4,8036.5919429521455,11.0
1,300.6,310.2,1478,40.1,5,200.5,6206.509502480972,9.599999999999966
0,297.5,308.6,1452,39.0,72,2808.0,5930.070292916093,11.100000000000023
1,297.2,308.5,1487,46.9,173,8113.7,7303.1871379716085,11.300000000000011
1,297.2,308.3,1776,28.0,43,1204.0,5207.5039825904405,11.100000000000023
1,304.2,313.5,1739,28.1,80,2248.0,5117.225081701782,9.300000000000011
0,303.3,311.4,1497,46.0,234,10764.0,7211.211777050011,8.099999999999966
1,300.8,309.5,1481,44.5,49,2180.5,6901.503101283617,8.699999999999989
1,299.0,310.2,1564,39.9,97,3870.2999999999997,6534.8897105852,11.199999999999989
0,296.9,307.5,1354,44.4,16,710.4,6295.500350381658,10.600000000000023
2,301.8,311.1,1543,36.4,120,4368.0,5881.605990246714,9.300000000000011
0,302.2,311.5,1424,45.2,39,1762.8000000000002,6740.266094325878,9.300000000000011
0,300.2,311.4,1463,37.5,145,5437.5,5745.187565252334,11.199999999999989
0,300.0,311.5,1601,36.9,35,1291.5,6186.518501228627,11.5
0,302.2,311.1,1351,48.6,110,5346.0,6875.752513499694,8.900000000000034
0,296.8,307.8,1565,39.5,124,4898.0,6473.513462109568,11.0
0,298.8,308.6,1501,35.0,55,1925.0,5501.4523352113265,9.800000000000011
0,296.9,308.0,1658,41.0,74,3034.0,7118.639513524232,11.100000000000023
0,297.5,309.1,1515,35.1,213,7476.3,5568.630058120588,11.600000000000023
0,302.6,312.4,1398,41.6,40,1664.0,6090.165854543029,9.799999999999955
0,297.7,309.3,1893,24.6,15,369.0,4876.568612461293,11.600000000000023
2,298.9,309.6,1546,35.3,190,6706.999999999999,5714.954971949288,10.700000000000045
0,302.5,311.1,1499,38.8,135,5238.0,6090.626621465556,8.600000000000023
2,303.0,311.2,1503,37.0,152,5624.0,5823.570301959399,8.199999999999989
2,296.6,307.7,1654,31.0,91,2821.0,5369.400724005435,11.099999999999966
2,302.3,310.8,1438,43.8,119,5212.2,6595.710944358698,8.5
1,299.6,310.9,1530,38.8,198,7682.4,6216.583542923482,11.299999999999955
1,300.5,311.4,1312,51.4,60,3084.0,7061.965182053473,10.899999999999977
1,302.2,311.2,1663,29.6,115,3404.0,5154.809001814228,9.0
0,300.8,310.2,1520,37.7,193,7276.1,6000.860847376985,9.399999999999977
1,298.2,307.8,1583,36.6,185,6771.0,6067.232228171824,9.600000000000023
0,300.2,311.6,1375,56.9,155,8819.5,8193.01184117438,11.400000000000034
0,300.4,311.8,2261,14.9,5,74.5,3527.8933582507066,11.400000000000034
1,300.2,309.5,1434,51.5,189,9733.5,7733.658635341994,9.300000000000011
1,297.5,308.5,1612,30.0,163,4890.0,5064.247357586746,11.0
0,298.2,307.9,1429,49.4,141,6965.4,7392.439785260093,9.699999999999989
0,299.7,309.3,1546,37.2,4,148.8,6022.558780637777,9.600000000000023
0,301.2,311.0,1761,29.1,195,5674.5,5366.3743230824775,9.800000000000011
0,297.1,308.4,1550,37.0,167,6179.0,6005.677956112488,11.299999999999955
0,300.1,310.0,1511,41.7,186,7756.200000000001,6598.255634408107,9.899999999999977
0,302.4,311.8,1255,59.0,138,8142.0,7753.974267835208,9.400000000000034
1,299.7,311.0,1435,50.1,168,8416.800000000001,7528.66971469526,11.300000000000011
0,296.9,307.8,1285,52.1,100,5210.0,7010.830525628542,10.900000000000034
0,297.4,308.7,1584,38.2,154,5882.8,6336.46671858447,11.300000000000011
0,298.8,309.8,1437,42.8,23,984.4,6440.6419309775065,11.0
1,297.2,308.3,1429,42.0,6,252.0,6285.07026277174,11.100000000000023
0,296.2,307.3,1881,24.3,40,972.0,4786.561982935946,11.100000000000023
0,300.7,311.1,1426,46.2,97,4481.400000000001,6899.06313098933,10.400000000000034
0,299.1,310.3,1411,42.1,74,3115.4,6220.678085348661,11.199999999999989
1,302.6,312.2,1458,38.8,34,1319.1999999999998,5924.038435021201,9.599999999999966
0,302.6,311.6,1453,37.0,135,4995.0,5629.838754988029,9.0
1,298.8,309.8,1377,49.6,27,1339.2,7152.275498868667,11.0
0,301.4,310.6,1445,43.9,210,9219.0,6642.950025893178,9.200000000000045
0,300.2,309.7,1448,36.8,14,515.1999999999999,5580.138759208237,9.5
0,297.3,308.5,1503,43.3,90,3896.9999999999995,6815.151191211945,11.199999999999989
0,298.7,309.9,1541,38.5,208,8008.0,6212.865991616735,11.199999999999989
0,299.3,309.0,1734,30.6,154,4712.400000000001,5556.472094551195,9.699999999999989
0,300.6,309.4,2496,13.5,111,1498.5,3528.6368685120556,8.799999999999955
1,298.8,308.6,1486,41.1,13,534.3000000000001,6395.717156031173,9.800000000000011
0,303.3,311.4,1510,37.3,36,1342.8,5898.130767604596,8.099999999999966
0,298.2,307.8,1585,34.6,78,2698.8,5742.936090517262,9.600000000000023
0,299.1,308.6,1611,31.4,161,5055.4,5297.290700630037,9.5
1,302.5,312.0,1826,25.3,203,5135.900000000001,4837.822303067019,9.5
0,297.4,308.6,1820,24.6,79,1943.4,4688.512876217407,11.200000000000045
0,299.6,309.5,1570,35.5,189,6709.5,5836.555551594238,9.899999999999977
1,303.7,312.8,1366,47.3,49,2317.7,6766.131873840433,9.100000000000023
0,295.6,306.0,1569,40.4,174,7029.599999999999,6637.933949622946,10.399999999999977
0,299.2,309.0,1951,21.4,102,2182.7999999999997,4372.196383902962,9.800000000000011
0,299.6,310.2,1743,24.8,99,2455.2000000000003,4526.6580227044615,10.599999999999966
0,301.8,310.2,1457,40.4,213,8605.199999999999,6164.098001657509,8.399999999999977
0,303.9,313.0,1403,48.3,10,483.0,7096.323733708231,9.100000000000023
0,298.2,308.4,1379,43.1,65,2801.5,6224.008173561467,10.199999999999989
1,298.6,308.4,1391,42.4,169,7165.599999999999,6176.203605349341,9.799999999999955
0,300.9,310.7,1392,44.2,97,4287.400000000001,6443.029541394235,9.800000000000011
0,300.6,310.4,1556,37.7,122,4599.400000000001,6142.986499025386,9.799999999999955
0,300.5,311.0,1759,28.3,13,367.90000000000003,5212.9179939301275,10.5
0,298.6,309.2,1542,48.4,42,2032.8,7815.528539894543,10.599999999999966
0,296.3,307.2,1637,31.6,27,853.2,5417.069156535905,10.899999999999977
0,298.2,308.3,1589,33.2,94,3120.8,5524.4697373866275,10.100000000000023
1,297.0,308.1,1507,43.1,51,2198.1,6801.726118605607,11.100000000000023
0,302.6,310.4,1743,26.3,191,5023.3,4800.447822464811,7.7999999999999545
0,298.6,309.5,1450,44.2,63,2784.6000000000004,6711.489105618995,10.899999999999977
0,298.2,309.1,1568,36.3,166,6025.799999999999,5960.480909802843,10.900000000000034
1,300.9,311.9,1480,40.9,28,1145.2,6338.896216903246,11.0
0,302.7,310.5,1351,41.8,10,418.0,5913.713067166403,7.800000000000011
1,303.7,313.0,1469,39.9,137,5466.3,6137.94947880413,9.300000000000011
0,298.0,309.2,1731,28.7,38,1090.6,5202.446018418162,11.199999999999989
0,301.3,310.0,1344,54.8,186,10192.8,7712.735628269085,8.699999999999989
1,299.9,310.5,1335,52.9,180,9522.0,7395.466186183053,10.600000000000023
0,302.2,311.5,1588,30.6,39,1193.4,5088.626116578604,9.300000000000011
1,300.2,311.7,1597,39.5,68,2686.0,6605.879232580818,11.5
0,297.4,308.4,1525,38.7,62,2399.4,6180.298147774522,11.0
0,300.6,309.4,1556,36.0,98,3528.0,5865.981802782861,8.799999999999955
0,298.0,308.3,1544,34.7,213,7391.1,5610.5493760949885,10.300000000000011
2,298.7,309.8,1582,33.4,121,4041.3999999999996,5533.2661968166785,11.100000000000023
1,297.3,308.1,1369,52.0,214,11128.0,7454.789927458341,10.800000000000011
0,301.6,310.9,1385,51.2,132,6758.400000000001,7425.887275045314,9.299999999999955
0,299.0,310.2,1372,48.0,174,8352.0,6896.424193160314,11.199999999999989
0,298.4,309.2,1583,35.4,112,3964.7999999999997,5868.306581346518,10.800000000000011
0,298.3,309.5,1711,30.3,148,4484.400000000001,5429.017680595058,11.199999999999989
0,297.5,309.3,1564,37.5,20,750.0,6141.813637768046,11.800000000000011
0,299.2,308.4,1350,51.3,96,4924.799999999999,7252.366640812037,9.199999999999989
2,300.1,311.4,1377,56.7,50,2835.0,8176.089128747045,11.299999999999955
1,298.7,309.6,1738,27.3,79,2156.7000000000003,4968.680109064545,10.900000000000034
1,298.1,308.1,1452,40.8,56,2284.7999999999997,6203.765844896837,10.0
1,300.3,311.7,1723,28.3,193,5461.900000000001,5106.2295074142185,11.399999999999977
1,301.0,311.2,1521,35.8,13,465.4,5702.17916182469,10.199999999999989
0,299.6,310.8,1393,49.9,78,3892.2,7279.143482196134,11.199999999999989
0,299.9,310.3,1638,29.1,152,4423.2,4991.550903582679,10.400000000000034
0,297.6,309.1,1449,49.1,174,8543.4,7450.381225767804,11.5
1,299.8,309.3,1663,35.2,208,7321.6,6130.043137292596,9.5
0,298.4,307.9,2381,14.2,164,2328.7999999999997,3540.5958645467203,9.5
0,302.1,310.6,1385,53.6,5,268.0,7773.975741063062,8.5
2,303.6,312.4,1480,50.7,2,101.4,7857.751545158791,8.799999999999955
0,300.9,312.7,1416,43.8,112,4905.599999999999,6494.802988325394,11.800000000000011
0,298.5,308.3,1504,38.0,20,760.0,5984.943444598795,9.800000000000011
0,297.8,308.5,1699,27.8,199,5532.2,4946.1444177627955,10.699999999999989
1,296.9,307.5,1332,51.1,121,6183.1,7127.771076170666,10.600000000000023
0,299.1,308.4,1693,31.6,65,2054.0,5602.381235195655,9.299999999999955
0,302.2,310.7,1769,24.9,91,2265.9,4612.706245486285,8.5
1,298.0,309.2,1438,42.9,101,4332.9,6460.182637282835,11.199999999999989
1,299.3,310.5,1462,40.5,24,972.0,6200.561420390175,11.199999999999989
0,300.5,311.1,1491,42.6,11,468.6,6651.442798033382,10.600000000000023
1,296.7,307.8,1258,69.0,105,7245.0,9089.884183896707,11.100000000000023
0,300.6,312.0,1481,40.9,132,5398.8,6343.179254887639,11.399999999999977
0,300.3,311.7,1545,43.5,160,6960.0,7037.952942204533,11.399999999999977
1,299.3,310.5,1404,47.5,12,570.0,6983.76046893011,11.199999999999989
2,298.0,307.6,1420,45.8,150,6870.0,6810.553993962192,9.600000000000023
1,304.3,313.4,1624,32.1,53,1701.3000000000002,5459.0827222899115,9.099999999999966
2,301.9,311.0,1291,63.6,137,8713.2,8598.287765462977,9.100000000000023
2,298.8,310.2,1663,30.4,209,6353.599999999999,5294.128164025423,11.399999999999977
0,295.8,306.5,1493,40.5,90,3645.0,6332.037072942908,10.699999999999989
0,301.2,310.4,1390,49.9,74,3692.6,7263.466934854721,9.199999999999989
0,302.7,312.2,1336,46.8,179,8377.199999999999,6547.581744905703,9.5
0,296.3,307.3,1566,35.8,175,6264.999999999999,5870.882687322462,11.0
0,302.6,311.0,1369,60.0,93,5580.0,8601.680685528854,8.399999999999977
0,300.6,312.0,1566,30.1,128,3852.8,4936.133209173355,11.399999999999977
0,299.2,310.5,1391,45.8,38,1740.3999999999999,6671.46521521226,11.300000000000011
0,298.3,308.9,1348,55.5,102,5661.0,7834.503759522226,10.599999999999966
0,299.1,308.2,1568,33.3,123,4095.8999999999996,5467.879181719963,9.099999999999966
2,300.9,310.5,1512,41.2,49,2018.8000000000002,6523.454313326134,9.600000000000023
0,297.9,309.8,1336,71.6,31,2219.6,10017.240447334365,11.900000000000034
0,300.4,311.7,1460,39.6,162,6415.2,6054.477361998249,11.300000000000011
0,302.7,310.9,1395,48.3,80,3864.0,7055.860020329997,8.199999999999989
2,298.0,308.7,1536,39.6,99,3920.4,6369.641937006379,10.699999999999989
0,297.9,309.4,1558,35.7,39,1392.3000000000002,5824.5756116085495,11.5
0,303.5,312.0,1756,29.7,28,831.6,5461.47033270664,8.5
1,302.4,311.4,1475,45.2,46,2079.2000000000003,6981.666073827717,9.0
0,303.5,312.3,1584,35.2,74,2604.8,5838.8384422558465,8.800000000000011
0,297.1,308.4,1583,31.9,2,63.8,5288.106778106043,11.299999999999955
1,297.3,308.3,1657,31.1,8,248.8,5396.491724654891,11.0
