Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
0.0,297.7,308.7,1731.0,28.4,104.0,2953.6,5148.065049584521,11.0
0.0,297.3,308.6,1446.0,50.1,144.0,7214.400000000001,7586.380771741705,11.300000000000011
0.0,302.0,310.1,1361.0,45.4,174.0,7899.599999999999,6470.570836990706,8.100000000000023
0.0,298.8,308.9,1398.0,51.5,0.0,0.0,7539.508209350144,10.099999999999966
1.0,299.6,310.1,1646.0,29.6,73.0,2160.8,5102.114021038015,10.5
2.0,300.7,310.7,1428.0,43.4,26.0,1128.3999999999999,6490.027767491938,10.0
0.0,302.3,311.4,1570.0,37.2,15.0,558.0,6116.052578008611,9.099999999999966
0.0,302.0,310.3,1648.0,29.6,157.0,4647.2,5108.3134305410995,8.300000000000011
0.0,302.1,311.4,1603.0,35.9,104.0,3733.6,6026.381051699645,9.299999999999955
1.0,297.0,308.1,1573.0,34.9,93.0,3245.7,5748.8737006325455,11.100000000000023
2.0,301.1,310.6,1782.0,24.9,93.0,2315.7,4646.604030218518,9.5
0.0,298.9,310.6,1363.0,52.6,190.0,9994.0,7507.757179597864,11.700000000000045
1.0,300.5,309.8,1370.0,55.9,143.0,7993.7,8019.753006328904,9.300000000000011
0.0,297.2,308.5,1574.0,35.8,95.0,3400.9999999999995,5900.874425188732,11.300000000000011
0.0,299.1,308.3,1426.0,40.1,60.0,2406.0,5988.147869105456,9.199999999999989
1.0,301.3,309.9,1565.0,36.0,213.0,7668.0,5899.911003441632,8.599999999999966
1.0,298.0,308.5,1682.0,33.0,58.0,1914.0,5812.574727671835,10.5
1.0,299.1,308.5,1587.0,35.6,2.0,71.2,5916.372948946443,9.399999999999977
2.0,300.8,310.4,1419.0,46.4,200.0,9280.0,6894.916228686589,9.599999999999966
2.0,300.3,309.9,1394.0,46.7,210.0,9807.0,6817.235114338827,9.599999999999966
0.0,301.0,310.6,1641.0,33.4,12.0,400.79999999999995,5739.626946255479,9.600000000000023
1.0,300.8,312.0,1274.0,67.3,159.0,10700.699999999999,8978.692747910653,11.199999999999989
0.0,298.4,310.1,1455.0,42.2,94.0,3966.8,6429.8976841022295,11.700000000000045
1.0,298.0,309.1,1574.0,34.8,40.0,1392.0,5736.0455306303875,11.100000000000023
0.0,299.4,308.7,1504.0,37.8,112.0,4233.599999999999,5953.443742258801,9.300000000000011
0.0,299.3,309.1,1496.0,37.2,149.0,5542.8,5827.780036115209,9.800000000000011
0.0,297.8,307.5,1581.0,33.1,116.0,3839.6000000000004,5480.099977142428,9.699999999999989
0.0,298.0,308.9,1500.0,36.7,104.0,3816.8,5764.822519337272,10.899999999999977
1.0,303.9,313.2,1608.0,40.6,79.0,3207.4,6836.608269035964,9.300000000000011
0.0,299.8,309.4,1555.0,34.8,122.0,4245.599999999999,5666.804828545268,9.599999999999966
0.0,300.7,311.1,1324.0,52.2,85.0,4437.0,7237.475491634022,10.400000000000034
2.0,302.5,310.4,1422.0,41.9,156.0,6536.4,6239.3915055885445,7.899999999999977
1.0,296.3,307.3,1498.0,41.6,15.0,624.0,6525.800035840814,11.0
1.0,298.1,308.3,1453.0,41.5,204.0,8466.0,6314.5488738379245,10.199999999999989
0.0,302.9,312.2,1510.0,41.4,94.0,3891.6,6546.450771550411,9.300000000000011
0.0,300.6,311.3,1531.0,38.5,0.0,0.0,6172.548885895666,10.699999999999989
2.0,298.2,307.6,1318.0,55.7,0.0,0.0,7687.749494697536,9.400000000000034
0.0,300.7,311.1,2437.0,13.8,163.0,2249.4,3521.78819652723,10.400000000000034
0.0,302.2,311.4,1609.0,32.1,41.0,1316.1000000000001,5408.660160199795,9.199999999999989
0.0,301.9,310.6,1573.0,36.6,15.0,549.0,6028.904797798028,8.700000000000045
1.0,297.3,308.3,1459.0,59.6,207.0,12337.2,9106.052914087184,11.0
1.0,297.6,308.9,1479.0,38.1,182.0,6934.2,5900.947729017315,11.299999999999955
0.0,297.0,307.8,1553.0,33.3,155.0,5161.5,5415.571664037692,10.800000000000011
0.0,298.4,309.2,1335.0,53.5,168.0,8988.0,7479.3467100339,10.800000000000011
0.0,298.8,310.5,1464.0,46.4,207.0,9604.8,7113.5710773764395,11.699999999999989
1.0,296.8,307.9,1418.0,47.9,127.0,6083.3,7112.796151188554,11.099999999999966
0.0,299.1,308.3,1305.0,61.4,17.0,1043.8,8390.879818472979,9.199999999999989
1.0,298.2,309.1,1651.0,28.8,186.0,5356.8,4979.2986922336795,10.900000000000034
0.0,299.8,309.4,1408.0,45.6,156.0,7113.6,6723.510933506733,9.599999999999966
1.0,300.1,309.3,1443.0,50.3,196.0,9858.8,7600.863513874752,9.199999999999989
0.0,301.4,310.6,1648.0,30.7,90.0,2763.0,5298.149402622018,9.200000000000045
1.0,299.3,309.3,1523.0,37.9,204.0,7731.599999999999,6044.602289090465,10.0
0.0,301.1,310.5,1324.0,52.4,171.0,8960.4,7265.205282789707,9.399999999999977
0.0,297.2,308.7,1669.0,30.7,72.0,2210.4,5365.662228747663,11.5
0.0,303.4,312.3,1479.0,42.8,92.0,3937.6,6628.886162780606,8.900000000000034
0.0,301.4,310.4,1579.0,36.9,133.0,4907.7,6101.507004022488,9.0
0.0,297.2,307.9,1989.0,20.3,186.0,3775.8,4228.238136539967,10.699999999999989
1.0,302.2,311.2,1627.0,33.2,74.0,2456.8,5656.5841804455895,9.0
1.0,300.0,311.4,1384.0,46.1,7.0,322.7,6681.371704046581,11.399999999999977
2.0,297.3,308.4,1864.0,23.1,90.0,2079.0,4509.065103844358,11.099999999999966
0.0,300.7,309.6,1810.0,26.0,195.0,5070.0,4928.111675931188,8.900000000000034
0.0,303.5,312.9,1504.0,44.8,111.0,4972.799999999999,7055.93332415858,9.399999999999977
0.0,303.3,311.3,1592.0,33.7,14.0,471.80000000000007,5618.256750071795,8.0
0.0,299.0,308.5,1886.0,23.0,198.0,4554.0,4542.533537580602,9.5
2.0,297.3,308.2,1653.0,31.4,9.0,282.59999999999997,5435.395113681845,10.899999999999977
0.0,298.1,307.6,1488.0,39.4,157.0,6185.8,6139.426027351317,9.5
0.0,301.6,310.5,1809.0,25.5,40.0,1020.0,4830.669943792346,8.899999999999977
1.0,301.7,310.6,1876.0,22.1,99.0,2187.9,4341.639159359047,8.900000000000034
1.0,301.4,311.0,1234.0,55.8,152.0,8481.6,7210.709122225437,9.600000000000023
0.0,299.4,308.7,1525.0,39.0,90.0,3510.0,6228.207435741764,9.300000000000011
1.0,300.0,309.1,1624.0,30.8,155.0,4774.0,5237.998375281286,9.100000000000023
0.0,299.2,308.4,1475.0,38.7,22.0,851.4000000000001,5977.6654216179795,9.199999999999989
1.0,297.2,308.5,1353.0,46.5,185.0,8602.5,6588.391033475835,11.300000000000011
0.0,302.2,311.5,1725.0,34.0,170.0,5780.0,6141.813637768046,9.300000000000011
1.0,301.1,310.5,1309.0,60.7,100.0,6070.0,8320.644278714222,9.399999999999977
0.0,297.6,309.1,1394.0,50.0,62.0,3100.0,7298.966931840286,11.5
0.0,301.9,310.9,1379.0,54.8,99.0,5425.2,7913.588118588593,9.0
0.0,297.3,308.4,1441.0,43.4,14.0,607.6,6549.110653330451,11.099999999999966
0.0,303.0,311.3,2194.0,16.5,148.0,2442.0,3790.959855086803,8.300000000000011
2.0,299.6,309.1,1630.0,32.3,194.0,6266.2,5513.390387294966,9.5
0.0,300.6,309.6,1290.0,57.4,119.0,6830.599999999999,7754.078987590327,9.0
2.0,300.8,310.8,1466.0,45.2,188.0,8497.6,6939.066077445039,10.0
1.0,297.9,309.1,1488.0,37.3,30.0,1119.0,5812.197736553403,11.200000000000045
0.0,302.4,312.0,1508.0,36.9,5.0,184.5,5827.151717584492,9.600000000000023
0.0,299.2,308.4,1711.0,28.9,197.0,5693.299999999999,5178.171979181424,9.199999999999989
0.0,299.1,310.5,1739.0,27.4,72.0,1972.8,4989.749723794621,11.399999999999977
0.0,301.5,310.8,1382.0,52.4,165.0,8646.0,7583.469562549378,9.300000000000011
2.0,297.5,308.9,1471.0,37.7,197.0,7426.900000000001,5807.412043744436,11.399999999999977
1.0,297.5,308.7,1363.0,53.6,194.0,10398.4,7650.49020582596,11.199999999999989
0.0,299.9,311.3,1802.0,24.4,151.0,3684.3999999999996,4604.401968905296,11.400000000000034
0.0,298.8,308.6,1631.0,32.4,38.0,1231.2,5533.852627445348,9.800000000000011
0.0,302.1,311.3,1477.0,43.6,196.0,8545.6,6743.659014391755,9.199999999999989
0.0,299.8,310.0,1697.0,36.0,175.0,6300.0,6397.539279770254,10.199999999999989
1.0,296.2,307.2,1168.0,63.4,172.0,10904.8,7754.62353031695,11.0
0.0,299.0,310.3,1501.0,43.0,91.0,3913.0,6758.9271546882,11.300000000000011
0.0,301.5,310.7,1408.0,47.3,79.0,3736.7,6974.168139361149,9.199999999999989
0.0,299.2,308.4,1620.0,34.1,89.0,3034.9,5784.928712320246,9.199999999999989
0.0,300.3,309.2,1650.0,35.2,196.0,6899.200000000001,6082.12337734984,8.899999999999977
0.0,302.4,311.1,1448.0,44.8,195.0,8736.0,6793.212402514377,8.700000000000045
0.0,299.8,309.9,1553.0,36.6,157.0,5746.2,5952.249937050437,10.099999999999966
0.0,298.2,308.0,1411.0,42.4,48.0,2035.1999999999998,6265.005957690813,9.800000000000011
1.0,300.8,309.7,1751.0,27.9,183.0,5105.7,5115.8637248852265,8.899999999999977
0.0,297.4,308.3,1706.0,30.9,9.0,278.09999999999997,5520.343779034912,10.900000000000034
1.0,302.3,311.5,1445.0,44.8,65.0,2912.0,6779.138067426294,9.199999999999989
0.0,299.2,308.3,1410.0,43.0,26.0,1118.0,6349.158752904972,9.100000000000023
1.0,301.0,312.0,1499.0,34.6,207.0,7162.200000000001,5431.331987183203,11.0
0.0,299.5,309.1,1415.0,49.2,8.0,393.6,7290.379911920474,9.600000000000023
1.0,302.1,311.1,1423.0,36.8,80.0,2944.0,5483.796584498151,9.0
0.0,301.9,310.8,1465.0,44.3,57.0,2525.1,6796.259747388359,8.900000000000034
0.0,302.4,311.3,1392.0,50.5,51.0,2575.5,7361.379905891603,8.900000000000034
1.0,300.2,310.3,1704.0,29.4,221.0,6497.4,5246.208404082668,10.100000000000023
2.0,298.4,308.5,1398.0,47.1,122.0,5746.2,6895.356051658094,10.100000000000023
1.0,299.0,310.3,1827.0,28.0,178.0,4984.0,5357.043792901315,11.300000000000011
0.0,300.6,312.0,1430.0,42.7,130.0,5551.0,6394.292967361546,11.399999999999977
1.0,297.9,307.6,1519.0,44.0,37.0,1628.0,6999.0495531775805,9.700000000000045
1.0,300.8,311.4,1732.0,26.9,45.0,1210.5,4878.977166829044,10.599999999999966
0.0,298.9,308.7,1558.0,41.2,110.0,4532.0,6721.919193228913,9.800000000000011
0.0,300.5,309.9,1382.0,46.5,134.0,6231.0,6729.605623254696,9.399999999999977
0.0,297.1,307.8,1636.0,30.3,90.0,2727.0,5191.042037085631,10.699999999999989
1.0,298.5,309.3,1615.0,31.8,23.0,731.4,5378.092463680367,10.800000000000011
2.0,301.6,310.6,1400.0,49.5,211.0,10444.5,7257.079029792422,9.0
0.0,298.9,310.0,1515.0,42.9,170.0,7293.0,6806.103404369607,11.100000000000023
1.0,298.6,308.3,1717.0,28.7,29.0,832.3,5160.369620811082,9.699999999999989
0.0,298.6,309.4,2312.0,15.5,44.0,682.0,3752.7371444681276,10.799999999999955
2.0,297.5,308.6,1440.0,46.1,84.0,3872.4,6951.716223863494,11.100000000000023
0.0,301.2,310.7,1644.0,31.6,166.0,5245.6,5440.233166368373,9.5
0.0,298.4,309.9,1725.0,27.8,21.0,583.8000000000001,5021.835856763284,11.5
0.0,301.4,311.2,1355.0,50.6,37.0,1872.2,7179.900570269233,9.800000000000011
0.0,296.9,307.9,1367.0,47.1,204.0,9608.4,6742.454737207879,11.0
0.0,299.8,309.4,1630.0,32.4,53.0,1717.1999999999998,5530.459707379472,9.599999999999966
0.0,298.2,308.4,1388.0,53.8,137.0,7370.599999999999,7819.88488170752,10.199999999999989
0.0,298.1,307.6,1354.0,43.3,155.0,6711.5,6139.530747106436,9.5
2.0,297.5,308.6,1481.0,38.8,14.0,543.1999999999999,6017.490344489985,11.100000000000023
1.0,302.3,311.7,1442.0,41.7,127.0,5295.900000000001,6296.9454830023105,9.399999999999977
1.0,300.7,311.0,1378.0,51.6,130.0,6708.0,7446.077243832385,10.300000000000011
1.0,301.1,310.0,1433.0,48.1,14.0,673.4,7218.049977059325,8.899999999999977
0.0,303.8,312.9,1573.0,34.6,14.0,484.40000000000003,5699.456448191579,9.099999999999966
0.0,300.0,309.4,1308.0,50.2,32.0,1606.4,6876.066672765052,9.399999999999977
0.0,298.7,309.0,1691.0,30.1,154.0,4635.400000000001,5330.141287811075,10.300000000000011
1.0,301.5,310.7,1460.0,38.6,14.0,540.4,5901.5865195235465,9.199999999999989
0.0,300.2,309.5,1539.0,35.3,80.0,2824.0,5689.07872045922,9.300000000000011
0.0,300.1,311.4,1467.0,35.7,45.0,1606.5000000000002,5484.37254315131,11.299999999999955
0.0,303.1,311.4,1829.0,24.5,159.0,3895.5,4692.544586789514,8.299999999999955
1.0,297.6,309.6,1330.0,53.1,7.0,371.7,7395.623265815732,12.0
1.0,299.8,310.6,1574.0,31.8,113.0,3593.4,5241.558846955354,10.800000000000011
0.0,303.5,312.0,1761.0,25.8,105.0,2709.0,4757.8164101555985,8.5
0.0,297.5,309.6,1312.0,50.7,0.0,0.0,6965.790558951577,12.100000000000023
1.0,300.7,309.5,1393.0,43.9,81.0,3555.9,6403.895768906018,8.800000000000011
2.0,297.5,308.8,1824.0,24.0,179.0,4296.0,4584.212000118226,11.300000000000011
0.0,297.5,308.6,1793.0,26.7,70.0,1869.0,5013.259308818984,11.100000000000023
0.0,297.8,307.3,1859.0,24.0,178.0,4272.0,4672.17659441874,9.5
0.0,303.5,313.0,1322.0,59.5,71.0,4224.5,8237.151217957318,9.5
0.0,302.6,312.1,1420.0,51.6,182.0,9391.2,7673.025897127711,9.5
2.0,301.9,310.9,1590.0,34.3,106.0,3635.7999999999997,5711.101284960884,9.0
0.0,303.9,312.7,1800.0,24.3,158.0,3839.4,4580.442088933919,8.800000000000011
0.0,297.4,309.4,1473.0,45.5,94.0,4277.0,7018.475067752278,12.0
0.0,302.3,311.2,1386.0,53.5,59.0,3156.5,7765.074561877892,8.899999999999977
0.0,301.8,310.5,1593.0,34.9,139.0,4851.099999999999,5821.968089706069,8.699999999999989
0.0,302.0,310.9,1564.0,39.0,15.0,585.0,6387.486183278767,8.899999999999977
0.0,300.5,310.8,1728.0,26.3,125.0,3287.5,4759.135879070106,10.300000000000011
0.0,296.9,307.7,1464.0,41.4,6.0,248.39999999999998,6347.022469900531,10.800000000000011
1.0,297.1,308.4,1880.0,23.5,155.0,3642.5,4626.518781186568,11.299999999999955
0.0,301.9,311.2,1435.0,44.2,16.0,707.2,6642.059907974661,9.300000000000011
1.0,299.5,309.3,1506.0,41.5,77.0,3195.5,6544.879975223616,9.800000000000011
0.0,303.9,313.2,1590.0,31.9,5.0,159.5,5311.490699424263,9.300000000000011
1.0,298.1,308.2,1420.0,63.9,19.0,1214.1,9502.061140047688,10.099999999999966
0.0,298.3,308.2,1663.0,28.4,67.0,1902.8,4945.830258497434,9.899999999999977
2.0,302.3,310.2,1506.0,33.8,43.0,1453.3999999999999,5330.528750905017,7.899999999999977
1.0,298.1,308.7,1527.0,43.0,56.0,2408.0,6876.00384091198,10.599999999999966
1.0,297.5,308.4,1505.0,37.2,215.0,7998.000000000001,5862.840210129273,10.899999999999977
2.0,297.3,308.6,1688.0,29.4,166.0,4880.4,5196.948231274379,11.300000000000011
0.0,299.0,309.4,1693.0,30.1,84.0,2528.4,5336.445417069278,10.399999999999977
0.0,302.3,311.5,1387.0,47.3,2.0,94.6,6870.15000660079,9.199999999999989
1.0,301.2,310.8,1396.0,47.4,5.0,237.0,6929.348084169935,9.600000000000023
2.0,298.2,308.8,1470.0,43.3,61.0,2641.2999999999997,6665.517133121463,10.600000000000023
0.0,303.4,311.6,1497.0,42.8,58.0,2482.3999999999996,6709.562262124792,8.200000000000045
0.0,299.7,309.2,1631.0,35.1,177.0,6212.7,5995.007013065795,9.5
1.0,298.7,309.8,1475.0,40.5,59.0,2389.5,6255.696371460676,11.100000000000023
0.0,299.3,308.5,1510.0,45.4,72.0,3268.7999999999997,7178.958092473156,9.199999999999989
0.0,302.6,310.4,1365.0,66.8,80.0,5344.0,9548.556711320818,7.7999999999999545
0.0,299.4,308.6,1415.0,56.4,175.0,9870.0,8357.264777079568,9.200000000000045
1.0,301.1,311.1,1592.0,35.7,174.0,6211.8,5951.684450372792,10.0
1.0,300.9,311.1,1325.0,61.4,88.0,5403.2,8519.47567775992,10.200000000000045
0.0,303.4,312.0,1521.0,35.9,215.0,7718.5,5718.107036578391,8.600000000000023
0.0,300.2,309.8,1526.0,45.6,175.0,7980.0,7286.986991854598,9.600000000000023
1.0,298.5,309.6,1438.0,44.5,124.0,5518.0,6701.121849862148,11.100000000000023
0.0,303.5,312.8,1877.0,22.3,96.0,2140.8,4383.26526201911,9.300000000000011
1.0,298.2,308.0,1411.0,47.2,168.0,7929.6,6974.251915165244,9.800000000000011
0.0,304.1,313.2,1434.0,50.1,43.0,2154.3,7523.423254963765,9.099999999999966
0.0,298.3,309.0,1657.0,32.2,179.0,5763.8,5587.364422311495,10.699999999999989
0.0,298.7,309.5,1446.0,40.0,160.0,6400.0,6056.990636121121,10.800000000000011
0.0,299.7,309.2,1645.0,30.8,137.0,4219.6,5305.731112892682,9.5
0.0,300.4,310.8,1396.0,49.3,142.0,7000.599999999999,7207.10676264932,10.400000000000034
0.0,299.7,309.6,1399.0,51.3,144.0,7387.2,7515.600689256326,9.900000000000034
0.0,299.7,309.4,1445.0,42.9,55.0,2359.5,6491.629979745268,9.699999999999989
0.0,302.6,312.3,1647.0,31.8,52.0,1653.6000000000001,5484.655286490132,9.699999999999989
0.0,298.5,308.0,1624.0,29.8,160.0,4768.0,5067.9334929669585,9.5
2.0,302.7,312.0,1484.0,41.5,65.0,2697.5,6449.270838799366,9.300000000000011
1.0,302.4,310.1,1379.0,48.9,107.0,5232.3,7061.577718959528,7.7000000000000455
0.0,301.8,310.6,2672.0,11.8,124.0,1463.2,3301.7719910208248,8.800000000000011
2.0,303.8,312.9,1378.0,45.6,184.0,8390.4,6580.2543085030375,9.099999999999966
1.0,301.1,310.2,1850.0,27.7,44.0,1218.8,5366.363851106965,9.099999999999966
1.0,297.6,308.3,1567.0,34.6,71.0,2456.6,5677.716627028738,10.699999999999989
0.0,299.7,309.3,1417.0,54.6,131.0,7152.6,8101.9789580488605,9.600000000000023
2.0,304.1,313.3,1689.0,32.5,134.0,4355.0,5748.329157905924,9.199999999999989
0.0,299.8,310.4,1579.0,36.4,0.0,0.0,6018.830757355518,10.599999999999966
0.0,301.4,311.0,1470.0,40.6,86.0,3491.6,6249.884425051535,9.600000000000023
0.0,302.9,312.4,2030.0,19.1,192.0,3667.2000000000003,4060.2990652545686,9.5
1.0,302.8,312.3,1262.0,70.5,234.0,16497.0,9317.02133275125,9.5
1.0,300.7,310.8,1452.0,47.9,77.0,3688.2999999999997,7283.342744376433,10.100000000000023
0.0,303.5,312.2,1511.0,37.1,27.0,1001.7,5870.390504473399,8.699999999999989
0.0,300.2,309.3,1366.0,49.3,59.0,2908.7,7052.226244827344,9.100000000000023
0.0,301.7,310.5,1354.0,50.0,169.0,8450.0,7089.527421600967,8.800000000000011
1.0,298.0,308.7,2101.0,17.4,198.0,3445.2,3828.2819758114497,10.699999999999989
1.0,301.0,310.9,2047.0,17.9,178.0,3186.2,3837.067963265989,9.899999999999977
0.0,302.4,310.2,1642.0,28.3,88.0,2490.4,4866.180412753422,7.800000000000011
0.0,302.3,310.7,1612.0,33.4,139.0,4642.599999999999,5638.195391446577,8.399999999999977
0.0,300.1,309.3,1654.0,31.0,201.0,6231.0,5369.400724005435,9.199999999999989
0.0,304.1,313.3,1438.0,45.5,188.0,8554.0,6851.708857724219,9.199999999999989
1.0,298.5,309.7,1523.0,44.6,83.0,3701.8,7113.173142306986,11.199999999999989
0.0,300.6,310.5,1570.0,38.3,14.0,536.1999999999999,6296.903595100261,9.899999999999977
1.0,302.0,310.4,1828.0,26.3,82.0,2156.6,5034.548835034811,8.399999999999977
0.0,298.8,308.6,1599.0,33.0,101.0,3333.0,5525.747318399087,9.800000000000011
0.0,299.2,310.3,1429.0,40.1,23.0,922.3000000000001,6000.745655646352,11.100000000000023
0.0,301.8,310.6,1522.0,43.8,70.0,3066.0,6980.9958673949495,8.800000000000011
0.0,297.4,308.1,1435.0,45.7,110.0,5027.0,6867.469180869728,10.700000000000045
2.0,295.9,306.5,1594.0,33.2,55.0,1826.0000000000002,5541.853216736491,10.600000000000023
1.0,297.4,308.5,1638.0,32.2,84.0,2704.8,5523.296876129288,11.100000000000023
0.0,299.1,308.5,1371.0,55.5,159.0,8824.5,7968.178526932472,9.399999999999977
1.0,298.6,309.3,1510.0,40.8,177.0,7221.599999999999,6451.574673411998,10.699999999999989
1.0,304.2,313.4,1329.0,54.5,75.0,4087.5,7584.904223194517,9.199999999999989
0.0,298.3,308.5,1606.0,33.6,67.0,2251.2000000000003,5650.845537865033,10.199999999999989
0.0,296.7,307.8,1646.0,34.6,238.0,8234.800000000001,5963.957605672816,11.100000000000023
1.0,302.3,311.4,1418.0,41.3,62.0,2560.6,6132.744906974683,9.099999999999966
0.0,298.8,308.4,1484.0,39.2,8.0,313.6,6091.841370624944,9.599999999999966
0.0,298.8,308.2,1443.0,53.4,21.0,1121.3999999999999,8069.306394451527,9.399999999999977
0.0,300.9,311.3,1613.0,32.7,170.0,5559.000000000001,5523.453955761967,10.400000000000034
0.0,300.7,310.1,1351.0,46.9,165.0,7738.5,6635.242651916371,9.400000000000034
0.0,301.7,311.1,1469.0,37.2,128.0,4761.6,5722.599514073024,9.400000000000034
2.0,300.2,311.6,1662.0,28.8,162.0,4665.6,5012.473910655587,11.400000000000034
0.0,302.5,310.4,1415.0,48.2,117.0,5639.400000000001,7142.201458426155,7.899999999999977
0.0,300.4,311.2,1705.0,28.7,20.0,574.0,5124.304137147872,10.800000000000011
2.0,298.5,308.4,1612.0,36.1,174.0,6281.400000000001,6093.977653629385,9.899999999999977
0.0,302.5,312.0,2052.0,18.9,40.0,756.0,4061.3253188547405,9.5
1.0,299.7,309.0,1465.0,49.0,158.0,7742.0,7517.307621264777,9.300000000000011
0.0,301.5,310.6,1405.0,42.3,83.0,3510.8999999999996,6223.6521263940585,9.100000000000023
0.0,298.9,310.0,1482.0,41.1,82.0,3370.2000000000003,6378.501228289501,11.100000000000023
0.0,301.3,310.6,1529.0,41.8,176.0,7356.799999999999,6692.869933158719,9.300000000000011
0.0,297.6,308.6,1393.0,40.4,127.0,5130.8,5893.334602820117,11.0
1.0,297.5,308.5,1662.0,30.3,26.0,787.8000000000001,5273.540260168898,11.0
2.0,299.4,309.3,1534.0,37.5,39.0,1462.5,6024.003913258429,9.900000000000034
0.0,300.5,311.8,1596.0,34.8,87.0,3027.6,5816.218975149999,11.300000000000011
0.0,301.3,311.0,1542.0,35.1,204.0,7160.400000000001,5667.8729700474905,9.699999999999989
1.0,298.8,308.7,1446.0,45.5,49.0,2229.5,6889.826848587775,9.899999999999977
0.0,299.5,310.9,1496.0,38.5,162.0,6237.0,6031.439015871923,11.399999999999977
2.0,299.1,308.2,1450.0,46.1,112.0,5163.2,6999.992030973658,9.099999999999966
2.0,304.0,313.2,1271.0,68.6,161.0,11044.599999999999,9130.578280736207,9.199999999999989
1.0,297.4,308.4,1517.0,41.0,18.0,738.0,6513.254609177479,11.0
0.0,301.6,310.7,1638.0,33.8,196.0,6624.799999999999,5797.746410346891,9.099999999999966
1.0,303.9,313.0,1475.0,41.0,11.0,451.0,6332.9271908614255,9.100000000000023
0.0,303.6,312.7,1429.0,47.7,198.0,9444.6,7138.044084147905,9.099999999999966
0.0,301.3,310.4,1504.0,47.2,193.0,9109.6,7433.929752238504,9.099999999999966
0.0,299.1,310.5,1437.0,43.1,40.0,1724.0,6485.7866174095925,11.399999999999977
0.0,297.8,308.4,1612.0,32.1,183.0,5874.3,5418.744672617819,10.599999999999966
0.0,300.8,310.4,1570.0,35.2,23.0,809.6,5787.232546932878,9.599999999999966
0.0,298.5,308.8,1589.0,30.6,11.0,336.6,5091.8305410852645,10.300000000000011
0.0,298.8,308.5,1490.0,35.0,29.0,1015.0,5461.135229490257,9.699999999999989
2.0,298.9,310.1,1458.0,44.3,156.0,6910.799999999999,6763.786151325752,11.200000000000045
0.0,301.5,310.1,1541.0,42.2,52.0,2194.4,6809.9466193825,8.600000000000023
1.0,299.4,309.3,1485.0,47.1,209.0,9843.9,7324.466192211923,9.900000000000034
0.0,295.5,306.2,1448.0,48.9,65.0,3178.5,7414.912644708773,10.699999999999989
0.0,301.0,310.8,1527.0,45.3,8.0,362.4,7243.790092867736,9.800000000000011
1.0,297.2,308.5,1584.0,40.0,4.0,160.0,6635.043684381643,11.300000000000011
0.0,301.6,310.8,1564.0,34.1,150.0,5115.0,5584.955867943743,9.199999999999989
0.0,297.3,308.1,1458.0,45.7,202.0,9231.400000000001,6977.540115476003,10.800000000000011
2.0,297.4,309.3,1516.0,43.0,83.0,3569.0,6826.471396740381,11.900000000000034
0.0,302.1,311.4,1686.0,30.9,106.0,3275.3999999999996,5455.626970370963,9.299999999999955
0.0,298.9,308.2,1686.0,30.4,53.0,1611.1999999999998,5367.348216805089,9.300000000000011
1.0,300.4,310.6,1448.0,44.9,21.0,942.9,6808.375823055703,10.200000000000045
0.0,301.5,311.1,1426.0,52.1,121.0,6304.1,7780.112318713075,9.600000000000023
1.0,300.0,310.1,1314.0,53.5,199.0,10646.5,7361.694065156962,10.100000000000023
1.0,301.5,310.5,1503.0,38.2,200.0,7640.000000000001,6012.4428522932185,9.0
0.0,300.4,310.4,1298.0,61.4,19.0,1166.6,8345.871267722549,10.0
0.0,300.7,312.0,1401.0,51.1,50.0,2555.0,7497.002460747075,11.300000000000011
0.0,298.8,309.8,1508.0,36.3,69.0,2504.7,5732.401283152223,11.0
0.0,303.5,312.3,1404.0,48.6,193.0,9379.800000000001,7145.489658736914,8.800000000000011
1.0,299.5,309.0,1399.0,49.7,207.0,10287.900000000001,7281.19598939648,9.5
0.0,300.1,309.1,1478.0,46.9,116.0,5440.4,7258.984929335599,9.0
0.0,303.7,312.4,1513.0,40.1,135.0,5413.5,6353.483678791414,8.699999999999989
0.0,299.9,309.2,1333.0,50.8,61.0,3098.7999999999997,7091.244825584929,9.300000000000011
1.0,300.1,309.2,1687.0,27.7,95.0,2631.5,4893.5436847661895,9.099999999999966
1.0,297.6,308.6,1414.0,45.4,138.0,6265.2,6722.547511759631,11.0
1.0,300.3,311.6,1304.0,62.8,118.0,7410.4,8575.626410455083,11.300000000000011
0.0,302.3,312.0,1746.0,28.1,167.0,4692.7,5137.823457533819,9.699999999999989
1.0,299.1,308.3,1506.0,38.0,125.0,4750.0,5992.9021459878895,9.199999999999989
0.0,298.2,307.8,1515.0,46.7,74.0,3455.8,7408.975034593489,9.600000000000023
0.0,302.4,311.9,1452.0,43.1,137.0,5904.7,6553.4879390944525,9.5
0.0,296.9,307.9,1535.0,39.2,133.0,5213.6,6301.197105060169,11.0
1.0,298.1,307.9,1662.0,28.9,76.0,2196.4,5029.878333956473,9.799999999999955
0.0,300.8,312.0,1496.0,40.0,175.0,7000.0,6266.430146360441,11.199999999999989
1.0,303.0,312.3,1674.0,29.5,109.0,3215.5,5171.375667074159,9.300000000000011
0.0,298.9,308.2,1510.0,43.5,46.0,2001.0,6878.5171150348515,9.300000000000011
