Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Strain [minNm],Power (W),Temperature Difference (K)
1,300.3,311.5,1445,47.3,40,1892.0,7157.438182796065,11.199999999999989
0,304.2,313.3,1668,35.7,180,6426.000000000001,6235.810089963453,9.100000000000023
0,297.5,308.3,1437,42.3,29,1226.6999999999998,6365.400786924031,10.800000000000011
1,297.9,309.2,1529,38.1,96,3657.6000000000004,6100.438862520268,11.300000000000011
0,302.3,310.8,1465,43.8,7,306.59999999999997,6719.552526763207,8.5
0,299.6,310.1,1487,42.9,42,1801.8,6680.314034519872,10.5
1,302.4,310.4,1463,42.2,139,5865.8,6465.251073430627,8.0
2,303.8,312.5,1525,38.0,209,7942.0,6068.509809184284,8.699999999999989
2,299.4,309.3,1439,49.7,9,447.3,7489.378862574364,9.900000000000034
0,300.9,310.9,1601,34.0,181,6154.0,5700.315150183559,10.0
0,301.8,310.6,1452,48.4,110,5324.0,7359.369286593306,8.800000000000011
0,298.1,307.7,1523,37.7,80,3016.0,6012.704651681018,9.599999999999966
0,298.3,308.3,1444,43.8,176,7708.799999999999,6623.231296004145,10.0
0,303.0,311.2,1409,41.9,98,4106.2,6182.350654974866,8.199999999999989
2,295.6,306.1,1623,30.9,210,6489.0,5251.7690230795215,10.5
1,299.2,308.3,1582,45.5,107,4868.5,7537.832693268229,9.100000000000023
1,300.4,309.6,1563,34.0,6,204.0,5565.01722656896,9.200000000000045
0,300.1,311.1,1619,33.4,186,6212.4,5662.678870193555,11.0
0,298.9,310.0,1633,31.2,76,2371.2,5335.429635444617,11.100000000000023
0,297.0,308.2,1577,29.4,130,3822.0,4855.205782416881,11.199999999999989
0,301.7,311.2,1517,42.4,113,4791.2,6735.658425100612,9.5
0,301.1,310.5,1532,37.5,119,4462.5,6016.149931624454,9.399999999999977
0,297.5,308.8,1587,34.9,166,5793.4,5800.039772984011,11.300000000000011
0,296.4,307.2,1748,25.3,144,3643.2000000000003,4631.1683383138825,10.800000000000011
1,298.8,310.1,1501,48.7,192,9350.400000000001,7654.877963565474,11.300000000000011
0,300.3,309.6,1468,44.7,179,8001.3,6871.668443050027,9.300000000000011
0,299.6,311.0,1708,31.0,122,3782.0,5544.701594075746,11.399999999999977
0,297.6,309.1,1503,38.9,157,6107.3,6122.618506654612,11.5
0,301.3,310.8,1428,55.2,88,4857.6,8254.597529160254,9.5
0,298.8,309.7,1529,44.0,136,5984.0,7045.1262454302305,10.899999999999977
1,302.2,311.7,1393,42.5,53,2252.5,6199.671302471657,9.5
0,301.0,311.0,1634,31.2,182,5678.4,5338.69689180435,10.0
2,300.7,309.6,1403,51.3,174,8926.199999999999,7537.08918300688,8.900000000000034
0,300.4,310.5,1402,54.3,44,2389.2,7972.168349602531,10.100000000000023
2,303.0,312.5,1698,30.0,89,2670.0,5334.424325795469,9.5
0,302.1,310.7,1314,52.8,8,422.4,7265.372834397899,8.599999999999966
1,301.2,310.3,1357,54.5,49,2670.5,7744.706569507118,9.100000000000023
1,298.2,308.8,1626,40.4,20,808.0,6879.082601712497,10.600000000000023
0,298.7,308.5,1375,46.4,48,2227.2,6681.120376634293,9.800000000000011
1,303.3,311.4,1395,59.1,4,236.4,8633.567850962789,8.099999999999966
2,300.6,309.8,1913,22.5,157,3532.5,4507.400059737955,9.199999999999989
0,302.5,312.0,1495,38.8,186,7216.799999999999,6074.374115470984,9.5
0,298.4,308.0,1380,47.6,130,6188.0,6878.831274300212,9.600000000000023
2,296.1,306.9,1541,32.6,33,1075.8,5260.7644500443,10.799999999999955
0,298.9,308.5,1429,55.1,140,7714.0,8245.41360663626,9.600000000000023
0,300.5,310.6,1499,45.2,8,361.6,7095.266064181525,10.100000000000023
0,300.3,309.8,1450,55.0,135,7425.0,8351.400470792867,9.5
0,301.0,312.1,1675,30.7,200,6140.0,5384.951607640704,11.100000000000023
1,299.6,310.8,1603,35.4,202,7150.799999999999,5942.448167971237,11.199999999999989
0,299.2,309.1,1468,45.6,2,91.2,7010.024183514121,9.900000000000034
2,298.7,310.1,1435,45.6,37,1687.2,6852.441896010057,11.400000000000034
1,298.5,309.6,1572,33.0,127,4191.0,5432.442016587471,11.100000000000023
1,299.5,310.7,1424,41.3,101,4171.299999999999,6158.694462293334,11.199999999999989
0,298.4,308.2,1528,36.2,196,7095.200000000001,5792.426646786814,9.800000000000011
0,299.8,311.1,1820,24.9,174,4332.599999999999,4745.6898625127415,11.300000000000011
2,300.3,311.5,1464,41.0,29,1189.0,6285.698581302458,11.199999999999989
0,299.1,308.8,1502,46.7,197,9199.900000000001,7345.399671260344,9.699999999999989
0,299.0,309.4,1758,25.7,68,1747.6,4731.3013681593,10.399999999999977
0,297.9,307.7,1492,43.7,59,2578.3,6827.769921703864,9.800000000000011
0,298.8,308.7,1445,48.5,70,3395.0,7339.022238173556,9.899999999999977
2,300.6,312.1,1354,46.9,138,6472.2,6649.976721461706,11.5
1,300.1,309.2,1732,33.7,218,7346.6,6112.32455472635,9.099999999999966
1,300.4,309.8,1421,47.2,0,0.0,7023.679639581724,9.400000000000034
0,301.1,310.1,1457,39.6,215,8514.0,6042.036655090034,9.0
0,301.4,310.6,1555,43.3,212,9179.599999999999,7050.938191839372,9.200000000000045
1,297.7,309.6,1596,35.2,173,6089.6,5883.07206681839,11.900000000000034
0,300.6,310.6,1508,34.8,62,2157.6,5495.525197071553,10.0
0,302.0,311.1,1402,47.8,182,8699.6,7017.85722119707,9.100000000000023
0,303.5,312.9,1544,36.9,87,3210.2999999999997,5966.261440285448,9.399999999999977
0,303.1,311.1,1420,55.8,113,6305.4,8297.574516661361,8.0
0,300.7,311.8,1478,41.9,207,8673.3,6485.105939001313,11.100000000000023
1,300.2,311.6,1467,40.7,23,936.1,6252.491946954015,11.400000000000034
0,304.2,313.3,1464,45.9,48,2203.2,7036.916216628848,9.100000000000023
2,302.1,310.1,1615,29.9,176,5262.4,5056.759895095691,8.0
0,296.7,307.8,1400,47.5,3,142.5,6963.863715457375,11.100000000000023
2,301.6,310.8,1435,47.2,152,7174.400000000001,7092.878453764796,9.199999999999989
0,297.8,307.2,1498,38.1,188,7162.8,5976.754359748438,9.399999999999977
0,298.0,307.6,1281,50.8,122,6197.599999999999,6814.617120460835,9.600000000000023
2,298.0,309.4,1490,40.5,53,2146.5,6319.3136226958695,11.399999999999977
1,302.2,311.3,1510,37.1,10,371.0,5866.50540155846,9.100000000000023
0,301.6,310.7,1494,39.5,24,948.0,6179.826908876482,9.099999999999966
0,301.8,310.6,1395,50.5,131,6615.5,7377.244948792231,8.800000000000011
1,301.9,310.5,1590,40.3,130,5239.0,6710.127748802438,8.600000000000023
0,301.6,311.1,1325,49.2,104,5116.8,6826.680836250622,9.5
0,297.8,308.4,1737,27.5,146,4015.0,5002.200902678348,10.599999999999966
0,301.1,311.3,1630,29.5,51,1504.5,5035.44942492884,10.199999999999989
1,302.3,311.6,1608,39.9,136,5426.4,6718.735712673274,9.300000000000011
1,298.3,309.1,1632,32.7,0,0.0,5588.516339617811,10.800000000000011
1,299.2,309.0,1541,36.3,104,3775.2,5857.845077810064,9.800000000000011
0,304.2,313.6,1411,46.0,149,6854.0,6796.940425796637,9.400000000000034
0,298.2,308.4,1666,34.6,74,2560.4,6036.423676215621,10.199999999999989
2,297.4,309.0,1468,41.4,156,6458.4,6364.364061348346,11.600000000000023
1,298.8,309.6,1693,33.3,170,5660.999999999999,5903.775162405546,10.800000000000011
0,300.4,311.6,1517,39.0,45,1755.0,6195.534872144431,11.200000000000045
0,298.8,308.6,1872,22.5,82,1845.0,4410.79608564007,9.800000000000011
2,298.3,308.1,2636,12.8,84,1075.2,3533.3283135414167,9.800000000000011
0,302.2,311.1,1447,52.1,174,9065.4,7894.686202789494,8.900000000000034
1,300.2,310.4,1530,35.7,80,2856.0,5719.897744390937,10.199999999999989
0,298.1,310.0,1534,33.7,47,1583.9,5413.571516714907,11.899999999999977
0,299.6,309.4,1331,46.4,16,742.4,6467.324524581996,9.799999999999955
0,298.8,309.1,1350,52.5,111,5827.5,7422.012644105886,10.300000000000011
0,301.7,309.8,1491,39.3,114,4480.2,6136.190186918119,8.100000000000023
0,301.1,311.3,1622,35.6,34,1210.4,6046.853763825538,10.199999999999989
2,300.4,309.4,1487,38.9,185,7196.5,6057.440931068135,9.0
0,304.1,313.3,1883,24.5,190,4655.0,4831.088822812823,9.199999999999989
0,302.3,310.2,1394,55.4,57,3157.7999999999997,8087.2553604790355,7.899999999999977
1,302.1,311.4,1467,43.4,33,1432.2,6667.276425007473,9.299999999999955
0,298.6,309.4,1471,48.0,141,6768.0,7394.052469488936,10.799999999999955
0,300.7,311.9,1335,57.1,194,11077.4,7982.629853138985,11.199999999999989
2,298.0,307.8,1314,47.8,19,908.1999999999999,6577.364043261735,9.800000000000011
2,299.1,308.8,1553,32.6,90,2934.0,5301.7308182471115,9.699999999999989
0,298.7,308.5,1544,35.2,159,5596.8,5691.393027047366,9.800000000000011
0,300.5,309.8,1663,29.1,145,4219.5,5067.734525432231,9.300000000000011
0,300.3,311.8,1547,39.7,121,4803.700000000001,6431.458008453513,11.5
1,298.2,308.3,1560,33.0,181,5973.0,5390.972993560085,10.100000000000023
0,303.8,312.9,1819,23.7,16,379.2,4514.500059135068,9.099999999999966
1,303.4,311.5,1560,36.4,114,4149.599999999999,5946.40657471476,8.100000000000023
1,301.7,310.8,1516,40.4,48,1939.1999999999998,6413.70800996073,9.100000000000023
0,301.8,310.6,1372,54.7,95,5196.5,7859.050070122275,8.800000000000011
0,301.6,311.1,1907,21.5,102,2193.0,4293.56231978361,9.5
0,297.8,308.3,1498,47.3,160,7568.0,7419.960136905541,10.5
1,302.4,310.9,1469,41.6,124,5158.400000000001,6399.466123264457,8.5
0,298.8,309.5,1645,32.8,157,5149.599999999999,5650.259107236361,10.699999999999989
0,298.1,307.5,1391,57.4,161,9241.4,8361.181295921042,9.399999999999977
1,298.5,308.0,1713,25.8,154,3973.2000000000003,4628.131465415411,9.5
0,301.4,310.6,1481,37.6,77,2895.2000000000003,5831.382395691326,9.200000000000045
0,300.3,311.5,1552,38.9,23,894.6999999999999,6322.224831888195,11.199999999999989
0,297.4,308.8,1462,49.7,132,6560.400000000001,7609.084014651647,11.400000000000034
0,302.4,311.7,1495,36.8,215,7911.999999999999,5761.262047663201,9.300000000000011
0,298.1,309.3,1443,45.3,70,3171.0,6845.310480686408,11.199999999999989
0,300.2,309.8,1506,41.8,161,6729.799999999999,6592.192360586678,9.600000000000023
2,297.4,308.7,1623,33.8,127,4292.599999999999,5744.653494501224,11.300000000000011
1,297.8,309.3,2243,15.7,36,565.1999999999999,3687.7166485143307,11.5
1,298.6,309.6,1397,54.1,47,2542.7000000000003,7914.4782365071105,11.0
1,300.0,311.4,1466,39.0,125,4875.0,5987.247279211428,11.399999999999977
0,302.1,311.0,1740,30.8,182,5605.6,5612.141116372806,8.899999999999977
1,299.4,309.2,1470,44.4,135,5994.0,6834.848977149954,9.800000000000011
0,297.9,307.8,1451,38.2,80,3056.0,5804.427530723526,9.900000000000034
1,300.6,309.4,1452,39.4,78,3073.2,5990.891526689592,8.799999999999955
2,301.1,311.0,1339,52.8,194,10243.199999999999,7403.602911155849,9.899999999999977
1,297.9,308.8,1469,49.0,51,2499.0,7537.832693268229,10.900000000000034
0,298.2,308.2,1478,50.1,166,8316.6,7754.267483149542,10.0
2,298.8,310.1,1567,36.8,197,7249.599999999999,6038.727510828252,11.300000000000011
1,299.0,310.3,1635,34.5,168,5796.0,5906.979586912208,11.300000000000011
0,303.4,312.3,1287,54.8,54,2959.2,7385.633001177315,8.900000000000034
0,302.3,310.2,1548,35.3,170,6000.999999999999,5722.348186660735,7.899999999999977
0,301.2,309.9,1515,40.9,21,858.9,6488.802546357038,8.699999999999989
0,297.6,308.3,1502,43.2,139,6004.8,6794.8879185962915,10.699999999999989
1,300.1,309.1,1731,30.4,92,2796.7999999999997,5510.604841808784,9.0
0,301.5,310.9,1469,44.7,164,7330.8,6876.349416103875,9.399999999999977
0,301.5,310.6,1490,48.1,81,3896.1,7505.160129670896,9.100000000000023
1,299.0,308.2,1358,42.7,50,2135.0,6072.342552221663,9.199999999999989
2,298.4,309.4,1512,35.3,51,1800.3,5589.270321854672,11.0
0,302.9,312.5,1683,32.1,85,2728.5,5657.4114665110355,9.600000000000023
1,299.1,310.1,1412,44.4,24,1065.6,6565.174663765806,11.0
0,299.2,308.5,1366,49.7,74,3677.8,7109.4451190247255,9.300000000000011
0,298.0,308.2,1469,45.5,214,9737.0,6999.4160723205,10.199999999999989
1,302.1,311.5,1341,50.8,99,5029.2,7133.802934065559,9.399999999999977
0,297.4,308.3,1395,48.7,21,1022.7,7114.293643686766,10.900000000000034
2,297.1,308.0,1559,38.8,229,8885.199999999999,6334.4142113841235,10.899999999999977
1,298.7,309.9,1434,53.0,144,7632.0,7958.910828604382,11.199999999999989
1,297.5,308.1,1334,72.0,151,10872.0,10058.123039733082,10.600000000000023
0,297.7,308.7,1449,40.2,95,3819.0000000000005,6099.904791769159,11.0
1,298.1,307.7,1445,48.0,73,3504.0,7263.3622150996025,9.599999999999966
1,298.6,310.2,1328,50.5,12,606.0,7022.925657344863,11.599999999999966
2,298.8,309.8,1563,38.8,65,2522.0,6350.666717378695,11.0
0,298.8,308.9,1402,37.9,2,75.8,5564.367964087217,10.099999999999966
1,298.9,308.5,1456,50.0,156,7800.0,7623.598172711232,9.600000000000023
1,299.6,309.2,1867,23.4,225,5265.0,4574.975717716672,9.599999999999966
0,299.9,311.3,1522,45.7,153,6992.1,7283.824455249984,11.400000000000034
0,300.0,311.2,1351,44.1,206,9084.6,6239.108762249721,11.199999999999989
1,300.9,312.1,1297,48.6,76,3693.6,6600.925988163658,11.200000000000045
0,298.8,309.9,1441,41.6,62,2579.2000000000003,6277.488552501077,11.099999999999966
0,299.8,309.6,1374,51.6,137,7069.2,7424.463086375687,9.800000000000011
2,299.7,309.3,1494,37.8,214,8089.2,5913.85967482357,9.600000000000023
0,301.9,311.2,1657,29.1,23,669.3000000000001,5049.450456188339,9.300000000000011
0,300.5,310.0,1521,45.1,86,3878.6,7183.471513918814,9.5
1,301.9,310.9,1641,33.2,3,99.60000000000001,5705.257922625208,9.0
0,297.4,308.0,1423,38.0,154,5852.0,5662.616038340482,10.600000000000023
1,300.7,310.6,1609,27.6,108,2980.8,4650.436773255899,9.900000000000034
0,301.6,310.6,1834,23.5,146,3431.0,4513.316725902217,9.0
1,300.1,309.0,1612,33.0,34,1122.0,5570.672093345421,8.899999999999977
2,295.7,306.2,2161,16.5,105,1732.5,3733.939948424149,10.5
2,300.7,310.2,1479,52.3,9,470.7,8100.251082089386,9.5
1,303.6,312.8,2659,11.4,26,296.40000000000003,3174.328049040199,9.199999999999989
2,297.9,308.0,1800,24.8,44,1091.2,4674.689868541612,10.100000000000023
0,301.9,310.8,1525,43.2,62,2678.4,6898.937467283186,8.900000000000034
1,297.3,308.6,1431,53.0,160,8480.0,7942.2603875403565,11.300000000000011
1,298.0,307.5,1427,45.1,95,4284.5,6739.522584064528,9.5
2,300.5,310.6,1411,47.2,201,9487.2,6974.251915165244,10.100000000000023
1,303.7,312.7,1469,48.5,147,7129.5,7460.91603313284,9.0
1,298.1,308.5,1372,51.1,116,5927.6,7341.81825563525,10.399999999999977
0,297.3,308.6,1486,42.6,105,4473.0,6629.137490192894,11.300000000000011
1,304.0,312.7,1456,51.2,160,8192.0,7806.5645288563,8.699999999999989
1,300.0,311.5,1451,49.0,115,5635.0,7445.46986925269,11.5
0,300.5,311.5,1661,35.9,110,3949.0,6244.428525809799,11.0
1,298.9,310.1,1484,37.9,73,2766.7,5889.816019048097,11.200000000000045
1,303.8,312.5,1448,44.3,195,8638.5,6717.395299807743,8.699999999999989
0,300.2,310.6,1431,42.3,113,4779.9,6338.822913074661,10.400000000000034
1,298.1,309.0,1976,19.3,158,3049.4,3993.6763570474413,10.899999999999977
0,301.6,310.8,1355,57.8,195,11271.0,8201.546501216633,9.199999999999989
0,303.0,312.6,1451,42.1,125,5262.5,6397.026152970168,9.600000000000023
0,297.8,308.8,1548,36.9,64,2361.6,5981.71807614111,11.0
1,299.2,308.5,1474,47.2,132,6230.400000000001,7285.646578989065,9.300000000000011
1,302.2,311.3,1931,21.9,101,2211.8999999999996,4428.48325227978,9.100000000000023
0,301.4,310.8,1362,53.2,4,212.8,7587.825904362357,9.400000000000034
1,296.7,307.4,1533,32.5,182,5915.0,5217.399999449249,10.699999999999989
1,302.1,311.3,1511,45.0,204,9180.0,7120.4197493612655,9.199999999999989
0,302.4,311.9,1290,70.0,139,9730.0,9456.193887305277,9.5
0,298.8,309.1,1489,49.1,128,6284.8,7656.050824822814,10.300000000000011
0,301.4,310.4,1689,30.6,110,3366.0,5412.272991751423,9.0
0,302.6,312.3,1534,34.3,31,1063.3,5509.955579327042,9.699999999999989
0,297.5,308.6,1671,29.4,136,3998.3999999999996,5144.609297665573,11.100000000000023
0,300.8,312.1,1512,37.1,169,6269.900000000001,5874.275607388339,11.300000000000011
1,300.1,309.2,1385,46.1,120,5532.0,6686.1992847575975,9.099999999999966
0,296.5,307.3,1579,34.5,166,5727.0,5704.661020021026,10.800000000000011
0,300.3,311.4,1343,57.7,142,8193.4,8114.8490159530675,11.099999999999966
0,301.3,310.5,1503,48.6,72,3499.2000000000003,7649.338288519644,9.199999999999989
0,301.7,310.1,1500,39.6,56,2217.6,6220.353454107791,8.400000000000034
0,300.6,310.1,1485,49.9,19,948.1,7759.890933999469,9.5
2,297.7,307.4,1432,40.2,132,5306.400000000001,6028.339311120382,9.699999999999989
2,302.2,310.9,1415,48.4,185,8954.0,7171.837149125019,8.699999999999989
1,298.7,309.8,1435,48.8,71,3464.7999999999997,7333.315011519534,11.100000000000023
0,297.8,307.8,1396,42.5,23,977.5,6213.023071249414,10.0
1,300.6,310.9,1702,30.3,91,2757.3,5400.460603373926,10.299999999999955
1,298.1,308.6,1551,42.8,0,0.0,6951.5905601573495,10.5
0,300.5,309.8,1379,54.2,207,11219.400000000001,7826.942993202587,9.300000000000011
0,301.9,310.5,1340,55.7,204,11362.800000000001,7816.073082621166,8.600000000000023
0,299.4,308.7,1459,47.6,96,4569.6,7272.619441452181,9.300000000000011
0,299.0,310.2,1516,35.3,102,3600.6,5604.056751277569,11.199999999999989
0,297.6,308.3,1816,28.8,106,3052.8,5476.926968562302,10.699999999999989
1,302.6,312.3,1566,36.6,46,1683.6000000000001,6002.075596536372,9.699999999999989
0,299.0,310.3,1868,24.0,221,5304.0,4694.796061524587,11.300000000000011
0,298.5,310.0,1492,41.2,19,782.8000000000001,6437.165235107534,11.5
0,302.1,310.8,1565,35.3,6,211.79999999999998,5785.190511708043,8.699999999999989
1,300.1,311.4,1575,29.8,210,6258.0,4915.021706541231,11.299999999999955
0,298.2,308.2,1988,21.4,41,877.4,4455.1134860067095,10.0
0,300.2,311.6,1511,35.7,160,5712.0,5648.866334493272,11.400000000000034
2,300.3,311.6,1463,41.6,102,4243.2,6373.32807238659,11.300000000000011
0,300.1,309.3,1841,23.0,125,2875.0,4434.148591031754,9.199999999999989
0,304.0,313.2,1584,38.7,104,4024.8,6419.40476463924,9.199999999999989
1,303.5,312.0,1475,42.9,85,3646.5,6626.404304584271,8.5
0,297.4,308.8,1620,33.4,186,6212.4,5666.176510014551,11.400000000000034
0,301.9,310.9,1567,39.0,214,8346.0,6399.738394627768,9.0
2,304.2,313.5,1546,41.4,58,2401.2,6702.525094580751,9.300000000000011
0,300.2,309.4,1558,38.3,51,1953.3,6248.774395647266,9.199999999999989
0,300.2,309.8,1398,54.8,39,2137.2,8022.622327619182,9.600000000000023
0,299.3,308.5,1485,44.7,78,3486.6000000000004,6951.244984965456,9.199999999999989
1,298.1,308.8,1394,47.9,70,3353.0,6992.410320702993,10.699999999999989
2,302.0,310.6,1438,43.2,12,518.4000000000001,6505.358739641457,8.600000000000023
0,300.5,310.3,1683,31.5,8,252.0,5551.665457791202,9.800000000000011
0,298.4,308.0,1508,47.9,25,1197.5,7564.243015509408,9.600000000000023
0,295.5,306.0,1597,37.2,16,595.2,6221.233100050796,10.5
0,303.6,313.0,1617,30.9,122,3769.7999999999997,5232.353980480336,9.399999999999977
0,297.5,308.8,1477,39.0,127,4953.0,6032.172054157762,11.300000000000011
0,297.5,309.4,1503,40.6,144,5846.400000000001,6390.187952960855,11.899999999999977
0,298.5,309.5,1561,34.8,35,1218.0,5688.6703134142535,11.0
0,299.7,309.3,1574,35.8,6,214.79999999999998,5900.874425188732,9.600000000000023
0,298.6,309.4,1447,40.2,173,6954.6,6091.485323457538,10.799999999999955
1,301.7,310.7,1659,29.9,73,2182.7,5194.529204931115,9.0
0,300.8,310.6,1360,48.8,91,4440.8,6950.04070778158,9.800000000000011
2,302.6,312.0,1657,29.3,37,1084.1000000000001,5084.154583034993,9.399999999999977
1,297.2,308.1,1554,41.3,147,6071.099999999999,6720.9348275307875,10.900000000000034
1,302.5,310.4,1580,35.6,176,6265.6,5890.276785970623,7.899999999999977
1,300.5,311.3,1507,43.4,41,1779.3999999999999,6849.069919895203,10.800000000000011
0,297.4,308.3,1336,53.7,61,3275.7000000000003,7512.930335500774,10.900000000000034
0,297.9,307.8,1538,38.5,123,4735.5,6200.770859900414,9.900000000000034
0,298.1,307.9,1698,33.3,40,1332.0,5921.21100163297,9.799999999999955
1,300.5,311.9,1676,35.2,97,3414.4,6177.962897235353,11.399999999999977
1,298.7,309.1,1423,49.5,200,9900.0,7376.3024709961555,10.400000000000034
1,297.0,308.1,1355,51.4,76,3906.4,7293.416784818944,11.100000000000023
0,299.1,310.4,1519,45.3,92,4167.599999999999,7205.839653612373,11.299999999999955
1,298.3,307.8,1457,52.5,98,5145.0,8010.275868490575,9.5
1,299.9,311.4,1480,44.9,108,4849.2,6958.837167211631,11.5
1,298.0,308.2,1373,51.2,215,11008.0,7361.547457499795,10.199999999999989
0,301.4,310.6,1347,53.3,104,5543.2,7518.365290791484,9.200000000000045
1,295.6,306.1,1651,28.1,110,3091.0,4858.274071241888,10.5
2,300.2,309.7,1483,43.8,108,4730.4,6802.113581699548,9.5
0,296.9,308.1,1422,48.7,215,10470.5,7251.989649693608,11.200000000000045
0,304.1,313.6,1611,31.4,144,4521.599999999999,5297.290700630037,9.5
1,300.8,310.8,1520,38.0,45,1710.0,6048.613055711548,10.0
2,298.6,308.8,1566,39.1,36,1407.6000000000001,6412.053437829841,10.199999999999989
0,298.0,308.6,1532,42.6,54,2300.4,6834.34632232538,10.600000000000023
1,301.0,311.1,1420,47.4,167,7915.8,7048.47727759406,10.100000000000023
0,300.5,309.9,1443,48.3,122,5892.599999999999,7298.642300599415,9.399999999999977
1,303.8,313.1,2117,18.6,22,409.20000000000005,4123.4660215427475,9.300000000000011
0,299.5,309.3,1333,54.1,147,7952.7,7551.896556380801,9.800000000000011
0,297.4,308.5,1399,61.5,61,3751.5,9009.930650862847,11.100000000000023
0,299.0,310.3,1475,42.4,93,3943.2,6549.173485183522,11.300000000000011
0,301.7,310.9,1557,39.4,2,78.8,6424.117153619623,9.199999999999989
0,298.3,310.0,1507,44.7,73,3263.1000000000004,7054.22639215013,11.699999999999989
2,300.4,310.7,1656,36.3,127,4610.099999999999,6294.997695557084,10.300000000000011
2,297.7,309.4,1608,30.2,135,4077.0,5085.358860218869,11.699999999999989
0,297.8,309.7,1394,42.9,206,8837.4,6262.513627518966,11.899999999999977
0,298.1,308.4,1592,38.2,211,8060.200000000001,6368.469075749037,10.299999999999955
1,298.9,309.3,1581,30.7,65,1995.5,5082.7513383163905,10.400000000000034
2,300.4,309.9,2563,12.8,81,1036.8,3435.478174357607,9.5
0,301.0,310.8,1549,41.4,121,5009.4,6715.531288166614,9.800000000000011
0,301.9,309.8,1507,44.7,131,5855.700000000001,7054.22639215013,7.900000000000034
0,302.6,312.3,1321,53.4,42,2242.7999999999997,7387.078133797967,9.699999999999989
1,298.6,309.1,1587,37.3,203,7571.9,6198.896376283772,10.5
0,302.6,311.5,1442,59.8,169,10106.199999999999,9030.152035576453,8.899999999999977
0,297.7,307.6,1844,21.9,61,1335.8999999999999,4228.960702850292,9.900000000000034
1,299.7,311.1,1618,30.3,125,3787.5,5133.927882643368,11.400000000000034
1,300.2,311.6,1751,28.0,162,4536.0,5134.200154006679,11.400000000000034
1,303.5,313.0,1492,46.1,89,4102.900000000001,7202.7504208363425,9.5
1,301.3,311.0,1463,50.2,214,10742.800000000001,7690.891087351125,9.699999999999989
0,302.2,311.4,1499,37.7,55,2073.5,5917.95421724875,9.199999999999989
0,302.1,311.4,1446,39.7,95,3771.5000000000005,6011.5632063502135,9.299999999999955
0,298.5,308.8,1305,58.7,26,1526.2,8021.899761308858,10.300000000000011
1,297.8,308.4,1579,36.6,152,5563.2,6051.9012560223055,10.599999999999966
1,298.9,308.7,1772,28.4,177,5026.8,5270.000732445854,9.800000000000011
1,299.6,309.3,1577,39.8,48,1910.3999999999999,6572.693542183397,9.699999999999989
0,298.9,310.3,1364,54.0,95,5130.0,7713.238283093659,11.400000000000034
1,302.5,310.5,1918,21.6,131,2829.6000000000004,4338.413790901361,8.0
0,298.6,309.6,1387,57.6,50,2880.0,8366.186900215764,11.0
1,297.1,307.9,1980,20.3,159,3227.7000000000003,4209.105837279605,10.799999999999955
0,303.4,311.5,1879,21.3,78,1661.4,4191.1673432276075,8.100000000000023
0,298.6,308.2,1325,54.0,41,2214.0,7492.698478811656,9.599999999999966
0,303.8,313.2,1336,47.8,176,8412.8,6687.487337745568,9.399999999999977
1,303.6,311.8,1421,44.8,101,4524.799999999999,6666.543386721636,8.199999999999989
1,299.7,309.6,1477,42.7,163,6960.1,6604.455043911191,9.900000000000034
0,299.3,308.9,1376,60.3,163,9828.9,8688.891297592507,9.599999999999966
0,298.7,310.2,1363,45.5,28,1274.0,6494.3526933783805,11.5
1,298.3,308.5,1434,46.2,148,6837.6,6937.767552481556,10.199999999999989
0,300.8,309.7,1373,45.4,179,8126.599999999999,6527.622159579896,8.899999999999977
0,300.2,311.5,1500,40.8,17,693.5999999999999,6408.849013323177,11.300000000000011
2,297.9,309.2,1577,34.7,5,173.5,5730.463967682511,11.300000000000011
0,300.2,310.5,1416,46.7,90,4203.0,6924.824190748765,10.300000000000011
0,297.4,308.5,1495,37.8,211,7975.799999999999,5917.818081567092,11.100000000000023
0,295.7,306.1,1343,54.4,119,6473.599999999999,7650.741533238247,10.400000000000034
1,297.4,308.9,1323,57.3,163,9339.9,7938.584724135655,11.5
0,300.4,311.7,1373,47.2,3,141.60000000000002,6786.426562382624,11.300000000000011
0,299.2,310.3,1352,48.9,238,11638.199999999999,6923.316226275043,11.100000000000023
1,299.9,309.4,1483,38.1,193,7353.3,5916.907019697553,9.5
0,301.2,311.0,1544,39.3,217,8528.099999999999,6354.310964856859,9.800000000000011
0,301.5,310.7,1424,51.1,22,1124.2,7620.079588939212,9.199999999999989
0,301.8,311.0,1322,53.0,166,8798.0,7337.294362214082,9.199999999999989
1,303.7,312.4,1546,33.7,149,5021.3,5455.920185685299,8.699999999999989
0,298.0,307.5,1644,32.8,215,7051.999999999999,5646.824299268437,9.5
0,298.4,309.3,1409,43.1,166,7154.6,6359.410816931187,10.900000000000034
0,297.1,307.8,1477,36.6,177,6478.2,5660.961466209593,10.699999999999989
1,297.2,308.5,1364,55.6,163,9062.800000000001,7941.778676666806,11.300000000000011
1,297.6,308.8,1683,31.6,79,2496.4,5569.289792577842,11.199999999999989
0,297.4,308.6,1439,46.4,114,5289.599999999999,6992.096161437634,11.200000000000045
1,297.5,308.6,1486,45.9,78,3580.2,7142.662225348681,11.100000000000023
1,297.3,308.3,1544,41.7,6,250.20000000000002,6742.360489428271,11.0
