Type,Rotational speed _rpm_,Tool wear _min_,Strain _minNm_,Power _W_,Temperature Difference _K_
0,1192,135,9301.5,8600.507824271514,8.800000000000011
0,1947,137,3425.0,5097.23408044944,8.800000000000011
0,2080,31,595.1999999999999,4182.088140458733,9.199999999999989
0,1450,56,2469.6,6696.304741126644,9.0
2,1748,175,4392.5,4594.558311924049,8.699999999999989
1,1505,166,6656.6,6319.889581349027,9.700000000000045
1,1390,94,4897.400000000001,7583.699946010641,11.299999999999955
1,1836,18,410.40000000000003,4383.652725113055,10.900000000000034
0,1621,36,1227.6000000000001,5788.499655969826,9.599999999999966
2,1530,184,7728.0,6729.291463989337,10.199999999999989
0,1492,187,8658.1,7233.998795764049,9.399999999999977
0,1478,180,7110.0,6113.644023640857,9.0
1,1521,15,598.5,6355.222026726401,10.599999999999966
2,1430,162,6625.8,6124.74431768354,10.800000000000011
0,1356,96,4358.4,6446.799452578543,11.099999999999966
0,1485,46,1738.8,5878.234014131861,11.399999999999977
0,1452,185,9046.5,7435.395828810179,11.100000000000023
1,1263,146,8876.8,8041.471883540721,11.5
0,1578,219,6876.599999999999,5188.780090375046,10.899999999999977
0,1503,154,6160.0,6295.751677793945,9.0
2,1531,62,2281.6,5899.994779245727,10.5
1,1541,28,1016.3999999999999,5857.845077810064,9.800000000000011
0,1497,83,3170.6000000000004,5988.441084419793,10.0
0,1793,200,5060.0,4750.391779517614,9.399999999999977
0,1450,165,7689.0,7075.913853435411,8.399999999999977
1,1341,194,8982.199999999999,6501.871571795971,9.399999999999977
0,1534,90,3393.0000000000005,6056.13193412914,11.100000000000023
0,1645,33,1003.1999999999999,5236.825514023946,10.5
0,1540,28,1024.8,5902.4242775645025,9.0
0,1537,15,565.5,6067.975738433173,9.800000000000011
0,1815,190,5130.0,5131.7915996389265,9.199999999999989
1,1503,68,2611.2,6043.921610682187,9.0
1,1555,142,5339.2,6122.754642336267,9.600000000000023
0,1466,8,330.4,6340.341349523896,9.0
0,1446,173,7906.1,6920.11180176838,9.199999999999989
0,1496,21,819.0,6109.76939270143,9.100000000000023
1,1288,79,4890.099999999999,8349.012860376139,11.0
1,1457,193,6774.3,5355.441580647985,9.700000000000045
1,1491,41,1713.8,6526.533074126652,9.400000000000034
1,2157,94,1616.8,3885.144802841425,7.599999999999966
1,1367,47,2223.1,6771.0851182575925,10.199999999999989
2,1585,37,1709.4,7668.3135081473265,10.800000000000011
0,1384,99,5039.099999999999,7377.045981257503,9.400000000000034
0,1499,142,5438.599999999999,6012.139165003371,10.300000000000011
0,1623,61,2250.9,6271.529998434768,10.699999999999989
0,1341,51,2779.5,7653.390943042775,11.200000000000045
0,1430,93,3803.7,6124.74431768354,11.299999999999955
0,1822,122,2867.0,4483.785754958472,11.100000000000023
0,1366,74,3729.6,7209.578148870144,11.400000000000034
2,1542,84,3116.4,5990.828694836521,9.5
0,1446,75,2820.0,5693.571197953855,8.699999999999989
0,2142,144,2390.4,3723.541276740767,11.399999999999977
1,1886,117,2445.2999999999997,4127.780475453676,9.300000000000011
0,1575,54,2068.2,6316.957428205676,9.399999999999977
2,1603,148,4810.0,5455.637442346475,9.400000000000034
0,1442,152,6642.400000000001,6598.957256767409,8.699999999999989
0,1677,46,1403.0,5356.258394737918,9.300000000000011
0,1725,167,4475.6,4841.194279181871,11.099999999999966
1,1518,105,4452.0,6740.098542717685,9.299999999999955
0,1483,46,1955.0,6600.224365804356,9.800000000000011
1,1618,173,6072.3,5947.223388804694,10.5
1,1513,157,6405.599999999999,6464.392371438645,11.400000000000034
0,1480,18,862.1999999999999,7423.79287994292,11.900000000000034
1,1402,22,1058.2,7061.9023502004,9.900000000000034
0,1631,144,4305.599999999999,5106.857825944936,9.699999999999989
1,1258,168,9223.199999999999,7232.386111535206,8.899999999999977
1,1343,140,6930.0,6961.612240722302,9.199999999999989
1,1335,69,3567.3,7227.705138481358,10.599999999999966
0,1364,125,6562.5,7498.981664118836,11.5
0,1675,12,385.20000000000005,5630.519433396306,9.899999999999977
1,1768,149,3561.1,4424.954196532247,8.800000000000011
1,1323,88,4549.6,7162.7370024051215,10.799999999999955
0,1492,149,6645.400000000001,6968.387608878544,11.100000000000023
1,1647,6,189.60000000000002,5450.160599153717,9.300000000000011
2,1984,132,2534.4,3989.0686878221754,10.900000000000034
0,1461,0,0.0,7634.478555268163,8.800000000000011
2,1560,53,1764.8999999999999,5439.981838956085,9.699999999999989
1,1724,119,3046.4,4621.743560353113,8.5
2,1566,192,8947.2,7641.986961710244,9.699999999999989
2,2540,98,1303.4,3537.642767452346,11.100000000000023
0,1794,7,182.70000000000002,4903.334981869877,9.199999999999989
1,1561,58,2627.3999999999996,7405.079459703036,11.100000000000023
1,1636,51,1871.7,6287.499761090517,9.699999999999989
0,1429,113,5175.4,6853.719477022516,11.099999999999966
0,1661,106,3413.2000000000003,5600.852326770908,9.600000000000023
1,1426,53,2411.5,6794.531871428885,10.699999999999989
1,2023,74,1413.4,4046.2980339950705,9.300000000000011
0,1472,31,1243.1000000000001,6181.313929399182,10.800000000000011
0,1270,208,14040.0,8977.101007632833,10.699999999999989
1,1842,133,3591.0,5208.13230112116,11.100000000000023
1,1659,94,3261.8,6028.43355889999,8.199999999999989
1,1644,195,7254.000000000001,6404.32511990201,9.400000000000034
0,1553,128,5465.6,6944.291593225511,9.300000000000011
1,1280,71,4551.099999999999,8592.046468057846,11.099999999999966
0,1674,0,0.0,5399.266798165563,8.600000000000023
0,1436,43,2158.6,7548.953931261937,10.0
0,1418,208,8715.199999999999,6221.84047463049,9.699999999999989
0,1393,29,1102.0,5543.23551750407,9.899999999999977
0,1479,173,8009.9,7170.967975157526,10.300000000000011
0,1464,65,2294.5,5411.833168779921,11.199999999999989
2,1383,184,8206.4,6459.30299133983,10.600000000000023
0,1407,5,210.5,6203.043278586511,9.0
1,1498,46,1591.6000000000001,5427.708683656062,10.800000000000011
2,1452,123,7170.9,8864.69482248739,8.100000000000023
1,1480,157,5981.7,5904.937551687375,10.899999999999977
0,1395,123,6629.7,7873.930747324778,9.0
1,1388,190,8151.0,6235.558762551165,10.099999999999966
0,1634,62,2281.6,6296.924539051285,9.800000000000011
0,1412,27,1304.1,7141.845411258748,10.0
0,1363,25,1100.0,6280.253154036236,11.0
0,1462,22,853.5999999999999,5940.290941015773,8.700000000000045
0,1541,23,966.0,6777.67199085462,9.5
0,1462,27,1371.6,7777.494324835082,9.900000000000034
1,1456,209,8234.6,6007.3953600964505,9.300000000000011
0,1505,14,469.0,5279.708253745446,11.300000000000011
0,1713,141,4723.5,6009.395507419235,9.400000000000034
0,1412,142,7440.8,7748.089017597483,10.5
0,1371,167,8734.1,7508.7520172715,11.400000000000034
2,1339,123,6568.2,7487.734762418984,11.300000000000011
0,1683,122,4001.5999999999995,5780.781810017506,9.600000000000023
1,1488,198,9167.4,7214.604697115888,11.0
1,1475,179,8556.199999999999,7383.266334711612,8.700000000000045
0,1758,200,4880.0,4491.9748398088295,9.199999999999989
0,1462,148,7740.4,8007.144747812496,11.0
1,1441,131,5724.700000000001,6594.381003468679,9.5
0,1590,5,168.0,5594.548197512704,11.399999999999977
0,1481,153,5829.3,5908.927374357434,8.899999999999977
2,1457,74,3492.8,7201.619447481051,11.699999999999989
0,1401,38,2242.0,8656.030238435957,9.900000000000034
1,1434,193,8569.199999999999,6667.46492056669,11.200000000000045
0,1346,138,7921.2,8090.690168446961,9.5
0,1429,220,8294.0,5641.598783487967,10.5
0,1465,215,10126.5,7225.820182889203,11.099999999999966
0,1569,73,2978.3999999999996,6703.656067936044,9.800000000000011
0,1423,124,5108.8,6139.467915253365,9.400000000000034
0,1540,206,9620.2,7531.235348695691,10.100000000000023
1,1624,186,5747.4,5255.004863512719,10.699999999999989
1,1473,121,5118.299999999999,6524.868030020249,9.300000000000011
1,1489,27,1201.5,6938.783334106217,8.099999999999966
0,1532,115,4577.0,6385.140460764087,9.699999999999989
0,2497,5,65.0,3399.307970939276,9.300000000000011
0,1553,135,5467.5,6586.5060778836805,11.0
0,1486,66,2402.4,5664.333442324444,10.199999999999989
1,1551,112,4356.8,6318.15123341404,11.0
0,1324,131,6261.799999999999,6627.420086208932,9.0
0,1374,119,5402.599999999999,6532.3764364623285,10.5
1,1651,92,2833.6,5325.083323638795,9.599999999999966
0,1425,7,315.7,6730.076862152735,9.300000000000011
0,1410,191,8977.0,6939.7781717798525,10.699999999999989
0,1463,116,5092.4,6725.699576388733,11.599999999999966
0,1483,78,3510.0,6988.472857910495,9.100000000000023
0,1622,79,2994.1,6437.521282274941,11.099999999999966
1,1477,166,7337.200000000001,6836.461661378797,10.800000000000011
1,1246,165,8728.5,6902.435107104181,11.100000000000023
0,1435,173,8252.1,7168.014878063152,9.400000000000034
0,1644,186,6491.4,6008.358781843551,9.0
0,2004,12,235.20000000000002,4113.224429492045,11.5
1,1486,91,3148.6,5384.229041330379,11.0
0,1690,148,4528.8,5415.477416258085,11.400000000000034
2,1469,96,4195.200000000001,6722.516095833095,11.100000000000023
1,1506,158,6241.0,6229.4640728032,9.400000000000034
0,1464,30,1251.0,6393.015386349086,9.299999999999955
1,1457,192,7526.400000000001,5981.005981806296,8.199999999999989
0,1258,139,7978.599999999999,7561.729741386535,10.399999999999977
2,1542,28,1136.8,6556.001213217324,10.800000000000011
0,1450,168,7274.4,6574.829825187839,10.0
0,1763,184,4876.0,4892.454599312945,9.400000000000034
1,1589,52,1820.0,5823.989180979877,8.699999999999989
1,1592,142,4998.400000000001,5868.327525297543,10.699999999999989
0,1413,86,3620.6,6229.495488729737,9.699999999999989
0,1499,137,5178.599999999999,5933.651708541186,8.399999999999977
0,1327,189,10678.5,7851.415999974051,10.699999999999989
2,1490,159,6852.900000000001,6724.997954029431,11.400000000000034
0,1333,131,6432.1,6853.939388508268,10.399999999999977
0,1489,96,3792.0,6159.1447572403495,10.899999999999977
0,1447,140,7056.0,7637.086077170644,9.699999999999989
1,1544,170,7190.999999999999,6839.372870571123,10.799999999999955
0,1546,55,2200.0,6475.869656599761,9.300000000000011
0,1430,95,3980.5,6274.4935675046545,11.0
0,1698,48,1478.4,5476.675641150015,11.099999999999966
0,1306,172,10268.4,8164.810811120657,9.399999999999977
0,1699,87,2862.2999999999997,5853.530623899134,11.100000000000023
1,1506,98,3988.6000000000004,6418.71361425545,11.0
2,1420,176,6899.200000000001,5829.120448980742,9.599999999999966
1,1650,38,1284.3999999999999,5840.220743023425,11.199999999999989
0,1552,113,4113.2,5915.912182023914,8.799999999999955
1,1628,121,4452.799999999999,6273.802417120864,10.600000000000023
0,1389,69,3098.1,6530.962719768213,9.800000000000011
1,1410,33,1659.8999999999999,7427.03919235163,9.799999999999955
1,1576,109,4316.400000000001,6535.5180291159195,9.400000000000034
0,1614,84,2654.4,5340.958838514936,9.399999999999977
2,1598,148,5609.2,6342.268193018098,9.099999999999966
0,1427,0,0.0,6425.708893897444,9.199999999999989
0,1436,108,5367.6,7473.765147086021,9.0
2,1397,34,1686.4,7256.157495947368,9.199999999999989
0,1359,194,11019.199999999999,8083.443561392681,9.0
1,1540,38,1512.3999999999999,6418.483230794186,10.0
1,1540,45,1741.5000000000002,6241.087965621484,10.699999999999989
0,1889,148,3374.4,4510.196077199651,9.400000000000034
0,1527,189,6123.599999999999,5180.988940594142,10.099999999999966
1,1671,234,7137.0,5337.09467955102,9.800000000000011
1,1387,116,6043.6,7567.332248285438,8.5
2,1488,54,2311.2,6669.224212452699,9.100000000000023
1,1420,5,247.5,7360.7515873608845,9.600000000000023
2,1618,160,4720.0,4998.378631616481,10.0
0,1409,154,7992.599999999999,7657.8520046108715,11.0
0,1376,164,8659.199999999999,7608.183424757618,9.5
0,1475,47,2345.2999999999997,7707.635776194758,10.100000000000023
1,1452,60,3018.0,7648.2701470174225,9.399999999999977
0,1746,107,2867.6,4900.130557363216,9.200000000000045
1,1805,198,4692.599999999999,4479.754044386365,10.5
0,1483,20,974.0,7563.080626227581,7.800000000000011
1,1342,54,2597.4,6759.681136925063,10.099999999999966
0,1813,197,5614.5,5410.9221069103805,9.899999999999977
1,1456,122,5233.8,6541.047232186236,11.300000000000011
0,1931,24,528.0,4448.704636993386,10.0
0,1437,93,3534.0,5718.326948064142,10.800000000000011
1,1416,152,7736.8,7547.613518396405,9.400000000000034
0,1491,216,10260.0,7416.514856962104,9.399999999999977
1,1390,68,3529.2,7554.5878540873755,10.899999999999977
2,1612,206,6530.2,5351.221374516663,9.199999999999989
1,1819,46,1173.0,4857.3734813478595,9.399999999999977
0,1733,182,4677.4,4664.018925494919,9.600000000000023
1,1319,24,1639.1999999999998,9433.961883293374,10.899999999999977
1,1373,73,3504.0,6901.450741406058,8.5
0,1383,26,1354.6000000000001,7545.508651318501,10.899999999999977
1,1461,157,8148.3,7940.469679727809,9.5
0,1648,197,6323.700000000001,5539.758821634097,9.399999999999977
0,1380,160,7792.0,7037.795862571855,9.0
1,1326,100,5720.0,7942.700210511858,11.100000000000023
0,1479,58,2441.8,6520.4698003052235,11.400000000000034
0,1636,201,6009.9,5122.513429335324,9.5
0,1447,12,517.2,6530.920831866166,9.800000000000011
0,1408,0,0.0,6959.423597840302,9.800000000000011
0,1529,153,5385.6,5636.100996344186,11.900000000000034
1,1642,37,1154.3999999999999,5364.834942682219,8.800000000000011
1,1709,196,5997.6,5476.361481884655,10.800000000000011
1,1412,112,5308.8,7008.767546452685,10.899999999999977
1,1411,43,2205.9,7580.066170507988,9.300000000000011
1,2706,65,637.0,2777.042242067234,9.200000000000045
0,1503,196,8271.2,6642.018020072614,9.700000000000045
1,1492,100,4170.0,6515.2861724268005,11.100000000000023
0,1312,192,12537.599999999999,8971.718412219683,9.099999999999966
0,1355,193,10344.800000000001,7605.586374830649,8.800000000000011
2,1514,19,733.4,6119.864377094966,9.600000000000023
0,1629,41,1283.3,5339.419458114677,11.299999999999955
0,1440,191,8193.9,6469.167592272102,10.0
0,1486,75,3645.0,7562.818826839782,11.100000000000023
0,1591,79,2528.0,5331.492172652118,11.5
0,1479,133,5253.5,6117.780453968084,11.199999999999989
0,1653,62,1711.2,4777.608443873213,9.0
0,1442,181,8688.0,7248.28257036237,11.200000000000045
0,1392,70,3234.0,6734.569339647368,9.599999999999966
1,1667,18,514.8000000000001,4992.6399890359235,10.399999999999977
0,1533,26,1024.3999999999999,6325.094153178474,9.399999999999977
0,1821,202,5312.6,5015.269928117282,11.399999999999977
1,1501,48,2145.6000000000004,7026.140553827036,11.100000000000023
1,1399,125,5225.0,6123.822783838488,9.300000000000011
1,1488,133,5612.6,6575.730415081868,9.300000000000011
0,1538,47,1809.5,6200.770859900414,11.0
2,1376,112,5992.0,7709.049492888874,11.300000000000011
0,1932,132,2890.7999999999997,4430.7766149169,9.300000000000011
0,1750,72,1857.6000000000001,4728.096943652638,9.699999999999989
1,1694,187,5815.7,5516.992746871084,9.199999999999989
1,1570,200,8420.0,6921.661654144152,11.100000000000023
0,1447,146,5562.6,5773.273403575427,10.300000000000011
1,1474,64,2540.8,6127.969686141227,11.299999999999955
0,1426,213,9734.1,6824.397945589012,11.300000000000011
0,1538,59,2253.8,6152.453164888203,9.800000000000011
1,1544,21,762.3,5869.249059142594,10.0
2,1414,69,2932.5,6293.133683915954,10.599999999999966
0,1694,44,1232.0,4967.067424835702,9.300000000000011
1,1596,80,2928.0,6117.057887657759,10.899999999999977
0,1393,45,1827.0,5922.509526596454,11.0
0,1627,64,2016.0,5366.939809760123,9.600000000000023
2,1606,156,5382.0,5802.207471914989,7.899999999999977
0,1374,159,7647.900000000001,6920.865784005244,10.699999999999989
0,1373,157,8744.9,8008.558464506613,9.100000000000023
0,1738,195,4680.0,4368.070425551248,11.399999999999977
0,1419,52,2600.0,7429.866625739861,10.800000000000011
2,1366,162,7662.599999999999,6766.131873840433,9.5
0,1576,92,2796.7999999999997,5017.165355684947,9.300000000000011
0,1349,71,3337.0,6639.546633851788,10.300000000000011
0,1502,198,9246.6,7345.399671260344,10.900000000000034
1,1602,135,4549.5,5653.54730754712,9.5
0,1504,20,814.0,6410.18942618871,11.400000000000034
1,1425,76,3397.2000000000003,6670.386601734529,8.5
0,1434,121,6134.700000000001,7613.524132268721,11.699999999999989
0,1523,239,9488.300000000001,6331.681025775501,9.599999999999966
0,1425,163,8003.3,7326.979466334796,10.900000000000034
1,1413,97,4646.3,7087.715769837396,10.800000000000011
0,1442,96,4147.200000000001,6523.454313326134,8.799999999999955
0,1271,125,7675.0,8172.266857685176,11.099999999999966
0,1576,113,3988.8999999999996,5825.853192621008,11.100000000000023
1,1609,156,5584.799999999999,6032.088278353665,10.600000000000023
1,1349,104,5418.400000000001,7360.008077099536,10.5
0,1593,18,721.8000000000001,6689.424653215282,10.800000000000011
1,1415,27,1250.1,6860.662396786949,10.5
1,1608,212,7420.0,5893.627818134452,11.400000000000034
0,1337,184,10690.4,8134.599161768635,10.699999999999989
0,1444,170,6885.0,6124.220718907943,9.699999999999989
0,1486,146,6672.200000000001,7111.539514127118,10.0
0,1762,202,5656.0,5166.453838583534,10.100000000000023
1,1416,241,10290.7,6331.691497751013,9.5
0,1705,200,5200.0,4642.226744454518,10.800000000000011
0,1414,51,2560.2000000000003,7433.301433707787,10.700000000000045
0,1634,50,1530.0,5236.029643885036,9.199999999999989
0,1547,107,4376.3,6625.859761857649,10.800000000000011
0,1596,87,3236.4,6217.337525160345,10.800000000000011
0,1412,85,3782.5,6579.961093188702,10.0
1,1542,141,5597.700000000001,6410.671137062261,8.399999999999977
0,1490,158,6825.6,6740.601197542261,9.300000000000011
0,1564,171,6138.9,5879.762922556609,8.400000000000034
1,1484,182,7662.2,6542.5133087579125,10.100000000000023
0,1393,35,1694.0,7060.331553873605,9.199999999999989
0,1512,153,5645.7,5842.608353440153,11.400000000000034
0,1490,168,6384.0,5929.232534875136,9.400000000000034
0,1551,72,2433.6,5489.80749844202,9.599999999999966
0,1560,186,6175.200000000001,5423.64555715742,10.800000000000011
1,1667,53,1590.0,5237.034953534185,11.0
0,1408,89,3818.1,6325.408312443833,9.599999999999966
0,1757,71,2066.1,5354.184943586549,10.800000000000011
1,1447,12,514.8,6500.614934734535,9.199999999999989
0,1359,151,6946.0,6546.450771550411,9.800000000000011
0,1373,108,5626.8,7490.949658901159,11.0
1,1587,152,4955.2,5417.802194821742,9.600000000000023
0,1438,64,3308.8,7785.348306469058,9.800000000000011
0,1605,220,7325.999999999999,5596.904392002895,9.0
0,1648,70,2352.0,5798.626056289897,9.399999999999977
0,1554,103,3841.8999999999996,6069.996829706983,11.600000000000023
0,1390,21,1047.8999999999999,7263.466934854721,10.900000000000034
0,1394,36,1634.3999999999999,6627.461974110979,9.300000000000011
1,1458,23,1078.7,7160.757799033358,9.300000000000011
0,1511,129,4798.8,5886.2136594719805,9.899999999999977
1,1471,14,628.6,6916.519914167776,9.5
0,1592,60,1920.0,5334.8432048159475,11.0
1,1439,184,7672.8,6283.8450416368405,9.900000000000034
0,1408,177,7628.7,6354.89739548553,10.099999999999966
0,1394,155,7393.5,6963.214452975633,11.0
2,1696,65,1924.0,5257.099258615112,9.299999999999955
0,1577,112,4267.2,6291.9503506831015,8.100000000000023
0,1489,114,4822.2,6595.742360285234,9.800000000000011
1,1467,73,2752.1000000000004,5791.620304672392,8.300000000000011
1,1598,195,7117.5,6107.989156864395,9.399999999999977
1,1645,81,2891.7000000000003,6149.8246990347,8.399999999999977
1,1544,141,5597.700000000001,6418.985885618761,8.399999999999977
0,1562,84,2772.0,5397.884497397983,11.400000000000034
0,1555,229,7717.300000000001,5487.681687413092,11.200000000000045
0,1467,20,824.0,6329.303887334285,9.5
1,1666,19,621.3000000000001,5704.943763359849,8.5
1,1505,187,8228.0,6934.54218402387,9.300000000000011
1,1307,44,2376.0,7390.910876835347,8.0
1,1551,211,7300.6,5619.743770594494,7.7000000000000455
1,1679,181,5194.7,5046.162255877581,10.0
1,1320,142,8832.4,8597.910774344546,9.199999999999989
1,1509,141,4822.200000000001,5404.356178264378,11.099999999999966
0,1304,45,2241.0,6800.41712166661,10.100000000000023
1,2113,139,2557.6,4071.420303248276,9.5
0,1537,52,1731.6,5359.776978509938,9.5
0,1573,129,4527.900000000001,5781.818535593192,10.600000000000023
1,1985,143,2759.9,4011.866178511726,11.5
1,1438,0,0.0,6369.830432565592,9.099999999999966
1,1546,121,4815.799999999999,6443.490308316761,8.0
2,2496,5,67.5,3528.6368685120556,11.400000000000034
0,1795,117,3240.9,5206.823304182163,9.0
0,1706,93,2780.7,5341.691876800773,9.699999999999989
0,1502,171,8088.299999999999,7439.77311457418,9.5
0,1460,150,7005.0,7140.002343568643,11.099999999999966
1,1444,76,3458.0,6880.297350871886,10.5
0,1958,0,0.0,4408.387531272317,8.099999999999966
0,1473,84,4208.400000000001,7728.035184492068,8.299999999999955
0,1429,123,5227.5,6359.892527804737,10.0
1,1684,167,4893.1,5166.998381310157,8.800000000000011
0,1406,77,3149.2999999999997,6021.951406058083,10.899999999999977
1,1575,92,3174.0,5690.209693814512,9.0
0,1268,155,8649.0,7409.383441638454,9.800000000000011
2,1536,201,8019.9,6417.896800165516,9.100000000000023
1,1465,140,6090.0,6673.528194388117,8.699999999999989
0,1530,57,2154.6,6056.362317590403,9.199999999999989
1,1362,34,1717.0,7202.729476885319,11.0
1,1418,59,2678.6,6741.564619289361,9.5
0,1453,92,3928.4,6497.138238864563,8.699999999999989
0,1467,55,2436.5,6805.537917691961,8.800000000000011
0,1364,44,2037.1999999999998,6613.387639022897,9.100000000000023
0,1434,127,6007.099999999999,7102.952494207307,9.299999999999955
2,1555,139,5615.599999999999,6578.704456127266,9.0
0,1507,13,560.3000000000001,6801.726118605607,9.200000000000045
0,1512,184,7212.8,6206.781773844283,8.699999999999989
1,1434,52,2475.2000000000003,7148.002932859786,9.800000000000011
1,1456,80,3496.0,6663.024802949616,10.0
1,1717,7,189.70000000000002,4872.683509546353,9.399999999999977
0,1583,25,812.5,5387.569601518696,9.699999999999989
0,1641,63,2053.8,5602.150851734392,8.199999999999989
0,1369,36,1756.8,6996.033624230134,9.899999999999977
0,1487,140,5768.0,6415.592965552884,9.300000000000011
0,1436,158,8152.8,7759.482526954502,9.599999999999966
1,1601,181,6262.6,5800.908946951506,10.600000000000023
0,1576,182,6315.400000000001,5726.830192179858,9.0
0,1619,92,3210.7999999999997,5916.990795501648,8.5
1,1397,112,5868.8,7665.779290073431,9.799999999999955
0,1603,65,2249.0,5808.155554005786,11.0
1,1473,87,4184.7,7419.53078590955,8.900000000000034
1,1392,94,4032.6,6253.528672529698,9.600000000000023
1,1426,157,7017.900000000001,6675.067574788378,9.400000000000034
1,1638,198,6336.0,5488.990684352087,8.600000000000023
1,1366,130,8047.0,8854.62078204488,11.0
0,1771,104,2818.4,5025.9303991884635,9.5
1,1463,156,6786.0,6664.417575692708,11.0
0,1458,91,4013.1,6733.2498707328605,11.300000000000011
1,1597,115,3484.5,5067.294702460728,9.800000000000011
1,1575,47,1659.1,5822.156585265284,10.0
0,1350,13,760.5,8270.24266057513,9.300000000000011
1,1405,62,3199.2000000000003,7591.972806665094,9.100000000000023
0,1450,160,6896.0,6544.4610962031375,9.599999999999966
1,1347,132,7524.0,8040.278078332357,11.100000000000023
0,1461,127,5105.400000000001,6150.421601638882,9.5
0,1675,64,1900.8,5209.546017815274,10.199999999999989
0,1498,39,1404.0,5647.326954093011,10.600000000000023
1,1531,38,1611.2,6797.820071739642,11.300000000000011
1,1536,19,706.8000000000001,5983.603031733264,8.900000000000034
0,1304,153,7726.5,6896.005314139836,9.700000000000045
1,1492,144,4896.0,5312.223737710101,8.899999999999977
1,1423,199,9552.0,7152.778153693242,10.400000000000034
0,1451,173,7819.6,6868.06608347391,8.300000000000011
0,1353,26,1544.3999999999999,8416.138223407841,9.600000000000023
1,1444,3,126.0,6351.043708497125,9.5
2,1349,120,5868.0,6907.953838198987,11.300000000000011
0,1390,33,1567.5,6914.1218317755365,10.099999999999966
1,1460,74,3966.4,8194.949156644096,9.600000000000023
0,1923,244,5831.599999999999,4812.888529373027,9.5
0,1548,150,5460.0,5900.6649856784925,9.5
0,1571,74,2826.8,6284.462888192047,11.300000000000011
0,1687,16,425.6,4699.215235190637,8.5
1,1370,71,3585.5,7245.036257953661,11.099999999999966
0,1426,124,6026.400000000001,7257.456020910854,10.599999999999966
0,1447,110,4323.0,5955.108786365204,9.100000000000023
2,1524,124,5009.599999999999,6447.553434815404,9.399999999999977
0,1512,109,4229.2,6143.447265947912,11.399999999999977
0,1349,176,9028.8,7246.994517374399,9.600000000000023
1,1501,114,4582.8,6318.810967871294,11.0
1,1335,96,5548.799999999999,8080.4904642983065,11.700000000000045
1,1367,168,7996.8,6814.030689832166,9.400000000000034
2,1593,118,3799.6000000000004,5371.557950960901,9.600000000000023
0,1574,63,2129.3999999999996,5571.216636072043,9.5
1,1465,82,2935.6,5492.236996760796,8.899999999999977
0,1421,122,6539.2,7976.042980541959,11.100000000000023
0,1606,176,5878.4,5617.209552520597,10.5
1,1531,84,4057.2,7743.743147760018,11.199999999999989
0,1568,38,1257.8,5435.039066514438,9.199999999999989
1,1360,77,3742.2000000000003,6921.556934389033,10.899999999999977
2,1355,127,5689.599999999999,6356.908014783826,9.5
0,1390,144,7560.0,7641.9241298571715,10.400000000000034
0,1873,7,164.5,4609.292381469384,9.299999999999955
1,1485,50,2295.0,7137.855588588689,7.800000000000011
0,1660,99,3762.0,6605.722152948138,8.399999999999977
1,1625,109,4490.8,7010.987605261222,9.900000000000034
0,1440,136,6555.200000000001,7268.388763345345,10.799999999999955
1,1636,107,3819.9,6116.178241714753,10.100000000000023
0,1448,192,7680.0,6065.368216530694,10.699999999999989
1,1556,36,1288.8,5833.393014989623,9.400000000000034
0,1477,111,5039.4,7022.066955352882,9.399999999999977
1,1602,210,6573.0,5250.920793063052,9.5
1,1524,76,3199.6,6718.861376379418,9.5
1,1483,117,5031.0,6677.874064225584,8.100000000000023
0,1366,200,10180.0,7281.101741616872,8.400000000000034
1,1349,127,7137.400000000001,7939.202570690863,9.299999999999955
0,1531,159,6264.599999999999,6316.842236475045,9.399999999999977
0,1365,172,7998.0,6646.824656832605,9.399999999999977
0,1529,15,679.5,7253.277702681578,11.0
1,1439,212,7759.200000000001,5515.317230789169,9.5
0,1479,18,709.1999999999999,6102.292402185886,10.899999999999977
1,1661,162,4779.0,5131.215640985769,10.199999999999989
0,2137,99,1782.0,4028.1501004328325,9.200000000000045
0,1766,145,3842.5,4900.779819844958,9.599999999999966
0,1334,133,5745.6,6034.873823839849,9.0
0,1428,26,1008.8,5802.144640061916,11.800000000000011
0,1800,135,3510.0,4900.884539600078,9.700000000000045
0,1715,90,2556.0,5100.480392858149,11.0
1,1345,67,3189.2000000000003,6704.368162270857,9.099999999999966
1,1465,92,4158.400000000001,6934.33274451363,10.100000000000023
0,1404,54,2716.2,7395.4347702565165,11.5
1,1339,86,4145.2,6758.592051471818,10.399999999999977
0,1388,123,5596.5,6613.471414826993,9.800000000000011
0,1601,43,1539.3999999999999,6002.096540487395,10.800000000000011
2,1559,220,8822.0,6546.649739085139,9.699999999999989
0,1584,17,547.4000000000001,5341.210165927222,9.300000000000011
0,1421,85,3901.5,6830.230835949177,9.600000000000023
2,1435,111,4728.6,6401.623350219921,9.399999999999977
0,1603,69,2594.4,6311.75285637623,8.5
0,1881,29,629.3,4274.419548547737,11.0
0,1601,160,5728.0,6002.096540487395,9.599999999999966
0,1375,59,2885.1,7041.0945348581245,11.100000000000023
1,1459,17,819.4000000000001,7364.29111508393,8.899999999999977
0,1701,199,6208.8,5557.603067906487,10.0
0,1561,150,5220.0,5688.6703134142535,9.5
0,1523,72,2592.0,5741.574733700706,7.800000000000011
1,1649,41,1295.6000000000001,5456.778887677279,11.0
0,1437,42,2154.6,7719.74137988659,9.100000000000023
